nut,yPlus,k,p_rgh,p,omega,U0,U1,U2,Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
3.24426e-05,0,1.01187e-05,6.68003,6.92942,0.311746,-0.158871,-0.000106545,-0.00312783,-0.0276791,-0.0247244,0.999311,-3.10747,1.31518,-0.2,2863,2
3.30198e-05,0,1.0566e-05,6.40846,64.3827,0.319674,-0.160306,-0.00162442,0.00540302,0.0358716,0.0335237,0.998794,-2.34375,1.26562,-0.205805,2864,2
3.30016e-05,0,1.05354e-05,6.47512,27.4109,0.319004,-0.160108,-0.00153263,0.00589097,0.0394514,0.0389383,0.998463,-2.4375,1.26562,-0.202079,2865,2
3.35147e-05,0,1.08108e-05,6.42887,45.8629,0.322269,-0.16023,-0.00176307,0.00593141,0.0395659,0.0388306,0.998462,-2.34375,1.21607,-0.203939,2866,2
3.34765e-05,0,1.07666e-05,6.50164,7.8242,0.321404,-0.160094,-0.00174364,0.00571722,0.0393171,0.0396867,0.998438,-2.4375,1.21607,-0.200107,2867,2
2.63248e-05,0,7.28822e-06,6.53823,22.3982,0.276856,-0.16062,-0.000337945,-0.000340588,-0.00150587,-0.00222353,0.999996,-0.09375,1.26562,-0.201569,2868,2
2.63436e-05,0,7.29451e-06,6.54488,23.6456,0.276897,-0.160564,-0.000259487,-0.000264692,-0.000986812,-0.00188484,0.999998,-0.1875,1.26562,-0.201694,2869,2
2.63462e-05,0,7.29888e-06,6.54225,23.5191,0.277036,-0.160584,-0.000236041,-0.000327302,-0.00137864,-0.00221375,0.999997,-0.09375,1.21607,-0.201681,2870,2
2.63659e-05,0,7.30556e-06,6.55327,24.5544,0.277081,-0.160507,-0.000130563,-0.000216858,-0.000636947,-0.00167033,0.999998,-0.1875,1.21607,-0.201784,2871,2
2.90542e-05,0,8.52411e-06,6.57993,6.83044,0.293302,-0.159929,-0.000309479,0.00168323,0.0112357,0.0151337,0.999822,-3.05141,1.71161,-0.2,2872,2
2.91138e-05,0,8.61153e-06,6.62302,6.87151,0.295574,-0.159981,3.68617e-05,-0.00238274,-0.0216295,-0.0261116,0.999425,-2.29701,1.71161,-0.2,2873,2
2.7447e-05,0,7.75967e-06,6.62643,6.87676,0.282699,-0.159892,0.000331308,-0.000552261,-0.00292329,-0.00128095,0.999995,-3.9304,2.10804,-0.2,2874,2
2.7698e-05,0,7.87254e-06,6.63048,6.88069,0.284206,-0.159832,0.000535055,-0.000649737,-0.00462946,-0.0046413,0.999979,-3.8207,2.00893,-0.2,2875,2
2.68696e-05,0,7.50345e-06,6.64541,6.89611,0.279245,-0.159941,-0.00100234,-0.000671,-0.0041433,-0.00442233,0.999982,-4.6184,2.50446,-0.2,2876,2
2.69916e-05,0,7.57522e-06,6.64809,6.89935,0.280618,-0.159811,0.000634601,-0.000762608,-0.00844993,-0.00995795,0.999915,-3.10625,2.40536,-0.2,2877,2
2.63161e-05,0,7.25134e-06,6.69084,6.94102,0.275543,-0.159458,0.000754517,0.000665641,0.00469291,0.00742122,0.999961,-2.28198,2.40536,-0.2,2878,2
2.67401e-05,0,7.45465e-06,6.67583,6.92656,0.278769,-0.159693,-0.00102561,-0.000419199,-0.00474142,-0.00923739,0.999946,-3.924,2.80179,-0.2,2879,2
2.62787e-05,0,7.23216e-06,6.73253,6.98123,0.275209,-0.159114,0.000472816,0.00065923,0.00448451,0.00224934,0.999987,-3.03845,2.90089,-0.2,2880,2
3.04641e-05,0,9.32729e-06,6.95641,5.57044,0.306151,-0.157052,-0.000678626,0.0053178,0.0389574,0.0557677,0.997683,-1.64062,0.447991,-0.199836,2881,2
3.0554e-05,0,9.36952e-06,6.92976,-11.5631,0.306633,-0.157082,-0.000340612,0.00471422,0.0340103,0.0550898,0.997902,-1.6875,0.447991,-0.198104,2882,2
3.04457e-05,0,9.33695e-06,6.96467,-7.10773,0.306648,-0.156858,-0.0011925,0.00555649,0.0395742,0.04683,0.998119,-1.64062,0.423214,-0.198552,2883,2
3.05191e-05,0,9.37123e-06,6.94272,-23.8779,0.30703,-0.156891,-0.000903629,0.00464887,0.0320595,0.0442258,0.998507,-1.6875,0.423214,-0.196857,2884,2
2.92828e-05,0,8.7915e-06,6.46343,6.52686,0.300222,-0.160855,-0.00426176,-0.00879951,-0.0578572,-0.0618509,0.996407,-0.914137,0.435603,-0.2,2885,2
2.92838e-05,0,8.79201e-06,6.46333,6.52676,0.30023,-0.160856,-0.00425989,-0.00880124,-0.0565092,-0.0620342,0.996473,-0.914062,0.435534,-0.2,2886,2
2.92827e-05,0,8.79144e-06,6.46325,6.48422,0.300222,-0.160856,-0.00426203,-0.0087996,-0.0550117,-0.0594379,0.996715,-0.914062,0.435603,-0.199996,2887,2
2.76824e-05,0,7.99226e-06,6.31203,-21.6838,0.288708,-0.162194,-0.00167165,0.00631862,0.0387197,0.0498916,0.998004,-0.1875,0.435603,-0.197165,2888,2
2.78333e-05,0,8.07247e-06,6.28523,-28.0995,0.290021,-0.162309,-0.00200014,0.00660564,0.0401534,0.0537051,0.997749,-0.1875,0.423214,-0.196519,2889,2
2.76477e-05,0,7.9758e-06,6.34238,-12.6742,0.288476,-0.16206,-0.00143895,0.00619014,0.0382246,0.0468168,0.998172,-0.164062,0.435603,-0.198072,2890,2
2.77948e-05,0,8.054e-06,6.31472,-18.7245,0.28976,-0.162176,-0.00176483,0.00651079,0.0398763,0.0509243,0.997906,-0.164062,0.423214,-0.197463,2891,2
3.94836e-05,0,1.40616e-05,6.66817,-29.0349,0.354863,-0.159034,0.00117334,0.000456523,0.00245629,-0.00276917,0.999993,-2.34375,0.869196,-0.196363,2892,2
3.9617e-05,0,1.40972e-05,6.73738,-28.1218,0.354604,-0.158616,0.00203592,-0.000247565,-0.0031513,0.00258555,0.999992,-2.4375,0.869196,-0.196449,2893,2
3.98506e-05,0,1.42392e-05,6.73364,-31.2477,0.355813,-0.158709,0.00258952,0.000952865,0.00525766,0.0128522,0.999904,-2.34375,0.819643,-0.196134,2894,2
3.99503e-05,0,1.42468e-05,6.78689,-32.8836,0.355105,-0.15837,0.00305,1.31085e-05,-0.00270222,0.0120303,0.999924,-2.4375,0.819643,-0.195963,2895,2
3.0394e-05,0,9.37868e-06,6.62633,-75.5247,0.3079,-0.15953,-0.00128271,0.00164233,0.00628344,-0.0024315,0.999977,-0.890625,0.84442,-0.191665,2896,2
3.12391e-05,0,9.84013e-06,6.64154,-76.7901,0.314054,-0.159618,-0.0014413,0.000486892,-0.000829118,-0.0125214,0.999921,-0.9375,0.84442,-0.191536,2897,2
3.07478e-05,0,9.57067e-06,6.57962,-74.0209,0.310473,-0.159697,-0.00172973,0.000822858,0.00121213,-0.0103038,0.999946,-0.890625,0.819643,-0.191822,2898,2
3.1653e-05,0,1.00701e-05,6.60265,-72.7929,0.317,-0.1598,-0.00191618,-0.000441982,-0.00588365,-0.0194015,0.999794,-0.9375,0.819643,-0.191943,2899,2
3.34153e-05,0,1.05959e-05,6.68878,6.06707,0.31694,-0.158802,-0.000210837,-0.00381131,-0.0287276,-0.0244141,0.999289,-3.00066,1.21642,-0.199912,2900,2
3.25974e-05,0,1.02134e-05,6.65162,-14.7612,0.313155,-0.159088,-0.000465361,-0.00319415,-0.0323746,-0.0221915,0.999229,-3.01639,1.30651,-0.197814,2901,2
3.2567e-05,0,1.02098e-05,6.58589,-22.9414,0.313267,-0.159253,-0.000666098,-0.00344602,-0.0294551,-0.0255528,0.999239,-3,1.31518,-0.196986,2902,2
3.29454e-05,0,1.03783e-05,6.65722,-9.19232,0.314877,-0.159039,-0.000512268,-0.00363532,-0.0370794,-0.031111,0.998828,-3.01218,1.26562,-0.198375,2903,2
3.22452e-05,0,1.03158e-05,6.68004,-61.6821,0.318944,-0.159535,0.000424897,-0.00287975,-0.0230413,-0.0226248,0.999478,-1.59375,1.26562,-0.193059,2904,2
3.27324e-05,0,1.05574e-05,6.58963,-33.3006,0.32173,-0.15999,-0.000229984,-0.0051267,-0.0371266,-0.0405357,0.998488,-1.6875,1.26562,-0.195938,2905,2
3.29504e-05,0,1.06857e-05,6.61436,-47.3844,0.323345,-0.159865,-0.000124998,-0.00447184,-0.0328555,-0.035504,0.998829,-1.59375,1.21607,-0.194511,2906,2
3.3285e-05,0,1.084e-05,6.5542,-10.3862,0.324913,-0.160374,-0.000848602,-0.00625653,-0.0450393,-0.0517604,0.997643,-1.6875,1.21607,-0.19826,2907,2
2.65745e-05,0,7.39501e-06,6.75311,3.86,0.278265,-0.159295,0.0011651,0.00155451,0.00870509,0.0106853,0.999905,-0.84375,1.26562,-0.199682,2908,2
2.67787e-05,0,7.49474e-06,6.76851,-5.43335,0.279847,-0.15907,0.00138788,0.00207021,0.0113777,0.0146505,0.999828,-0.9375,1.26562,-0.19874,2909,2
2.67143e-05,0,7.46371e-06,6.76258,-2.06244,0.279368,-0.159176,0.00128157,0.0019488,0.0107871,0.0134247,0.999852,-0.84375,1.21607,-0.199082,2910,2
2.70263e-05,0,7.61723e-06,6.76984,-13.2602,0.281778,-0.158981,0.00144743,0.00249927,0.0134834,0.0174286,0.999757,-0.9375,1.21607,-0.197948,2911,2
1.42623e-05,0,9.33915e-06,4.66794,252.568,0.401012,-0.171825,0.00379052,0.00376778,0.0213134,-0.0520953,0.998415,0.457398,0.119531,-0.225,2912,2
1.45894e-05,0,9.36174e-06,4.66726,251.018,0.401857,-0.171787,0.00360647,0.00535172,0.0329685,-0.051762,0.998115,0.45,0.119531,-0.224843,2913,2
1.47413e-05,0,9.36459e-06,4.66183,252.562,0.401844,-0.171834,0.00355055,0.00529745,0.0295897,-0.0506987,0.998276,0.45,0.116414,-0.225,2914,2
2.63488e-05,0,7.33636e-06,6.57198,19.6815,0.278431,-0.160272,0.00041825,-0.000579114,-0.00246928,-0.00179843,0.999995,0.4875,0.84442,-0.201292,2915,2
2.63565e-05,0,7.33772e-06,6.56836,20.6482,0.278402,-0.160301,0.000451344,-0.000625643,-0.00271186,-0.00203598,0.999994,0.45,0.84442,-0.20139,2916,2
2.63542e-05,0,7.33898e-06,6.57443,20.1329,0.278474,-0.16025,0.000503369,-0.000617892,-0.00262637,-0.0018283,0.999995,0.4875,0.819643,-0.201338,2917,2
2.63629e-05,0,7.3409e-06,6.57074,21.1587,0.278454,-0.160279,0.000538324,-0.000665293,-0.00286756,-0.00206315,0.999994,0.45,0.819643,-0.201441,2918,2
2.62966e-05,0,7.30629e-06,6.59039,14.0611,0.277841,-0.160263,-0.00018144,-0.000117103,-0.000631742,-0.000913652,0.999999,0.525,1.26562,-0.200725,2919,2
2.62876e-05,0,7.29638e-06,6.58528,14.5126,0.27756,-0.160321,-0.000203861,-0.000138467,-0.000669227,-0.000997349,0.999999,0.45,1.26562,-0.200771,2920,2
2.62989e-05,0,7.30773e-06,6.5863,14.5124,0.277872,-0.160276,-0.000174988,-0.000138525,-0.000672207,-0.000953294,0.999999,0.525,1.21607,-0.200771,2921,2
2.62914e-05,0,7.29855e-06,6.57985,15.0161,0.277602,-0.160341,-0.000201559,-0.00016831,-0.000778237,-0.00109367,0.999999,0.45,1.21607,-0.200822,2922,2
2.64989e-05,0,7.49266e-06,6.6569,8.72945,0.282754,-0.159151,1.94176e-05,5.23969e-05,0.000438544,0.000408844,1,1.26354,0.126563,-0.200183,2923,2
2.64745e-05,0,7.4714e-06,6.67706,8.5567,0.282211,-0.159106,5.27935e-05,2.85092e-05,0.000263671,0.000558253,1,1.2125,0.126563,-0.200163,2924,2
2.6497e-05,0,7.49249e-06,6.658,8.68159,0.282767,-0.159146,1.45157e-05,5.43631e-05,0.000475134,0.000333786,1,1.26354,0.1125,-0.200178,2925,2
2.64728e-05,0,7.47144e-06,6.67858,8.4881,0.28223,-0.159098,4.50681e-05,3.10925e-05,0.000296953,0.000446461,1,1.2125,0.1125,-0.200156,2926,2
2.72515e-05,0,8.09923e-06,6.5124,8.96144,0.2972,-0.158025,-5.49346e-05,-1.32699e-05,-2.12631e-05,0.000892568,1,2.13125,0.140625,-0.20022,2927,2
2.7118e-05,0,7.99446e-06,6.52813,9.08415,0.2948,-0.158232,-7.2125e-05,-3.03822e-05,-0.000175432,0.000720995,1,2.02917,0.140625,-0.200231,2928,2
2.72388e-05,0,8.09327e-06,6.51112,8.69636,0.297119,-0.158042,-2.28121e-05,-1.98146e-05,-6.76574e-05,0.000772741,1,2.13125,0.1125,-0.200193,2929,2
2.71068e-05,0,7.98941e-06,6.52682,8.87342,0.294735,-0.158248,-4.44034e-05,-4.137e-05,-0.000247274,0.000509156,1,2.02917,0.1125,-0.20021,2930,2
2.64986e-05,0,7.50217e-06,6.61784,10.7982,0.283116,-0.159401,0.000108037,-8.62022e-05,-0.000817289,0.000818527,0.999999,1.26354,0.447991,-0.200395,2931,2
2.64744e-05,0,7.48131e-06,6.62591,11.2598,0.282587,-0.159421,0.000146846,-0.000106295,-0.000881224,0.000949034,0.999999,1.2125,0.447991,-0.20044,2932,2
2.64999e-05,0,7.50298e-06,6.62103,10.5802,0.283132,-0.159389,0.000109793,-7.24686e-05,-0.00072304,0.000804494,0.999999,1.26354,0.423214,-0.200372,2933,2
2.64755e-05,0,7.48202e-06,6.62996,11.004,0.282601,-0.159403,0.000151291,-9.83718e-05,-0.000822252,0.000991133,0.999999,1.2125,0.423214,-0.200414,2934,2
2.7232e-05,0,8.09578e-06,6.51835,10.4754,0.297286,-0.157996,4.40772e-05,1.55564e-05,6.54683e-05,0.0018292,0.999998,2.13125,0.472768,-0.200372,2935,2
2.71014e-05,0,7.99303e-06,6.53265,10.2908,0.294928,-0.158217,4.56507e-05,5.08138e-05,0.000189835,0.00109006,0.999999,2.02917,0.472768,-0.200352,2936,2
2.72414e-05,0,8.10042e-06,6.52209,9.08045,0.297354,-0.158014,3.79495e-05,-2.64562e-05,-0.000259511,0.00241147,0.999997,2.13125,0.423214,-0.200231,2937,2
2.71099e-05,0,7.99723e-06,6.53484,9.46406,0.29499,-0.158235,3.50821e-05,-2.25022e-05,-0.000249877,0.00172105,0.999998,2.02917,0.423214,-0.200268,2938,2
2.65046e-05,0,7.50456e-06,6.5946,10.3769,0.283142,-0.159546,-6.39256e-05,-6.1022e-05,-0.000717299,-0.000387312,1,1.26354,0.84442,-0.200355,2939,2
2.64808e-05,0,7.48391e-06,6.59504,10.7953,0.282616,-0.159618,-5.80034e-05,-9.16148e-05,-0.000922825,-0.000464895,0.999999,1.2125,0.84442,-0.200397,2940,2
2.6504e-05,0,7.50425e-06,6.59502,10.4657,0.283137,-0.159543,-5.32104e-05,-6.63759e-05,-0.000750483,-0.000376988,1,1.26354,0.819643,-0.200363,2941,2
2.64802e-05,0,7.48361e-06,6.5955,10.9023,0.282611,-0.159613,-4.53238e-05,-9.82365e-05,-0.000958296,-0.000444146,0.999999,1.2125,0.819643,-0.200407,2942,2
2.72397e-05,0,8.09938e-06,6.51019,10.2442,0.297334,-0.158007,-0.000102837,1.44314e-05,9.85545e-05,0.00014429,1,2.13125,0.869196,-0.200349,2943,2
2.71086e-05,0,7.99629e-06,6.52581,10.1592,0.294969,-0.158218,-9.43434e-05,2.15363e-05,0.000106632,0.00010615,1,2.02917,0.869196,-0.200339,2944,2
2.72374e-05,0,8.09823e-06,6.51161,10.0795,0.297317,-0.157997,-7.99598e-05,1.76736e-05,0.000102009,0.000234452,1,2.13125,0.819643,-0.200332,2945,2
2.71066e-05,0,7.99525e-06,6.52702,10.0288,0.294954,-0.15821,-7.27948e-05,1.59214e-05,7.70968e-05,0.000234502,1,2.02917,0.819643,-0.200326,2946,2
2.65283e-05,0,7.51931e-06,6.60042,9.27228,0.283444,-0.159449,-0.000101625,3.23443e-05,-0.000123734,-0.000150003,1,1.31458,1.26562,-0.200243,2947,2
2.64807e-05,0,7.47765e-06,6.60318,9.46871,0.28238,-0.159598,-0.000110993,1.64752e-05,-0.000257103,-0.000218214,1,1.2125,1.26562,-0.200262,2948,2
2.6528e-05,0,7.5194e-06,6.59912,9.34464,0.283451,-0.159453,-0.000106618,2.80384e-05,-0.000150763,-0.000157922,1,1.31458,1.21607,-0.20025,2949,2
2.64805e-05,0,7.47781e-06,6.60137,9.57494,0.282389,-0.159604,-0.000116099,9.45473e-06,-0.000301527,-0.000234051,1,1.2125,1.21607,-0.200273,2950,2
2.72458e-05,0,8.10141e-06,6.50752,9.88623,0.297341,-0.158053,-0.000141963,3.32346e-05,0.000155386,-7.71317e-05,1,2.13125,1.26562,-0.200313,2951,2
2.71145e-05,0,7.99815e-06,6.52344,9.75,0.294974,-0.15826,-0.000131486,3.63632e-05,0.000145241,-8.32962e-05,1,2.02917,1.26562,-0.200298,2952,2
2.72455e-05,0,8.10148e-06,6.50751,9.9203,0.297348,-0.158048,-0.000144121,3.29908e-05,0.000156918,-7.15685e-05,1,2.13125,1.21607,-0.200317,2953,2
2.71141e-05,0,7.99821e-06,6.5234,9.7836,0.29498,-0.158256,-0.000133765,3.56602e-05,0.000144049,-6.70078e-05,1,2.02917,1.21607,-0.200302,2954,2
0.000238264,0,0.000196337,7.47045,68.8706,0.824718,-0.140327,0.00402786,0.00225833,0.00899713,-0.00842307,0.999924,-2.90625,0.084375,-0.206161,2955,2
0.000239622,0,0.000192409,7.46315,61.4731,0.803529,-0.14062,0.00426522,0.0021831,0.00673202,-0.0074206,0.99995,-3,0.084375,-0.205416,2956,2
0.000250391,0,0.000206702,7.497,70.86,0.826422,-0.13958,0.00271677,0.00221029,0.00921628,-0.00486108,0.999946,-2.90625,0.05625,-0.206358,2957,2
0.000202923,0,0.000217989,7.25398,78.2389,1.06584,-0.141588,0.00241507,0.00135815,-0.0011668,-0.0208817,0.999781,-2.15625,0.084375,-0.207122,2958,2
0.000210199,0,0.000217769,7.29606,80.2834,1.03115,-0.14102,0.00234491,0.00103127,-0.00308245,-0.0198896,0.999797,-2.25,0.084375,-0.207325,2959,2
0.000219214,0,0.000237612,7.25001,83.9687,1.07787,-0.140519,0.00166611,0.00127184,-0.0010347,-0.017176,0.999852,-2.15625,0.05625,-0.2077,2960,2
0.000226103,0,0.000236042,7.29815,85.6943,1.04095,-0.139978,0.00161306,0.00103287,-0.00258881,-0.0161688,0.999866,-2.25,0.05625,-0.20787,2961,2
0.000133097,0,0.00019376,7.06468,62.1525,1.35959,-0.147449,0.00373193,0.00159197,-0.00471609,-0.0110399,0.999928,-1.45312,0.0703125,-0.205515,2962,2
0.000139307,0,0.000199523,7.05237,65.0072,1.34587,-0.146957,0.00381265,0.00119095,-0.00709859,-0.0102252,0.999923,-1.5,0.0703125,-0.205804,2963,2
0.00014059,0,0.000206995,7.07414,63.4701,1.37968,-0.14686,0.00317057,0.00171898,-0.00440969,-0.00823373,0.999956,-1.45312,0.05625,-0.205647,2964,2
0.000146956,0,0.000212682,7.05922,66.1938,1.36413,-0.146382,0.00323707,0.00130514,-0.00683061,-0.00720694,0.999951,-1.5,0.05625,-0.205923,2965,2
6.54117e-05,0,3.34534e-05,7.08761,38.4527,0.499761,-0.15385,0.0093653,-0.000330863,-0.00463387,-0.00832443,0.999955,-2.90625,0.373661,-0.203132,2966,2
7.01675e-05,0,3.6571e-05,7.0807,43.9064,0.511165,-0.153573,0.00934938,-0.000753466,-0.0134723,-0.00811643,0.999876,-3,0.373661,-0.203681,2967,2
8.31476e-05,0,5.09984e-05,7.10686,44.2415,0.596958,-0.152139,0.00882848,3.46413e-05,-0.00380385,-0.0136959,0.999899,-2.90625,0.324107,-0.203713,2968,2
3.54146e-05,0,1.25457e-05,7.11934,46.2017,0.350526,-0.155317,0.00519112,-0.00425984,-0.0294072,-0.0494591,0.998343,-2.15625,0.373661,-0.203908,2969,2
3.75948e-05,0,1.39488e-05,7.1135,70.4476,0.365142,-0.155134,0.00638298,-0.00254071,-0.0176862,-0.0355548,0.999211,-2.25,0.373661,-0.20635,2970,2
4.17015e-05,0,1.89359e-05,7.19411,68.6321,0.434842,-0.154516,0.00488095,-0.00300801,-0.0207204,-0.0317013,0.999283,-2.15625,0.324107,-0.20616,2971,2
4.50325e-05,0,2.15125e-05,7.18897,82.0868,0.455037,-0.154298,0.00568169,-0.000994793,-0.00662387,-0.00872212,0.99994,-2.25,0.324107,-0.207515,2972,2
3.07028e-05,0,9.64165e-06,6.89077,49.6229,0.313944,-0.156936,-0.00238456,0.00741602,0.0501138,0.0436855,0.997788,-1.45312,0.348884,-0.204273,2973,2
3.0765e-05,0,9.6696e-06,6.9445,26.0372,0.314226,-0.156749,-0.00233777,0.00722515,0.0488696,0.0429234,0.997882,-1.5,0.348884,-0.201895,2974,2
3.0387e-05,0,9.77755e-06,6.90117,38.1984,0.321779,-0.156877,-0.00222944,0.00726759,0.0496941,0.0464779,0.997683,-1.45312,0.324107,-0.203123,2975,2
3.04742e-05,0,9.82493e-06,6.96372,15.2233,0.322401,-0.156671,-0.00213832,0.006787,0.0467373,0.0419767,0.998025,-1.5,0.324107,-0.200806,2976,2
5.67745e-05,0,2.23839e-05,7.32004,7.53465,0.390876,-0.153473,0.0087533,-0.00026845,-0.0059906,-0.0168286,0.99984,-3.75,0.732613,-0.2,2977,2
4.21377e-05,0,1.50102e-05,7.02424,61.4287,0.354404,-0.156451,0.00515889,-0.00153578,-0.0106077,-0.0277847,0.999558,-2.90625,0.770089,-0.20545,2978,2
4.26154e-05,0,1.52126e-05,7.06144,64.5412,0.355144,-0.156136,0.00561932,-1.66573e-05,0.00590771,-0.00944526,0.999938,-3,0.770089,-0.20576,2979,2
4.44451e-05,0,1.62488e-05,7.05631,70.3471,0.362867,-0.156005,0.0058694,-2.67986e-05,0.000347621,-0.00504524,0.999987,-2.90625,0.720536,-0.206346,2980,2
3.60428e-05,0,1.23463e-05,6.18433,57.5523,0.341334,-0.162188,-0.00449611,-0.00203671,-0.0152174,0.00979826,0.999836,-1.45312,0.745313,-0.205138,2981,2
3.62637e-05,0,1.24638e-05,6.2066,63.7921,0.342434,-0.162,-0.00390811,-0.00153225,-0.0113814,0.0072751,0.999909,-1.5,0.745313,-0.205765,2982,2
3.56596e-05,0,1.21267e-05,6.24509,57.0005,0.338933,-0.161844,-0.00355531,-0.00246399,-0.0167547,-0.00466568,0.999849,-1.45312,0.720536,-0.205078,2983,2
3.59213e-05,0,1.22687e-05,6.27158,63.9992,0.340312,-0.161633,-0.0028967,-0.00200135,-0.0132213,-0.00828455,0.999878,-1.5,0.720536,-0.20578,2984,2
3.39571e-05,0,1.0866e-05,6.70306,6.95272,0.319838,-0.158689,-9.46701e-05,-0.0037988,-0.0250233,-0.0289716,0.999267,-2.96067,1.16652,-0.2,2985,2
3.46376e-05,0,1.12131e-05,6.71912,10.028,0.323549,-0.158545,0.000249182,-0.00362439,-0.0259768,-0.0294912,0.999228,-2.90625,1.11696,-0.200308,2986,2
3.45118e-05,0,1.11513e-05,6.71617,6.96567,0.322929,-0.158603,0.000127675,-0.00366859,-0.0274364,-0.0336607,0.999057,-2.90625,1.12608,-0.2,2987,2
3.39624e-05,0,1.08599e-05,6.7033,16.7379,0.319606,-0.15857,0.000131226,-0.00374396,-0.0298179,-0.0284392,0.999151,-3,1.16652,-0.200984,2988,2
3.40116e-05,0,1.11027e-05,6.33065,95.7484,0.325992,-0.160659,-0.00229309,0.00425753,0.0281796,0.0263149,0.999256,-2.15625,1.16652,-0.208971,2989,2
3.40518e-05,0,1.11029e-05,6.38488,63.6594,0.325687,-0.160377,-0.00211696,0.00581503,0.0380489,0.0381519,0.998547,-2.25,1.16652,-0.205734,2990,2
3.46577e-05,0,1.14383e-05,6.34215,79.5852,0.329568,-0.160563,-0.00253054,0.0054543,0.0351032,0.0376404,0.998675,-2.15625,1.11696,-0.207342,2991,2
3.46844e-05,0,1.14268e-05,6.40481,42.7356,0.329086,-0.160322,-0.00240696,0.00620442,0.0402841,0.0443214,0.998205,-2.25,1.11696,-0.203626,2992,2
2.65673e-05,0,7.39319e-06,6.73907,6.98559,0.278272,-0.159467,0.00102141,0.00148901,0.00840136,0.00916886,0.999923,-0.686471,1.16652,-0.2,2993,2
2.65757e-05,0,7.39762e-06,6.73733,6.98383,0.278352,-0.159489,0.00099923,0.00153887,0.00876373,0.00955298,0.999916,-0.65625,1.13811,-0.2,2994,2
2.65238e-05,0,7.37219e-06,6.72085,9.67933,0.277942,-0.159556,0.000942662,0.00131683,0.00808215,0.00839649,0.999932,-0.65625,1.16652,-0.200273,2995,2
2.98026e-05,0,8.89433e-06,6.55186,23.3017,0.298316,-0.159961,-0.000460934,0.00253913,0.0186406,0.0394323,0.999048,-2.82498,1.6059,-0.201664,2996,2
3.01203e-05,0,9.0516e-06,6.55742,6.80847,0.300361,-0.159926,-0.000538199,0.00232706,0.0186697,0.0384515,0.999086,-2.84662,1.57643,-0.2,2997,2
3.03143e-05,0,9.15268e-06,6.55286,6.8042,0.301756,-0.159957,-0.000615939,0.0030385,0.0233268,0.0368918,0.999047,-2.8125,1.55752,-0.2,2998,2
2.97817e-05,0,8.93752e-06,6.54402,22.4125,0.299862,-0.160024,-0.000130294,-0.00429603,-0.0325117,-0.0370257,0.998785,-2.23818,1.60625,-0.201576,2999,2
3.07865e-05,0,9.48932e-06,6.59141,6.83934,0.307812,-0.160169,-0.000185817,-0.00469516,-0.0334469,-0.0449244,0.99843,-2.06378,1.51339,-0.2,3000,2
3.05891e-05,0,9.3651e-06,6.50312,32.4961,0.305764,-0.160058,-0.000273881,-0.00647602,-0.0335896,-0.0526482,0.998048,-2.15625,1.52369,-0.202597,3001,2
3.04427e-05,0,9.27686e-06,6.46309,49.28,0.304327,-0.159852,-0.000163209,-0.00647976,-0.0348537,-0.0523022,0.998023,-2.21779,1.53042,-0.204295,3002,2
3.08362e-05,0,9.48602e-06,6.39943,69.8792,0.307329,-0.160572,-0.000957271,-0.00373144,-0.0297492,-0.0475777,0.998424,-2.25,1.51339,-0.20636,3003,2
3.08305e-05,0,9.49596e-06,6.47159,38.76,0.30768,-0.160438,-0.000646616,-0.00514241,-0.0350533,-0.0557344,0.99783,-2.15625,1.51339,-0.203221,3004,2
2.62875e-05,0,7.25131e-06,6.56939,20.5975,0.275846,-0.160527,-0.000429817,3.24112e-05,0.00079382,0.00159586,0.999998,-0.572925,1.60699,-0.20139,3005,2
2.63309e-05,0,7.27407e-06,6.60843,20.5024,0.276254,-0.160244,-5.09318e-05,0.000314365,-0.000190557,-0.00393649,0.999992,-0.739676,1.51885,-0.201377,3006,2
2.63208e-05,0,7.27026e-06,6.59211,21.4005,0.276215,-0.160378,-0.00019827,0.000210247,0.000700788,-0.00528364,0.999986,-0.65625,1.51922,-0.201469,3007,2
2.63063e-05,0,7.2573e-06,6.58659,20.8483,0.275875,-0.16037,-0.000267723,0.000158111,-0.00203589,0.00207213,0.999996,-0.739398,1.6069,-0.201414,3008,2
2.631e-05,0,7.26643e-06,6.58117,21.6083,0.276184,-0.160467,-0.000296328,0.000125004,0.00175028,-0.00422639,0.99999,-0.573681,1.5193,-0.201491,3009,2
2.63155e-05,0,7.26999e-06,6.54715,22.1622,0.276262,-0.160492,-0.000380168,-0.000107169,-0.000789426,-0.00317991,0.999995,-0.5625,1.51339,-0.201544,3010,2
2.63388e-05,0,7.27843e-06,6.58075,20.933,0.276337,-0.160239,-9.86438e-05,0.000120047,0.000600669,-0.00139115,0.999999,-0.75,1.51339,-0.201417,3011,2
2.63278e-05,0,7.27431e-06,6.56007,21.9469,0.276297,-0.160391,-0.000269606,-9.36328e-06,0.000702951,-0.00508579,0.999987,-0.65625,1.51339,-0.201521,3012,2
2.79235e-05,0,7.9731e-06,6.64094,6.89066,0.285506,-0.159735,0.000657521,-0.000837372,-0.00454099,-0.00431722,0.99998,-3.75,1.93315,-0.2,3013,2
