nut,yPlus,k,p_rgh,p,omega,U0,U1,U2,Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
1.38119e-05,0,3.47263e-06,5.64669,5.95372,0.251422,-0.0800556,7.81365e-05,1.56881e-06,4.576e-05,-0.000129381,1,-4.90809,1.81071,-0.2,437,2
1.38124e-05,0,3.47278e-06,5.64591,5.96855,0.251424,-0.0800468,7.34274e-05,-1.38987e-07,0.00147227,-0.000195562,0.999999,-4.875,1.81071,-0.200002,438,2
1.3817e-05,0,3.47324e-06,5.63392,7.15412,0.251374,-0.0799422,6.1152e-06,-3.03017e-05,0.000247359,-0.000355287,1,-4.3125,1.90982,-0.200122,439,2
1.38151e-05,0,3.47306e-06,5.63731,6.55078,0.251395,-0.0799648,1.8535e-05,-2.49074e-05,0.000290791,-0.000395461,1,-4.5,1.90982,-0.200061,440,2
1.38198e-05,0,3.47395e-06,5.63365,7.50231,0.251375,-0.0799547,2.69383e-05,-1.17055e-05,0.000164164,-0.00015925,1,-4.3125,1.81071,-0.200157,441,2
1.38174e-05,0,3.4736e-06,5.63507,6.98196,0.251393,-0.0799569,1.31773e-05,-2.25769e-05,0.000271453,-0.00030998,1,-4.5,1.81071,-0.200104,442,2
1.38281e-05,0,3.47826e-06,5.65567,7.84632,0.251536,-0.0799412,0.000373911,8.55046e-06,8.05855e-05,0.000503235,1,-3.5625,1.90982,-0.200189,443,2
1.38243e-05,0,3.47622e-06,5.64636,7.79427,0.251457,-0.0799552,0.000233131,5.86272e-06,2.16696e-05,0.000314516,1,-3.75,1.90982,-0.200185,444,2
1.3838e-05,0,3.48216e-06,5.67546,7.12922,0.251639,-0.0800372,0.000681681,-4.74985e-06,1.79476e-05,0.000491157,1,-3.5625,1.81071,-0.200115,445,2
1.38312e-05,0,3.47891e-06,5.65997,7.24403,0.251525,-0.0800468,0.000437603,9.62824e-06,-7.05719e-05,0.0004458,1,-3.75,1.81071,-0.200128,446,2
1.38475e-05,0,3.48991e-06,5.66418,9.83111,0.252024,-0.0797926,0.000500673,-4.10383e-05,0.000349866,0.000245553,1,-2.8125,1.90982,-0.200388,447,2
1.38432e-05,0,3.48701e-06,5.6701,9.15167,0.251893,-0.0798174,0.000590055,-1.40719e-05,0.000354038,0.00051619,1,-3,1.90982,-0.200319,448,2
1.38754e-05,0,3.50158e-06,5.71056,9.21856,0.252357,-0.0797202,0.001212,6.1315e-06,0.000497076,0.00101163,0.999999,-2.8125,1.81071,-0.200322,449,2
1.38673e-05,0,3.49701e-06,5.71203,8.31353,0.252176,-0.0798087,0.00124434,5.91339e-06,0.000387059,0.000997548,0.999999,-3,1.81071,-0.200231,450,2
1.3846e-05,0,3.49379e-06,5.59577,9.7599,0.252331,-0.0801012,-0.000482961,-0.000197408,-0.000411457,-0.000980934,0.999999,-2.0625,1.90982,-0.200387,451,2
1.38498e-05,0,3.49437e-06,5.61352,10.3911,0.252303,-0.0799711,-0.000228241,-0.000181172,-0.00021965,-0.000848172,1,-2.25,1.90982,-0.200449,452,2
1.38692e-05,0,3.50342e-06,5.62058,10.6937,0.252602,-0.0799511,-0.000144733,-0.00019781,-0.000350038,-0.000842208,1,-2.0625,1.81071,-0.200479,453,2
1.38756e-05,0,3.50507e-06,5.64884,11.1364,0.252606,-0.079794,0.000273367,-0.000147198,-4.58426e-05,-0.000498449,1,-2.25,1.81071,-0.20052,454,2
1.38172e-05,0,3.48426e-06,5.61178,6.71359,0.252167,-0.0801951,-0.000367113,6.68195e-06,-0.000436798,-0.000460794,1,-1.3125,1.90982,-0.20008,455,2
1.38242e-05,0,3.48673e-06,5.59293,7.28127,0.252219,-0.0802899,-0.000583496,-1.36233e-05,-0.00031609,-0.000470859,1,-1.5,1.90982,-0.200138,456,2
1.38287e-05,0,3.4891e-06,5.59694,7.12346,0.252309,-0.0803163,-0.000549862,-2.95077e-06,-0.000389152,-0.000389392,1,-1.3125,1.81071,-0.200122,457,2
1.38388e-05,0,3.49282e-06,5.58265,7.75628,0.252394,-0.0803594,-0.000708985,-7.06673e-05,-0.00042155,-0.000519949,1,-1.5,1.81071,-0.200187,458,2
1.37856e-05,0,3.46422e-06,5.64092,6.61892,0.251293,-0.0799917,-1.71711e-06,-2.73738e-07,8.66254e-06,-6.27728e-06,1,-7.125,2.40536,-0.200067,459,2
1.37859e-05,0,3.4638e-06,5.64138,6.59728,0.251256,-0.0799912,1.86222e-06,8.92641e-08,3.9604e-06,-2.86926e-06,1,-7.5,2.40536,-0.200065,460,2
1.3787e-05,0,3.46442e-06,5.64073,6.63371,0.251283,-0.0799898,-1.90748e-06,-6.16628e-07,1.00268e-05,-6.26475e-06,1,-7.125,2.20714,-0.200069,461,2
1.37871e-05,0,3.46398e-06,5.64123,6.60352,0.251249,-0.0799896,2.14475e-06,1.75923e-08,5.71542e-06,-3.22008e-06,1,-7.5,2.20714,-0.200066,462,2
1.37904e-05,0,3.46635e-06,5.64034,6.71331,0.251359,-0.0800019,-1.20633e-06,-1.71735e-06,3.68224e-06,3.25767e-06,1,-6.375,2.40536,-0.200077,463,2
1.37871e-05,0,3.4651e-06,5.64032,6.66263,0.251328,-0.0799931,-4.92751e-06,-1.2615e-06,1.15169e-05,-6.71581e-06,1,-6.75,2.40536,-0.200072,464,2
1.37919e-05,0,3.46648e-06,5.64112,6.71111,0.251342,-0.0800106,4.70418e-06,-1.1893e-06,-7.6029e-06,9.3846e-06,1,-6.375,2.20714,-0.200077,465,2
1.37887e-05,0,3.46529e-06,5.64036,6.68058,0.251315,-0.0799935,-4.21625e-06,-1.6659e-06,8.86785e-06,-4.89904e-06,1,-6.75,2.20714,-0.200074,466,2
1.37986e-05,0,3.46897e-06,5.64723,6.56759,0.251399,-0.0800789,7.8259e-05,4.56835e-06,-5.81675e-05,7.4939e-05,1,-5.625,2.40536,-0.200062,467,2
1.37946e-05,0,3.46771e-06,5.64226,6.71113,0.251382,-0.0800291,2.29703e-05,2.33343e-07,-2.27557e-05,3.24138e-05,1,-6,2.40536,-0.200077,468,2
1.37997e-05,0,3.469e-06,5.65063,6.39826,0.251382,-0.0801127,0.00010258,8.74047e-06,-7.20739e-05,7.71166e-05,1,-5.625,2.20714,-0.200044,469,2
1.37958e-05,0,3.46776e-06,5.6444,6.64445,0.251363,-0.0800531,3.99209e-05,1.59752e-06,-4.39551e-05,4.14727e-05,1,-6,2.20714,-0.20007,470,2
1.38032e-05,0,3.47022e-06,5.65567,6.05081,0.251407,-0.0801466,0.000153635,1.78812e-05,-0.0010467,-0.00180173,0.999998,-5.24987,2.20721,-0.200009,471,2
1.38052e-05,0,3.47074e-06,5.65444,5.96089,0.251408,-0.0801295,0.000152704,1.92428e-05,-4.22958e-05,6.19048e-05,1,-5.03258,2.20714,-0.2,472,2
1.38057e-05,0,3.47094e-06,5.65468,5.96113,0.251413,-0.0801245,0.000162024,1.80666e-05,-5.72086e-05,6.12888e-05,1,-4.89904,2.3126,-0.2,473,2
1.38019e-05,0,3.47006e-06,5.6542,6.24771,0.251418,-0.0801267,0.000142423,1.26649e-05,-0.00139455,0.00134627,0.999998,-5.24957,2.40513,-0.200029,474,2
1.38048e-05,0,3.47086e-06,5.65625,6.00015,0.251423,-0.0801345,0.000170781,1.71613e-05,0.000924129,0.00383512,0.999992,-4.87506,2.40533,-0.200004,475,2
1.38056e-05,0,3.47095e-06,5.65524,5.96165,0.251416,-0.0801279,0.00016592,1.79983e-05,-3.96492e-05,6.02737e-05,1,-4.875,2.34034,-0.2,476,2
1.38032e-05,0,3.47022e-06,5.65547,6.05636,0.251407,-0.0801467,0.00015374,1.79207e-05,-0.00140243,9.76108e-05,0.999999,-5.25,2.20714,-0.200009,477,2
1.38019e-05,0,3.47006e-06,5.65357,6.26607,0.251418,-0.080127,0.00014273,1.27876e-05,-0.0013894,0.00094205,0.999999,-5.25,2.40536,-0.200031,478,2
1.38048e-05,0,3.47086e-06,5.65616,6.00249,0.251423,-0.0801345,0.000170832,1.71771e-05,0.000946841,-0.000895581,0.999999,-4.875,2.40536,-0.200004,479,2
1.3809e-05,0,3.4708e-06,5.64563,6.02695,0.251342,-0.0800172,4.51394e-05,1.53449e-05,4.94056e-05,-5.8212e-05,1,-4.3125,2.30625,-0.200007,480,2
1.38082e-05,0,3.47094e-06,5.6492,5.98025,0.251369,-0.0800551,9.77874e-05,2.0008e-05,2.83806e-05,5.62424e-06,1,-4.5,2.30625,-0.200002,481,2
1.38106e-05,0,3.47112e-06,5.64194,6.07815,0.251337,-0.0799888,2.54183e-05,1.50241e-06,0.000107262,-0.000149402,1,-4.3125,2.20714,-0.200013,482,2
1.38096e-05,0,3.4712e-06,5.6461,5.9567,0.251362,-0.0800294,7.60502e-05,1.43906e-05,6.90191e-05,-4.40857e-05,1,-4.5,2.20714,-0.2,483,2
1.38098e-05,0,3.47116e-06,5.63232,6.70401,0.251355,-0.0799295,-0.000186242,-3.31841e-05,0.000109434,-0.00048647,1,-3.5625,2.30625,-0.200077,484,2
1.381e-05,0,3.47074e-06,5.63567,6.48968,0.25132,-0.0799387,-0.000128115,-2.09018e-05,0.000111302,-0.000394003,1,-3.75,2.30625,-0.200055,485,2
1.38129e-05,0,3.47236e-06,5.62962,7.25634,0.251386,-0.0799007,-0.000149582,-5.64729e-05,0.00015031,-0.000563878,1,-3.5625,2.20714,-0.200132,486,2
1.38126e-05,0,3.47173e-06,5.63205,6.9618,0.251346,-0.0799104,-0.000110739,-4.48339e-05,0.000159992,-0.000498223,1,-3.75,2.20714,-0.200103,487,2
1.38061e-05,0,3.47304e-06,5.6155,7.16746,0.251559,-0.0800081,-0.000406801,-6.24344e-05,-1.77887e-05,-0.000730445,1,-2.8125,2.30625,-0.200125,488,2
1.38075e-05,0,3.47258e-06,5.62001,7.16175,0.2515,-0.0799707,-0.000359244,-6.11337e-05,3.48223e-05,-0.000707065,1,-3,2.30625,-0.200124,489,2
1.38123e-05,0,3.47558e-06,5.61191,8.05232,0.251629,-0.0799782,-0.000386025,-0.000115205,3.41733e-06,-0.000934826,1,-2.8125,2.20714,-0.200214,490,2
1.38128e-05,0,3.47475e-06,5.61807,7.97151,0.251559,-0.0799368,-0.000311729,-9.98795e-05,8.08504e-05,-0.000825419,1,-3,2.20714,-0.200205,491,2
1.37988e-05,0,3.47418e-06,5.61905,6.79108,0.251774,-0.0800966,-0.000269836,1.50558e-05,-7.6029e-05,-0.000306547,1,-2.0625,2.30625,-0.200087,492,2
1.38006e-05,0,3.47404e-06,5.61317,6.86565,0.25173,-0.0801046,-0.000368656,1.69431e-06,-5.93e-05,-0.000360223,1,-2.25,2.30625,-0.200095,493,2
1.38055e-05,0,3.477e-06,5.60302,7.0594,0.251856,-0.0801548,-0.000447013,-1.66796e-05,-0.000126706,-0.000445825,1,-2.0625,2.20714,-0.200115,494,2
1.38077e-05,0,3.47698e-06,5.59875,7.32331,0.251813,-0.0801373,-0.00050726,-6.89903e-05,-0.000173675,-0.000713229,1,-2.25,2.20714,-0.200142,495,2
1.3797e-05,0,3.47534e-06,5.63955,5.94751,0.251891,-0.0799876,5.94452e-06,-3.96603e-06,-0.000400958,-0.000509113,1,-1.5,2.22277,-0.2,496,2
1.37978e-05,0,3.47571e-06,5.63765,6.025,0.251902,-0.0799988,-1.70223e-05,-3.71105e-06,-0.000369457,-0.000502204,1,-1.5,2.20714,-0.200008,497,2
1.37975e-05,0,3.4756e-06,5.63905,5.94705,0.251901,-0.0799895,-2.78845e-06,-3.65675e-06,-0.000434909,-0.000512353,1,-1.48166,2.20714,-0.2,498,2
1.37841e-05,0,3.46937e-06,5.66019,5.96614,0.251693,-0.0798165,0.000181767,3.73748e-05,0.000434439,0.00043628,1,-0.601986,2.30625,-0.2,499,2
1.37842e-05,0,3.46953e-06,5.66065,5.96657,0.251703,-0.079808,0.000176575,3.90726e-05,0.000456431,0.000454542,1,-0.5625,2.26583,-0.2,500,2
1.37844e-05,0,3.46941e-06,5.65777,6.14697,0.251691,-0.0798338,0.000156523,3.30901e-05,0.000411432,0.000387689,1,-0.5625,2.30625,-0.200018,501,2
1.3783e-05,0,3.46381e-06,5.6412,6.60197,0.251311,-0.0799946,-5.82257e-07,3.07945e-07,5.86775e-06,-2.23025e-06,1,-7.125,2.80179,-0.200066,502,2
1.37839e-05,0,3.46346e-06,5.64158,6.59253,0.251268,-0.0799931,7.91062e-07,3.77682e-07,1.43051e-06,-8.64536e-07,1,-7.5,2.80179,-0.200065,503,2
1.37842e-05,0,3.46401e-06,5.64109,6.60749,0.251303,-0.0799934,-1.21666e-06,8.33213e-08,7.07971e-06,-4.52315e-06,1,-7.125,2.60357,-0.200066,504,2
1.37849e-05,0,3.46362e-06,5.6415,6.5939,0.251262,-0.0799924,1.40225e-06,2.73535e-07,2.38419e-06,-1.72907e-06,1,-7.5,2.60357,-0.200065,505,2
1.37875e-05,0,3.46603e-06,5.6397,6.69216,0.25139,-0.0799951,-2.45487e-06,-1.86709e-06,1.64641e-05,-1.97966e-06,1,-6.375,2.80179,-0.200075,506,2
1.37842e-05,0,3.46469e-06,5.64046,6.63364,0.251353,-0.0799946,-2.20674e-06,-3.63976e-07,1.21395e-05,-3.75885e-06,1,-6.75,2.80179,-0.200069,507,2
1.3789e-05,0,3.4662e-06,5.63988,6.70366,0.251375,-0.0799971,-3.3661e-06,-2.00294e-06,1.19143e-05,-9.27183e-07,1,-6.375,2.60357,-0.200076,508,2
1.37856e-05,0,3.4649e-06,5.64037,6.64511,0.251341,-0.0799938,-4.0684e-06,-7.36535e-07,1.23911e-05,-6.18958e-06,1,-6.75,2.60357,-0.20007,509,2
1.37967e-05,0,3.46902e-06,5.64184,6.79448,0.251438,-0.0800246,2.32387e-05,-1.69125e-06,-1.72721e-05,3.47819e-05,1,-5.625,2.80179,-0.200085,510,2
1.37921e-05,0,3.46758e-06,5.63966,6.76488,0.251419,-0.0800017,3.40137e-06,-3.29432e-06,1.04639e-05,9.52242e-06,1,-6,2.80179,-0.200082,511,2
1.37976e-05,0,3.46899e-06,5.64403,6.70903,0.251419,-0.0800471,4.98799e-05,1.52732e-06,-3.68754e-05,5.93523e-05,1,-5.625,2.60357,-0.200076,512,2
1.37934e-05,0,3.46766e-06,5.64064,6.75104,0.2514,-0.0800117,1.04694e-05,-1.70106e-06,-3.23852e-06,2.07489e-05,1,-6,2.60357,-0.200081,513,2
1.3803e-05,0,3.47038e-06,5.65898,6.13783,0.251422,-0.080141,0.000142287,1.62781e-05,0.0018607,9.6536e-05,0.999998,-4.87526,2.70268,-0.200017,514,2
1.38003e-05,0,3.47011e-06,5.64923,6.62423,0.251452,-0.0800712,6.04621e-05,4.17239e-06,-0.00163291,0.00154132,0.999997,-5.24899,2.80125,-0.200067,515,2
1.3801e-05,0,3.47003e-06,5.65173,6.45689,0.251434,-0.0800982,0.00011078,8.65733e-06,-0.000869844,-0.0028331,0.999996,-5.24925,2.60397,-0.20005,516,2
1.38024e-05,0,3.47049e-06,5.65854,6.27107,0.25144,-0.0801331,0.000103534,1.53779e-05,0.000884383,0.00379821,0.999992,-4.87546,2.80154,-0.200031,517,2
1.38034e-05,0,3.47036e-06,5.65784,6.10451,0.251414,-0.080138,0.000158628,1.57686e-05,0.00183676,-0.00177713,0.999997,-4.87521,2.60368,-0.200014,518,2
1.3801e-05,0,3.47003e-06,5.65059,6.48734,0.251434,-0.0800985,0.000111159,8.04462e-06,-0.00136572,0.00092368,0.999999,-5.25,2.60357,-0.200053,519,2
1.38003e-05,0,3.47011e-06,5.64769,6.6657,0.251452,-0.0800715,6.06888e-05,3.33604e-06,-0.00134621,0.0008963,0.999999,-5.25,2.80179,-0.200071,520,2
1.38034e-05,0,3.47036e-06,5.65753,6.11283,0.251414,-0.0801382,0.000158799,1.55977e-05,0.00121068,-0.000731874,0.999999,-4.875,2.60357,-0.200015,521,2
1.3803e-05,0,3.47038e-06,5.65859,6.14817,0.251422,-0.0801412,0.000142473,1.60701e-05,0.00184926,6.57756e-05,0.999998,-4.875,2.70268,-0.200018,522,2
1.38024e-05,0,3.47049e-06,5.65786,6.28974,0.25144,-0.0801334,0.000103759,1.50106e-05,0.0011996,-0.000708753,0.999999,-4.875,2.80179,-0.200033,523,2
1.37867e-05,0,3.46931e-06,5.63786,6.98782,0.251643,-0.0800287,1.34815e-05,-7.06252e-06,5.94722e-06,6.76844e-05,1,-0.5625,2.70268,-0.200105,524,2
1.3783e-05,0,3.46816e-06,5.64303,6.91112,0.251625,-0.0799788,7.5754e-05,2.17937e-06,0.000103076,0.000202452,1,-0.75,2.70268,-0.200097,525,2
1.37849e-05,0,3.4691e-06,5.64098,6.90572,0.251659,-0.0799974,3.24496e-05,-2.40596e-07,7.58436e-05,0.000128503,1,-0.5625,2.60357,-0.200096,526,2
1.37815e-05,0,3.46801e-06,5.6484,6.6623,0.251642,-0.0799309,0.000121319,1.2734e-05,0.000204497,0.000320229,1,-0.75,2.60357,-0.200071,527,2
1.70312e-05,0,5.86215e-06,6.30932,6.375,0.344383,-0.0714931,0.00342686,-0.00689366,-0.102294,-0.0725722,0.992103,-0.742887,0.237388,-0.2,528,2
1.68706e-05,0,5.97819e-06,6.30383,6.37005,0.354612,-0.0715224,0.00320717,-0.00697993,-0.104619,-0.0810067,0.991208,-0.734569,0.225,-0.2,529,2
1.6849e-05,0,5.9614e-06,6.30237,-2.09146,0.354116,-0.0714695,0.00330696,-0.00685307,-0.0989919,-0.0719451,0.992484,-0.726562,0.225,-0.199145,530,2
1.69949e-05,0,5.83153e-06,6.30555,-10.3404,0.343363,-0.0714163,0.00357645,-0.00646807,-0.0948939,-0.0701407,0.993013,-0.726562,0.237388,-0.198311,531,2
1.49614e-05,0,4.01762e-06,5.72397,5.65154,0.268486,-0.078658,0.000216536,0.000420225,0.00370419,0.0021269,0.999991,-0.703125,0.646205,-0.199962,532,2
1.51687e-05,0,4.10877e-06,5.77337,3.34868,0.270773,-0.0780223,0.00113322,0.000563489,0.00569165,0.00561702,0.999968,-0.75,0.646205,-0.199724,533,2
1.60325e-05,0,4.51834e-06,5.7618,4.86024,0.281158,-0.078108,0.000591404,0.000590744,0.00776061,-0.0202599,0.999765,-0.703125,0.621429,-0.199878,534,2
1.64371e-05,0,4.70897e-06,5.81051,1.45443,0.285579,-0.0774444,0.00158151,0.000720642,0.0128434,-0.0112457,0.999854,-0.75,0.621429,-0.199529,535,2
1.37831e-05,0,3.46657e-06,5.65274,5.93654,0.251509,-0.0801587,6.28025e-05,1.66917e-05,2.16354e-05,-2.09841e-05,1,-5.625,1.01786,-0.199998,536,2
1.37855e-05,0,3.46687e-06,5.65408,5.8952,0.251486,-0.0801712,8.32659e-05,1.74838e-05,1.33598e-05,-1.17862e-05,1,-5.625,1.21607,-0.199993,537,2
1.41115e-05,0,3.61302e-06,5.78106,5.83501,0.256023,-0.0819815,0.00187341,4.4021e-05,-0.000581281,0.000438113,1,-3.75,1.01786,-0.199975,538,2
1.41496e-05,0,3.62454e-06,5.80162,5.22379,0.256145,-0.0820209,0.00242629,2.57531e-05,-0.000746258,0.000359941,1,-3.5625,1.11696,-0.199912,539,2
1.43151e-05,0,3.69778e-06,5.81643,5.56578,0.258287,-0.0823897,0.0025435,-3.03713e-05,0.000174505,-0.000880205,1,-3.5625,1.01786,-0.199945,540,2
1.55181e-05,0,4.28865e-06,6.17595,1.52745,0.276218,-0.0741026,0.00762062,0.000644327,0.0108132,0.0170562,0.999796,-1.49814,1.01884,-0.199505,541,2
1.55326e-05,0,4.29586e-06,6.16806,1.01308,0.276423,-0.0740866,0.00761801,0.000621876,0.00912151,0.0189173,0.999779,-1.5,1.01786,-0.199452,542,2
1.52362e-05,0,4.1564e-06,6.12569,4.57235,0.272727,-0.074601,0.00664591,0.000555988,0.00692354,0.0236899,0.999695,-1.45312,1.01822,-0.199817,543,2
1.52368e-05,0,4.15685e-06,6.12216,4.45965,0.272743,-0.0746009,0.00663354,0.000548107,0.00700393,0.0184266,0.999806,-1.45312,1.01786,-0.199805,544,2
1.37892e-05,0,3.46733e-06,5.65526,5.88762,0.251453,-0.080178,0.00010209,1.89989e-05,-2.04765e-05,-4.26831e-06,1,-5.625,1.41429,-0.199992,545,2
1.37984e-05,0,3.46874e-06,5.65601,5.94529,0.251387,-0.0801759,0.000115459,1.97389e-05,-6.646e-05,3.65045e-05,1,-5.625,1.6125,-0.199998,546,2
1.38021e-05,0,3.47063e-06,5.65218,5.85838,0.251457,-0.0801286,9.96948e-05,1.38933e-05,0.00142898,-0.00248812,0.999996,-5.24985,1.61242,-0.19999,547,2
1.38021e-05,0,3.47063e-06,5.65194,5.85258,0.251457,-0.0801285,9.96718e-05,1.34881e-05,0.00101809,-8.46076e-05,0.999999,-5.25,1.6125,-0.199989,548,2
1.43381e-05,0,3.72553e-06,5.98417,6.06727,0.259797,-0.0782614,0.00560886,0.000131302,0.0018197,0.00460229,0.999988,-2.25,1.46384,-0.19998,549,2
1.4479e-05,0,3.79053e-06,6.02297,5.64501,0.26174,-0.0778007,0.00625274,0.00020007,0.00234244,0.00532675,0.999983,-2.15625,1.41429,-0.199934,550,2
1.45687e-05,0,3.83052e-06,6.04766,3.73086,0.262865,-0.0779406,0.00693285,0.000150401,0.00175073,0.00551013,0.999983,-2.25,1.41429,-0.199738,551,2
1.38138e-05,0,3.49954e-06,5.63341,3.83979,0.253335,-0.0801229,-0.000125972,1.03941e-05,-0.00104835,-0.000169249,0.999999,-0.65625,1.46384,-0.199787,552,2
1.38202e-05,0,3.50235e-06,5.61953,4.83788,0.253421,-0.0802923,-0.000305297,7.51869e-06,-0.0010558,-0.000286424,0.999999,-0.75,1.46384,-0.199889,553,2
1.38211e-05,0,3.50361e-06,5.6261,3.88513,0.253495,-0.0802143,-0.000214676,1.09845e-05,-0.00113643,-8.53007e-05,0.999999,-0.65625,1.41429,-0.199792,554,2
1.38276e-05,0,3.5065e-06,5.61172,4.94503,0.253585,-0.0803868,-0.000398003,8.22985e-06,-0.00109879,-0.00022087,0.999999,-0.75,1.41429,-0.199901,555,2
1.38069e-05,0,3.47108e-06,5.65443,5.80963,0.251401,-0.0801467,0.000126973,1.95829e-05,0.00108065,0.000987245,0.999999,-5.24977,1.81084,-0.199985,556,2
1.38048e-05,0,3.47056e-06,5.65554,5.8882,0.251402,-0.0801533,0.000146608,2.14469e-05,0.00134868,0.000897231,0.999999,-5.25,2.00893,-0.199993,557,2
1.38069e-05,0,3.47108e-06,5.65406,5.80146,0.251401,-0.0801465,0.000126778,1.91658e-05,0.00124875,-1.09314e-06,0.999999,-5.25,1.81071,-0.199984,558,2
1.38048e-05,0,3.47056e-06,5.65571,5.89197,0.251402,-0.0801534,0.000146687,2.16359e-05,0.00090138,-0.00343273,0.999994,-5.24989,2.00887,-0.199993,559,2
1.38112e-05,0,3.4725e-06,5.64686,5.85474,0.251426,-0.0800565,8.83409e-05,6.86553e-06,-0.0017708,-9.26537e-05,0.999998,-4.875,1.90982,-0.19999,560,2
1.38112e-05,0,3.47251e-06,5.64711,5.85967,0.251426,-0.0800567,8.84946e-05,7.14107e-06,-0.00180465,-8.24231e-05,0.999998,-4.87514,1.90982,-0.19999,561,2
1.38093e-05,0,3.47206e-06,5.64967,5.80633,0.251429,-0.0800858,0.000115531,1.62535e-05,-0.00136305,-0.000868984,0.999999,-4.875,2.00893,-0.199985,562,2
1.38093e-05,0,3.47206e-06,5.65003,5.81391,0.251429,-0.0800861,0.000115736,1.66573e-05,-0.00145565,-0.00139488,0.999998,-4.87522,2.00881,-0.199986,563,2
1.37914e-05,0,3.47358e-06,5.67112,4.15639,0.251867,-0.0796645,0.000274785,7.16304e-05,0.000372741,0.00045239,1,-0.5625,1.90982,-0.199816,564,2
1.37975e-05,0,3.47638e-06,5.66263,3.89435,0.251957,-0.0797443,0.000222498,4.35574e-05,-0.000127051,8.69297e-05,1,-0.75,1.90982,-0.19979,565,2
1.37958e-05,0,3.47595e-06,5.66993,3.71426,0.251956,-0.0796752,0.000264462,6.94644e-05,0.000207106,0.000381523,1,-0.5625,1.81071,-0.199771,566,2
1.38041e-05,0,3.47953e-06,5.65678,3.90168,0.252065,-0.0798111,0.000155745,3.06911e-05,-0.00036176,-6.02919e-05,1,-0.75,1.81071,-0.199791,567,2
1.38067e-05,0,3.47111e-06,5.65356,5.89572,0.251408,-0.0801172,0.000152054,2.02308e-05,-0.00098987,0.00182434,0.999998,-4.8751,2.20719,-0.199994,568,2
1.38067e-05,0,3.47111e-06,5.6534,5.89224,0.251408,-0.0801171,0.000151934,2.01818e-05,-0.0014596,3.54711e-05,0.999999,-4.875,2.20714,-0.199993,569,2
1.3806e-05,0,3.471e-06,5.65472,5.94145,0.251413,-0.0801244,0.000163374,1.84381e-05,-0.00237564,5.23437e-05,0.999997,-4.87503,2.30625,-0.199998,570,2
1.3806e-05,0,3.471e-06,5.65467,5.94039,0.251413,-0.0801243,0.000163339,1.84232e-05,-0.00132051,4.65124e-05,0.999999,-4.875,2.30625,-0.199998,571,2
1.37945e-05,0,3.4746e-06,5.64877,5.23175,0.251883,-0.079903,0.00012841,-3.69014e-06,-0.000415774,-0.000442931,1,-1.3125,2.20714,-0.199927,572,2
1.37925e-05,0,3.47334e-06,5.64783,5.53574,0.251827,-0.0799273,0.000128564,-5.62039e-06,-0.000362919,-0.000466865,1,-1.5,2.30625,-0.199958,573,2
1.37896e-05,0,3.47232e-06,5.65651,4.86233,0.251806,-0.0798443,0.000241529,4.03714e-06,-0.000301904,-0.000287276,1,-1.3125,2.30625,-0.199888,574,2
1.37832e-05,0,3.46922e-06,5.66626,5.29258,0.2517,-0.0797521,0.000276039,5.32871e-05,0.000439145,0.000496558,1,-0.75,2.30625,-0.199931,575,2
1.3784e-05,0,3.46971e-06,5.66366,5.7063,0.251721,-0.0797705,0.0002056,4.77231e-05,0.000480615,0.000475754,1,-0.5625,2.20714,-0.199973,576,2
1.37843e-05,0,3.47015e-06,5.6687,4.78855,0.251747,-0.0797128,0.000298391,5.8926e-05,0.000386304,0.000444321,1,-0.75,2.20714,-0.19988,577,2
1.38036e-05,0,3.46915e-06,5.6636,5.68318,0.251322,-0.0801292,6.7177e-05,2.81708e-05,-7.11282e-05,-0.000171479,1,-4.3125,2.70268,-0.199971,578,2
1.38036e-05,0,3.46965e-06,5.66312,5.81746,0.251359,-0.0801432,0.000108172,2.4121e-05,-8.44758e-05,-8.51094e-05,1,-4.5,2.70268,-0.199985,579,2
1.38048e-05,0,3.46935e-06,5.65916,5.83754,0.251315,-0.0801043,7.78541e-05,2.5962e-05,-3.45177e-05,-0.000135494,1,-4.3125,2.60357,-0.199987,580,2
1.38045e-05,0,3.46975e-06,5.65969,5.90308,0.251348,-0.0801239,0.000122608,2.18624e-05,-3.97128e-05,-7.06533e-05,1,-4.5,2.60357,-0.199994,581,2
1.38002e-05,0,3.46722e-06,5.66028,5.36144,0.251245,-0.0800478,-0.000126946,3.58825e-05,-2.13782e-05,-0.000364984,1,-3.5625,2.70268,-0.199939,582,2
1.38016e-05,0,3.46745e-06,5.66151,5.41051,0.251236,-0.0800666,-8.11689e-05,3.58781e-05,-2.92195e-05,-0.000323386,1,-3.75,2.70268,-0.199944,583,2
1.38025e-05,0,3.4682e-06,5.65306,5.71052,0.251274,-0.0800229,-0.000151465,3.06627e-05,2.70043e-06,-0.000321558,1,-3.5625,2.60357,-0.199975,584,2
1.38036e-05,0,3.46814e-06,5.65478,5.71211,0.251249,-0.0800379,-9.6577e-05,3.17452e-05,-4.91335e-06,-0.000271985,1,-3.75,2.60357,-0.199975,585,2
1.37904e-05,0,3.46656e-06,5.65965,5.17891,0.251376,-0.0799925,-0.00018953,3.60214e-05,-3.56436e-05,-0.000586456,1,-2.8125,2.70268,-0.19992,586,2
