nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
1.71992e-05,1,0,4.46893e-06,-2.52996,38630.6,0.259833,-0.099975,-4.99842e-08,6.59423e-19,-9.75,0.1125,-4,14,2
1.71993e-05,1,0,4.46892e-06,-2.53005,38630.6,0.259832,-0.0999752,0,6.59425e-19,-9.75,0,-4,15,2
1.71992e-05,1,0,4.46899e-06,-2.53005,38630.6,0.259837,-0.0999753,-1.03491e-07,6.59424e-19,-9.75,0.225,-4,16,2
1.71992e-05,1,0,4.46892e-06,-2.53096,38630.6,0.259833,-0.0999776,0,6.5944e-19,-10.5,0,-4,17,2
1.71992e-05,1,0,4.46892e-06,-2.53208,38086.4,0.259832,-0.0999701,0,-4.3144e-07,-9.375,0,-3.89167,18,2
1.71992e-05,1,0,4.46893e-06,-2.52958,38630.6,0.259833,-0.0999745,-6.51647e-08,6.59419e-19,-9.375,0.1125,-4,19,2
1.71992e-05,1,0,4.46892e-06,-2.53115,38086.4,0.259833,-0.0999691,0,-1.39084e-07,-8.625,0,-3.89167,20,2
1.71992e-05,1,0,4.46893e-06,-2.52909,38630.6,0.259833,-0.0999741,-9.06459e-08,6.59416e-19,-9,0.1125,-4,21,2
1.71992e-05,1,0,4.46892e-06,-2.5316,38086.4,0.259832,-0.0999694,0,-2.94598e-07,-9,0,-3.89167,22,2
1.71992e-05,1,0,4.46893e-06,-2.52858,38630.6,0.259833,-0.0999741,-1.2614e-07,6.59416e-19,-8.625,0.1125,-4,23,2
1.71992e-05,1,0,4.46891e-06,-2.53024,38086.4,0.259833,-0.0999705,0,2.31734e-07,-7.875,0,-3.89167,24,2
1.71992e-05,1,0,4.46892e-06,-2.52806,38630.6,0.259833,-0.0999746,-1.76443e-07,6.59419e-19,-8.25,0.1125,-4,25,2
1.71992e-05,1,0,4.46892e-06,-2.5307,38086.4,0.259833,-0.0999694,0,3.55968e-08,-8.25,0,-3.89167,26,2
1.71992e-05,1,0,4.46892e-06,-2.52751,38630.6,0.259833,-0.0999759,-2.45705e-07,6.59427e-19,-7.875,0.1125,-4,27,2
1.71989e-05,1,0,4.46888e-06,-2.53516,36998.2,0.259836,-0.1,-6.71915e-09,-1.50546e-07,-15,0.225,-3.78333,28,2
1.71992e-05,1,0,4.46893e-06,-2.53483,36998.2,0.259834,-0.0999941,0,-1.64498e-07,-14.25,0,-3.78333,29,2
1.71991e-05,1,0,4.46892e-06,-2.53421,36998.2,0.259834,-0.0999922,0,-1.95092e-07,-13.5,0,-3.78333,30,2
1.71991e-05,1,0,4.46892e-06,-2.53354,36998.2,0.259834,-0.0999876,0,-2.18123e-07,-12.75,0,-3.78333,31,2
1.71991e-05,1,0,4.46893e-06,-2.53275,36998.2,0.259834,-0.0999839,0,-2.27872e-07,-12,0,-3.78333,32,2
1.71991e-05,1,0,4.46893e-06,-2.53189,36998.2,0.259835,-0.0999805,0,-2.11322e-07,-11.25,0,-3.78333,33,2
1.71991e-05,1,0,4.46893e-06,-2.53099,36998.2,0.259835,-0.0999775,0,-1.38379e-07,-10.5,0,-3.78333,34,2
1.71992e-05,1,0,4.46893e-06,-2.53008,36998.2,0.259834,-0.0999751,0,6.42357e-08,-9.75,0,-3.78333,35,2
1.71992e-05,1,0,4.46893e-06,-2.52961,36998.2,0.259834,-0.0999743,0,2.67626e-07,-9.375,0,-3.78333,36,2
1.71992e-05,1,0,4.46893e-06,-2.52862,36998.2,0.259834,-0.0999739,0,1.01324e-06,-8.625,0,-3.78333,37,2
1.71992e-05,1,0,4.46893e-06,-2.52912,36998.2,0.259834,-0.0999739,0,5.72962e-07,-9,0,-3.78333,38,2
1.71992e-05,1,0,4.46892e-06,-2.52755,36998.2,0.259834,-0.0999757,0,2.50048e-06,-7.875,0,-3.78333,39,2
1.71992e-05,1,0,4.46893e-06,-2.5281,36998.2,0.259834,-0.0999744,0,1.6492e-06,-8.25,0,-3.78333,40,2
1.71989e-05,1,0,4.46888e-06,-2.53886,35909.9,0.259836,-0.0999999,-3.24021e-09,-3.50565e-06,-15,0.225,-3.675,41,2
1.71992e-05,1,0,4.46893e-06,-2.53846,35909.9,0.259834,-0.0999938,0,-3.44321e-06,-14.25,0,-3.675,42,2
1.71991e-05,1,0,4.46892e-06,-2.53768,35909.9,0.259834,-0.0999916,0,-3.31556e-06,-13.5,0,-3.675,43,2
1.71991e-05,1,0,4.46892e-06,-2.53682,35909.9,0.259834,-0.0999867,0,-3.14545e-06,-12.75,0,-3.675,44,2
1.71991e-05,1,0,4.46893e-06,-2.53581,35909.9,0.259835,-0.0999825,0,-2.90869e-06,-12,0,-3.675,45,2
1.71991e-05,1,0,4.46893e-06,-2.53472,35909.9,0.259835,-0.0999783,0,-2.58897e-06,-11.25,0,-3.675,46,2
1.71991e-05,1,0,4.46893e-06,-2.53363,35909.9,0.259835,-0.0999745,0,-2.17334e-06,-10.5,0,-3.675,47,2
1.71992e-05,1,0,4.46893e-06,-2.53259,35909.9,0.259834,-0.0999712,0,-1.64375e-06,-9.75,0,-3.675,48,2
1.71992e-05,1,0,4.46893e-06,-2.53209,35909.9,0.259834,-0.09997,0,-1.29904e-06,-9.375,0,-3.675,49,2
1.71992e-05,1,0,4.46893e-06,-2.53116,35909.9,0.259834,-0.0999688,0,-4.1878e-07,-8.625,0,-3.675,50,2
1.71992e-05,1,0,4.46893e-06,-2.53161,35909.9,0.259834,-0.0999692,0,-8.86891e-07,-9,0,-3.675,51,2
1.71992e-05,1,0,4.46892e-06,-2.53027,35909.9,0.259834,-0.09997,0,6.93601e-07,-7.875,0,-3.675,52,2
1.71992e-05,1,0,4.46893e-06,-2.53072,35909.9,0.259834,-0.099969,0,1.05696e-07,-8.25,0,-3.675,53,2
1.71989e-05,1,0,4.46888e-06,-2.53519,34821.7,0.259836,-0.1,-6.00165e-10,-3.05166e-07,-15,0.225,-3.56667,54,2
1.71992e-05,1,0,4.46893e-06,-2.53486,34821.7,0.259834,-0.0999941,0,-3.2949e-07,-14.25,0,-3.56667,55,2
1.71991e-05,1,0,4.46892e-06,-2.53423,34821.7,0.259834,-0.0999921,0,-3.85058e-07,-13.5,0,-3.56667,56,2
1.71991e-05,1,0,4.46892e-06,-2.53355,34821.7,0.259834,-0.0999875,0,-4.32138e-07,-12.75,0,-3.56667,57,2
1.71991e-05,1,0,4.46893e-06,-2.53275,34821.7,0.259835,-0.0999839,0,-4.53838e-07,-12,0,-3.56667,58,2
1.71991e-05,1,0,4.46893e-06,-2.53189,34821.7,0.259835,-0.0999804,0,-4.25172e-07,-11.25,0,-3.56667,59,2
1.71991e-05,1,0,4.46893e-06,-2.53099,34821.7,0.259835,-0.0999774,0,-2.8551e-07,-10.5,0,-3.56667,60,2
1.71992e-05,1,0,4.46893e-06,-2.53008,34821.7,0.259834,-0.0999749,0,1.06183e-07,-9.75,0,-3.56667,61,2
1.71992e-05,1,0,4.46893e-06,-2.5296,34821.7,0.259834,-0.0999741,0,5.02949e-07,-9.375,0,-3.56667,62,2
1.71992e-05,1,0,4.46893e-06,-2.52862,34821.7,0.259834,-0.0999736,0,1.96809e-06,-8.625,0,-3.56667,63,2
1.71992e-05,1,0,4.46893e-06,-2.52912,34821.7,0.259834,-0.0999736,0,1.10256e-06,-9,0,-3.56667,64,2
1.71992e-05,1,0,4.46892e-06,-2.52756,34821.7,0.259834,-0.0999753,0,4.92299e-06,-7.875,0,-3.56667,65,2
1.71992e-05,1,0,4.46893e-06,-2.52811,34821.7,0.259834,-0.0999741,0,3.2264e-06,-8.25,0,-3.56667,66,2
1.71989e-05,1,0,4.46888e-06,-2.5389,33733.4,0.259836,-0.0999999,9.06002e-10,-5.85377e-06,-15,0.225,-3.45833,67,2
1.71992e-05,1,0,4.46893e-06,-2.53849,33733.4,0.259834,-0.0999938,0,-5.74078e-06,-14.25,0,-3.45833,68,2
1.71991e-05,1,0,4.46892e-06,-2.5377,33733.4,0.259834,-0.0999917,0,-5.51571e-06,-13.5,0,-3.45833,69,2
1.71991e-05,1,0,4.46892e-06,-2.53683,33733.4,0.259834,-0.0999867,0,-5.23611e-06,-12.75,0,-3.45833,70,2
1.71991e-05,1,0,4.46893e-06,-2.53581,33733.4,0.259835,-0.0999825,0,-4.84838e-06,-12,0,-3.45833,71,2
1.71991e-05,1,0,4.46893e-06,-2.53473,33733.4,0.259835,-0.0999783,0,-4.32462e-06,-11.25,0,-3.45833,72,2
1.71991e-05,1,0,4.46893e-06,-2.53363,33733.4,0.259835,-0.0999744,0,-3.63714e-06,-10.5,0,-3.45833,73,2
1.71992e-05,1,0,4.46893e-06,-2.53259,33733.4,0.259834,-0.099971,0,-2.75756e-06,-9.75,0,-3.45833,74,2
1.71992e-05,1,0,4.46893e-06,-2.53209,33733.4,0.259834,-0.0999697,0,-2.184e-06,-9.375,0,-3.45833,75,2
1.71992e-05,1,0,4.46893e-06,-2.53117,33733.4,0.259834,-0.0999682,0,-7.1295e-07,-8.625,0,-3.45833,76,2
1.71992e-05,1,0,4.46893e-06,-2.53162,33733.4,0.259834,-0.0999687,0,-1.49555e-06,-9,0,-3.45833,77,2
1.71992e-05,1,0,4.46892e-06,-2.53033,33733.4,0.259834,-0.0999689,0,1.14097e-06,-7.875,0,-3.45833,78,2
1.71992e-05,1,0,4.46893e-06,-2.53076,33733.4,0.259834,-0.0999682,0,1.62867e-07,-8.25,0,-3.45833,79,2
1.71989e-05,1,0,4.46888e-06,-2.53523,32645.1,0.259836,-0.1,-1.25542e-09,-4.59635e-07,-15,0.225,-3.35,80,2
1.71992e-05,1,0,4.46893e-06,-2.53489,32645.1,0.259834,-0.099994,0,-4.92685e-07,-14.25,0,-3.35,81,2
1.71991e-05,1,0,4.46892e-06,-2.53425,32645.1,0.259834,-0.099992,0,-5.70175e-07,-13.5,0,-3.35,82,2
1.71991e-05,1,0,4.46892e-06,-2.53356,32645.1,0.259834,-0.0999874,0,-6.42156e-07,-12.75,0,-3.35,83,2
1.71991e-05,1,0,4.46893e-06,-2.53276,32645.1,0.259835,-0.0999837,0,-6.78914e-07,-12,0,-3.35,84,2
1.71991e-05,1,0,4.46893e-06,-2.53189,32645.1,0.259835,-0.0999802,0,-6.42877e-07,-11.25,0,-3.35,85,2
1.71991e-05,1,0,4.46893e-06,-2.53098,32645.1,0.259835,-0.0999771,0,-4.45367e-07,-10.5,0,-3.35,86,2
1.71992e-05,1,0,4.46893e-06,-2.53007,32645.2,0.259834,-0.0999746,0,1.10416e-07,-9.75,0,-3.35,87,2
1.71992e-05,1,0,4.46893e-06,-2.5296,32645.2,0.259834,-0.0999737,0,6.81899e-07,-9.375,0,-3.35,88,2
1.71992e-05,1,0,4.46893e-06,-2.52862,32645.2,0.259834,-0.0999731,0,2.81519e-06,-8.625,0,-3.35,89,2
1.71992e-05,1,0,4.46893e-06,-2.52912,32645.2,0.259834,-0.0999732,0,1.55487e-06,-9,0,-3.35,90,2
1.71992e-05,1,0,4.46892e-06,-2.52758,32645.2,0.259834,-0.0999747,0,7.19214e-06,-7.875,0,-3.35,91,2
1.71992e-05,1,0,4.46893e-06,-2.52813,32645.2,0.259834,-0.0999735,0,4.66489e-06,-8.25,0,-3.35,92,2
1.71989e-05,1,0,4.46888e-06,-2.53894,31556.9,0.259836,-0.0999999,-5.25521e-10,-8.20765e-06,-15,0.225,-3.24167,93,2
1.71992e-05,1,0,4.46893e-06,-2.53852,31556.9,0.259834,-0.0999938,0,-8.04189e-06,-14.25,0,-3.24167,94,2
1.71991e-05,1,0,4.46892e-06,-2.53773,31556.9,0.259834,-0.0999917,0,-7.71899e-06,-13.5,0,-3.24167,95,2
1.71991e-05,1,0,4.46892e-06,-2.53685,31556.9,0.259834,-0.0999867,0,-7.33542e-06,-12.75,0,-3.24167,96,2
1.71991e-05,1,0,4.46893e-06,-2.53583,31556.9,0.259835,-0.0999825,0,-6.80348e-06,-12,0,-3.24167,97,2
1.71991e-05,1,0,4.46893e-06,-2.53474,31556.9,0.259835,-0.0999783,0,-6.08072e-06,-11.25,0,-3.24167,98,2
1.71991e-05,1,0,4.46893e-06,-2.53364,31556.9,0.259835,-0.0999743,0,-5.12394e-06,-10.5,0,-3.24167,99,2
1.71992e-05,1,0,4.46893e-06,-2.53259,31556.9,0.259834,-0.0999708,0,-3.89989e-06,-9.75,0,-3.24167,100,2
1.71992e-05,1,0,4.46893e-06,-2.53209,31556.9,0.259834,-0.0999693,0,-3.10025e-06,-9.375,0,-3.24167,101,2
1.71992e-05,1,0,4.46893e-06,-2.5312,31556.9,0.259834,-0.0999673,0,-1.0326e-06,-8.625,0,-3.24167,102,2
1.71992e-05,1,0,4.46893e-06,-2.53163,31556.9,0.259834,-0.0999681,0,-2.13372e-06,-9,0,-3.24167,103,2
1.71992e-05,1,0,4.46892e-06,-2.53045,31556.9,0.259834,-0.0999672,0,1.56631e-06,-7.875,0,-3.24167,104,2
1.71992e-05,1,0,4.46893e-06,-2.53084,31556.9,0.259834,-0.0999669,0,1.98638e-07,-8.25,0,-3.24167,105,2
1.71989e-05,1,0,4.46888e-06,-2.53528,30468.6,0.259836,-0.1,-3.36708e-09,-6.11604e-07,-15,0.225,-3.13333,106,2
1.71992e-05,1,0,4.46893e-06,-2.53493,30468.6,0.259834,-0.099994,0,-6.54416e-07,-14.25,0,-3.13333,107,2
1.71991e-05,1,0,4.46892e-06,-2.53428,30468.6,0.259834,-0.0999919,0,-7.54944e-07,-13.5,0,-3.13333,108,2
1.71991e-05,1,0,4.46892e-06,-2.53359,30468.6,0.259834,-0.0999873,0,-8.52693e-07,-12.75,0,-3.13333,109,2
1.71991e-05,1,0,4.46893e-06,-2.53278,30468.6,0.259835,-0.0999836,0,-9.06988e-07,-12,0,-3.13333,110,2
1.71991e-05,1,0,4.46893e-06,-2.5319,30468.6,0.259835,-0.09998,0,-8.67933e-07,-11.25,0,-3.13333,111,2
1.71991e-05,1,0,4.46893e-06,-2.53098,30468.6,0.259835,-0.0999768,0,-6.23766e-07,-10.5,0,-3.13333,112,2
1.71992e-05,1,0,4.46893e-06,-2.53006,30468.6,0.259834,-0.0999742,0,5.86789e-08,-9.75,0,-3.13333,113,2
1.71992e-05,1,0,4.46893e-06,-2.52959,30468.6,0.259834,-0.0999732,0,7.77025e-07,-9.375,0,-3.13333,114,2
1.71992e-05,1,0,4.46893e-06,-2.52863,30468.6,0.259834,-0.0999724,0,3.50067e-06,-8.625,0,-3.13333,115,2
1.71992e-05,1,0,4.46893e-06,-2.52911,30468.6,0.259834,-0.0999726,0,1.89309e-06,-9,0,-3.13333,116,2
1.71992e-05,1,0,4.46893e-06,-2.52765,30468.6,0.259834,-0.0999739,0,9.21725e-06,-7.875,0,-3.13333,117,2
1.71992e-05,1,0,4.46893e-06,-2.5282,30468.6,0.259834,-0.0999728,0,5.88736e-06,-8.25,0,-3.13333,118,2
1.71989e-05,1,0,4.46888e-06,-2.53898,29380.4,0.259836,-0.0999999,-2.1334e-09,-1.05676e-05,-15,0.225,-3.025,119,2
1.71992e-05,1,0,4.46893e-06,-2.53857,29380.4,0.259834,-0.0999938,0,-1.03507e-05,-14.25,0,-3.025,120,2
1.71991e-05,1,0,4.46892e-06,-2.53777,29380.4,0.259834,-0.0999917,0,-9.93488e-06,-13.5,0,-3.025,121,2
1.71991e-05,1,0,4.46892e-06,-2.53689,29380.4,0.259834,-0.0999868,0,-9.45287e-06,-12.75,0,-3.025,122,2
1.71991e-05,1,0,4.46893e-06,-2.53586,29380.4,0.259835,-0.0999826,0,-8.78248e-06,-12,0,-3.025,123,2
1.71991e-05,1,0,4.46893e-06,-2.53476,29380.4,0.259835,-0.0999783,0,-7.8659e-06,-11.25,0,-3.025,124,2
1.71991e-05,1,0,4.46893e-06,-2.53364,29380.4,0.259835,-0.0999742,0,-6.64256e-06,-10.5,0,-3.025,125,2
1.71992e-05,1,0,4.46893e-06,-2.53259,29380.4,0.259834,-0.0999704,0,-5.08285e-06,-9.75,0,-3.025,126,2
1.71992e-05,1,0,4.46893e-06,-2.5321,29380.4,0.259834,-0.0999688,0,-4.0613e-06,-9.375,0,-3.025,127,2
1.71992e-05,1,0,4.46893e-06,-2.53123,29380.4,0.259834,-0.0999661,0,-1.38594e-06,-8.625,0,-3.025,128,2
1.71992e-05,1,0,4.46893e-06,-2.53164,29380.4,0.259834,-0.0999673,0,-2.81315e-06,-9,0,-3.025,129,2
1.71992e-05,1,0,4.46893e-06,-2.53066,29380.4,0.259834,-0.099965,0,1.9671e-06,-7.875,0,-3.025,130,2
1.71992e-05,1,0,4.46893e-06,-2.53101,29380.4,0.259834,-0.0999653,0,2.07129e-07,-8.25,0,-3.025,131,2
1.71989e-05,1,0,4.46888e-06,-2.53535,28292.1,0.259836,-0.1,-5.52701e-09,-7.60762e-07,-15,0.225,-2.91667,132,2
1.71992e-05,1,0,4.46893e-06,-2.535,28292.1,0.259834,-0.0999939,0,-8.16038e-07,-14.25,0,-2.91667,133,2
1.71991e-05,1,0,4.46893e-06,-2.53433,28292.1,0.259834,-0.0999918,0,-9.42382e-07,-13.5,0,-2.91667,134,2
1.71991e-05,1,0,4.46892e-06,-2.53363,28292.1,0.259834,-0.0999871,0,-1.06585e-06,-12.75,0,-2.91667,135,2
1.71991e-05,1,0,4.46893e-06,-2.5328,28292.1,0.259835,-0.0999833,0,-1.13906e-06,-12,0,-2.91667,136,2
1.71991e-05,1,0,4.46893e-06,-2.53191,28292.1,0.259835,-0.0999797,0,-1.10223e-06,-11.25,0,-2.91667,137,2
1.71991e-05,1,0,4.46894e-06,-2.53097,28292.1,0.259835,-0.0999764,0,-8.2526e-07,-10.5,0,-2.91667,138,2
1.71992e-05,1,0,4.46893e-06,-2.53005,28292.1,0.259834,-0.0999736,0,-6.69585e-08,-9.75,0,-2.91667,139,2
1.71992e-05,1,0,4.46893e-06,-2.52958,28292.1,0.259834,-0.0999726,0,7.62043e-07,-9.375,0,-2.91667,140,2
1.71992e-05,1,0,4.46893e-06,-2.52863,28292.1,0.259834,-0.0999716,0,3.97229e-06,-8.625,0,-2.91667,141,2
1.71992e-05,1,0,4.46893e-06,-2.52911,28292.1,0.259834,-0.0999719,0,2.08313e-06,-9,0,-2.91667,142,2
1.71992e-05,1,0,4.46893e-06,-2.52772,28292.1,0.259834,-0.0999729,0,1.08807e-05,-7.875,0,-2.91667,143,2
1.71992e-05,1,0,4.46893e-06,-2.52827,28292.1,0.259834,-0.0999718,0,6.80022e-06,-8.25,0,-2.91667,144,2
1.71989e-05,1,0,4.46888e-06,-2.53904,27203.9,0.259836,-0.0999999,-3.61464e-09,-1.29345e-05,-15,0.225,-2.80833,145,2
1.71992e-05,1,0,4.46893e-06,-2.53863,27203.9,0.259834,-0.0999939,0,-1.26683e-05,-14.25,0,-2.80833,146,2
1.71991e-05,1,0,4.46893e-06,-2.53782,27203.9,0.259834,-0.0999917,0,-1.21658e-05,-13.5,0,-2.80833,147,2
1.71991e-05,1,0,4.46892e-06,-2.53694,27203.9,0.259834,-0.0999868,0,-1.1592e-05,-12.75,0,-2.80833,148,2
1.71991e-05,1,0,4.46893e-06,-2.5359,27203.9,0.259835,-0.0999826,0,-1.07898e-05,-12,0,-2.80833,149,2
1.71991e-05,1,0,4.46893e-06,-2.53478,27203.9,0.259835,-0.0999782,0,-9.68813e-06,-11.25,0,-2.80833,150,2
1.71991e-05,1,0,4.46894e-06,-2.53364,27203.9,0.259835,-0.099974,0,-8.20185e-06,-10.5,0,-2.80833,151,2
1.71992e-05,1,0,4.46893e-06,-2.5326,27203.9,0.259834,-0.09997,0,-6.32e-06,-9.75,0,-2.80833,152,2
1.71992e-05,1,0,4.46893e-06,-2.53211,27203.9,0.259834,-0.0999681,0,-5.08205e-06,-9.375,0,-2.80833,153,2
1.71992e-05,1,0,4.46893e-06,-2.53124,27203.9,0.259834,-0.0999648,0,-1.77861e-06,-8.625,0,-2.80833,154,2
1.71992e-05,1,0,4.46893e-06,-2.53164,27203.9,0.259834,-0.0999664,0,-3.54557e-06,-9,0,-2.80833,155,2
1.71992e-05,1,0,4.46893e-06,-2.53081,27203.9,0.259834,-0.0999622,0,2.34409e-06,-7.875,0,-2.80833,156,2
1.71992e-05,1,0,4.46893e-06,-2.5311,27203.9,0.259834,-0.0999633,0,1.82482e-07,-8.25,0,-2.80833,157,2
1.71989e-05,1,0,4.46889e-06,-2.5369,26133.7,0.259836,-0.0999998,-7.22584e-09,-9.36222e-06,-15,0.225,-2.7,158,2
1.71992e-05,1,0,4.46893e-06,-2.53671,26136.1,0.259834,-0.0999936,0,-1.05454e-05,-14.25,0,-2.7,159,2
1.71991e-05,1,0,4.46893e-06,-2.53597,26136.1,0.259834,-0.0999914,0,-1.06643e-05,-13.5,0,-2.7,160,2
1.71991e-05,1,0,4.46893e-06,-2.53516,26136.1,0.259835,-0.0999865,0,-1.08064e-05,-12.75,0,-2.7,161,2
1.71991e-05,1,0,4.46893e-06,-2.53422,26136.1,0.259835,-0.0999824,0,-1.09789e-05,-12,0,-2.7,162,2
1.71991e-05,1,0,4.46893e-06,-2.53321,26136.1,0.259835,-0.0999783,0,-1.11539e-05,-11.25,0,-2.7,163,2
1.71991e-05,1,0,4.46894e-06,-2.53216,26136.1,0.259835,-0.0999744,0,-1.1246e-05,-10.5,0,-2.7,164,2
1.71992e-05,1,0,4.46893e-06,-2.53113,26135.4,0.259834,-0.099971,0,-1.07149e-05,-9.75,0,-2.7,165,2
1.71992e-05,1,0,4.46893e-06,-2.53064,26135,0.259834,-0.0999695,0,-1.00595e-05,-9.375,0,-2.7,166,2
1.71992e-05,1,0,4.46893e-06,-2.52971,26135,0.259834,-0.0999676,0,-7.73042e-06,-8.625,0,-2.7,167,2
1.71992e-05,1,0,4.46893e-06,-2.53017,26135,0.259834,-0.0999684,0,-9.12521e-06,-9,0,-2.7,168,2
1.71991e-05,1,0,4.46893e-06,-2.52871,26135,0.259834,-0.0999679,0,-1.99406e-06,-7.875,0,-2.7,169,2
1.71992e-05,1,0,4.46893e-06,-2.52919,26135,0.259834,-0.0999674,0,-5.54161e-06,-8.25,0,-2.7,170,2
1.71988e-05,1,0,4.4689e-06,-2.5386,25111.1,0.259838,-0.0999999,-4.57484e-09,-1.52133e-05,-15,0.225,-2.6,171,2
1.71991e-05,1,0,4.46894e-06,-2.53819,25111.1,0.259836,-0.0999939,0,-1.49418e-05,-14.25,0,-2.6,172,2
1.71991e-05,1,0,4.46894e-06,-2.5374,25111.1,0.259836,-0.0999918,0,-1.44332e-05,-13.5,0,-2.6,173,2
1.71991e-05,1,0,4.46894e-06,-2.53653,25111.1,0.259836,-0.0999869,0,-1.38399e-05,-12.75,0,-2.6,174,2
1.71991e-05,1,0,4.46894e-06,-2.53551,25111.1,0.259836,-0.0999827,0,-1.29856e-05,-12,0,-2.6,175,2
1.7199e-05,1,0,4.46894e-06,-2.53441,25111.1,0.259837,-0.0999784,0,-1.17883e-05,-11.25,0,-2.6,176,2
1.7199e-05,1,0,4.46894e-06,-2.53328,25111.1,0.259837,-0.0999742,0,-1.0115e-05,-10.5,0,-2.6,177,2
1.7199e-05,1,0,4.46893e-06,-2.53223,25111.1,0.259836,-0.0999701,0,-7.87019e-06,-9.75,0,-2.6,178,2
1.7199e-05,1,0,4.46892e-06,-2.53174,25111.1,0.259836,-0.0999681,0,-6.40153e-06,-9.375,0,-2.6,179,2
1.71989e-05,1,0,4.4689e-06,-2.53089,25111.1,0.259837,-0.0999643,0,-2.50853e-06,-8.625,0,-2.6,180,2
1.71989e-05,1,0,4.46891e-06,-2.5313,25111.1,0.259836,-0.0999662,0,-4.61465e-06,-9,0,-2.6,181,2
1.71987e-05,1,0,4.46888e-06,-2.52996,25111.1,0.259838,-0.0999607,0,2.48324e-06,-7.875,0,-2.6,182,2
1.71988e-05,1,0,4.46889e-06,-2.53023,25111.1,0.259837,-0.0999624,0,-1.07328e-07,-8.25,0,-2.6,183,2
1.71988e-05,1,0,4.4689e-06,-2.53553,24106.5,0.259838,-0.0999998,-8.55576e-09,-1.04168e-06,-15,0.225,-2.5,184,2
1.71991e-05,1,0,4.46894e-06,-2.53516,24106.5,0.259836,-0.0999937,0,-1.12532e-06,-14.25,0,-2.5,185,2
1.71991e-05,1,0,4.46894e-06,-2.53447,24106.5,0.259836,-0.0999915,0,-1.30417e-06,-13.5,0,-2.5,186,2
1.7199e-05,1,0,4.46893e-06,-2.53373,24106.5,0.259836,-0.0999867,0,-1.47239e-06,-12.75,0,-2.5,187,2
1.7199e-05,1,0,4.46892e-06,-2.53287,24106.5,0.259837,-0.0999828,0,-1.58168e-06,-12,0,-2.5,188,2
1.71988e-05,1,0,4.4689e-06,-2.53194,24106.5,0.259837,-0.0999789,0,-1.56237e-06,-11.25,0,-2.5,189,2
1.71985e-05,1,0,4.46884e-06,-2.53096,24106.5,0.259839,-0.0999754,0,-1.25865e-06,-10.5,0,-2.5,190,2
1.71977e-05,1,0,4.46869e-06,-2.53,24106.5,0.259841,-0.0999723,0,-4.46869e-07,-9.75,0,-2.5,191,2
1.71971e-05,1,0,4.46856e-06,-2.52954,24106.5,0.259844,-0.0999709,0,4.75957e-07,-9.375,0,-2.5,192,2
1.71952e-05,1,0,4.46826e-06,-2.52857,24106.5,0.259856,-0.0999694,0,4.25422e-06,-8.625,0,-2.5,193,2
1.71962e-05,1,0,4.46841e-06,-2.52907,24106.5,0.259849,-0.09997,0,2.02568e-06,-9,0,-2.5,194,2
1.7193e-05,1,0,4.46802e-06,-2.52734,24106.5,0.259874,-0.0999699,0,1.27974e-05,-7.875,0,-2.5,195,2
