nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
3.66787e-05,1,0,1.31114e-05,-1.95787,32143.4,0.357444,-0.221004,-4.03392e-20,-1.23938e-05,1.825,3,-3.35,7386,2
3.68911e-05,1,0,1.38263e-05,-1.92766,32143.5,0.374759,-0.220976,-4.03342e-20,-9.51308e-06,2.23333,3,-3.35,7387,2
3.71066e-05,1,0,1.46452e-05,-1.89783,32143.5,0.394647,-0.220948,-4.03291e-20,-6.45876e-06,2.64167,3,-3.35,7388,2
3.73249e-05,1,0,1.55801e-05,-1.86854,32143.5,0.417382,-0.22092,-4.0324e-20,-5.29552e-06,3.05,3,-3.35,7389,2
3.75469e-05,1,0,1.66471e-05,-1.83975,32143.6,0.443326,-0.220893,-4.0319e-20,-8.27571e-06,3.45833,3,-3.35,7390,2
3.77746e-05,1,0,1.78681e-05,-1.8114,32143.6,0.47297,-0.220865,-4.03139e-20,-1.63906e-05,3.86667,3,-3.35,7391,2
3.80109e-05,1,0,1.92727e-05,-1.78346,32143.6,0.506973,-0.220834,-4.03083e-20,-2.79267e-05,4.275,3,-3.35,7392,2
3.60963e-05,1,0,1.15363e-05,-2.0896,31055.1,0.31959,-0.221048,-4.03473e-20,-9.20016e-05,0.6,3,-3.24167,7393,2
3.62719e-05,1,0,1.1961e-05,-2.06062,31055.1,0.329743,-0.221041,-4.0346e-20,-0.000103255,1.00833,3,-3.24167,7394,2
3.64716e-05,1,0,1.24927e-05,-2.03166,31055.1,0.342514,-0.221028,-4.03437e-20,-0.000111409,1.41667,3,-3.24167,7395,2
3.66791e-05,1,0,1.31127e-05,-2.00321,31055.1,0.357473,-0.221013,-4.0341e-20,-0.000115377,1.825,3,-3.24167,7396,2
3.68916e-05,1,0,1.38278e-05,-1.97549,31055.2,0.374796,-0.221,-4.03385e-20,-0.000115327,2.23333,3,-3.24167,7397,2
3.71071e-05,1,0,1.46471e-05,-1.94856,31055.2,0.394692,-0.220988,-4.03364e-20,-0.000112179,2.64167,3,-3.24167,7398,2
3.73254e-05,1,0,1.55822e-05,-1.92233,31055.2,0.417433,-0.220978,-4.03346e-20,-0.000108055,3.05,3,-3.24167,7399,2
3.75474e-05,1,0,1.66493e-05,-1.89621,31055.3,0.443381,-0.220966,-4.03324e-20,-0.000105823,3.45833,3,-3.24167,7400,2
3.7775e-05,1,0,1.78704e-05,-1.86951,31055.3,0.473025,-0.220947,-4.03288e-20,-0.0001076,3.86667,3,-3.24167,7401,2
3.80112e-05,1,0,1.92748e-05,-1.84185,31055.3,0.507025,-0.220915,-4.03231e-20,-0.000114023,4.275,3,-3.24167,7402,2
3.60965e-05,1,0,1.15362e-05,-2.04663,29966.8,0.319586,-0.221069,-4.03512e-20,-7.24913e-06,0.6,3,-3.13333,7403,2
3.62721e-05,1,0,1.19607e-05,-2.0172,29966.9,0.329733,-0.221055,-4.03486e-20,-1.47565e-05,1.00833,3,-3.13333,7404,2
3.64716e-05,1,0,1.24922e-05,-1.98705,29966.9,0.342498,-0.221034,-4.03448e-20,-1.82676e-05,1.41667,3,-3.13333,7405,2
3.66791e-05,1,0,1.31118e-05,-1.95664,29966.9,0.35745,-0.221008,-4.034e-20,-1.69811e-05,1.825,3,-3.13333,7406,2
3.68915e-05,1,0,1.38267e-05,-1.92627,29967,0.374765,-0.220979,-4.03347e-20,-1.2561e-05,2.23333,3,-3.13333,7407,2
3.7107e-05,1,0,1.46456e-05,-1.89634,29967,0.394654,-0.22095,-4.03295e-20,-8.00415e-06,2.64167,3,-3.13333,7408,2
3.73253e-05,1,0,1.55805e-05,-1.86707,29967,0.417389,-0.220923,-4.03245e-20,-6.07651e-06,3.05,3,-3.13333,7409,2
3.75472e-05,1,0,1.66475e-05,-1.83841,29967.1,0.443335,-0.220897,-4.03197e-20,-9.75694e-06,3.45833,3,-3.13333,7410,2
3.77749e-05,1,0,1.78686e-05,-1.81023,29967.1,0.47298,-0.22087,-4.03148e-20,-2.06228e-05,3.86667,3,-3.13333,7411,2
3.80111e-05,1,0,1.92732e-05,-1.78242,29967.1,0.506984,-0.220842,-4.03096e-20,-3.6334e-05,4.275,3,-3.13333,7412,2
3.60968e-05,1,0,1.15366e-05,-2.08907,28878.6,0.319595,-0.221053,-4.03482e-20,-0.000122774,0.6,3,-3.025,7413,2
3.62725e-05,1,0,1.19614e-05,-2.06033,28878.6,0.329749,-0.221045,-4.03468e-20,-0.00013763,1.00833,3,-3.025,7414,2
3.64721e-05,1,0,1.24932e-05,-2.0314,28878.6,0.342521,-0.221031,-4.03442e-20,-0.000148253,1.41667,3,-3.025,7415,2
3.66797e-05,1,0,1.31132e-05,-2.00293,28878.6,0.357481,-0.221015,-4.03414e-20,-0.00015294,1.825,3,-3.025,7416,2
3.68921e-05,1,0,1.38284e-05,-1.9753,28878.7,0.374806,-0.221001,-4.03388e-20,-0.000152105,2.23333,3,-3.025,7417,2
3.71076e-05,1,0,1.46476e-05,-1.94855,28878.7,0.394703,-0.220991,-4.03369e-20,-0.000147007,2.64167,3,-3.025,7418,2
3.73259e-05,1,0,1.55828e-05,-1.9226,28878.7,0.417445,-0.220983,-4.03354e-20,-0.00014029,3.05,3,-3.025,7419,2
3.75478e-05,1,0,1.665e-05,-1.89686,28878.7,0.443394,-0.220974,-4.03337e-20,-0.000136066,3.45833,3,-3.025,7420,2
3.77753e-05,1,0,1.7871e-05,-1.87043,28878.8,0.473039,-0.220957,-4.03306e-20,-0.000137408,3.86667,3,-3.025,7421,2
3.80114e-05,1,0,1.92755e-05,-1.84281,28878.8,0.507039,-0.220927,-4.03252e-20,-0.000145132,4.275,3,-3.025,7422,2
3.60971e-05,1,0,1.15366e-05,-2.04495,27790.3,0.319592,-0.221078,-4.03528e-20,-1.0169e-05,0.6,3,-2.91667,7423,2
3.62727e-05,1,0,1.19611e-05,-2.01582,27790.4,0.32974,-0.221063,-4.03501e-20,-1.96552e-05,1.00833,3,-2.91667,7424,2
3.64723e-05,1,0,1.24927e-05,-1.98562,27790.4,0.342506,-0.221041,-4.0346e-20,-2.40459e-05,1.41667,3,-2.91667,7425,2
3.66798e-05,1,0,1.31123e-05,-1.95502,27790.4,0.357458,-0.221013,-4.03409e-20,-2.19325e-05,1.825,3,-2.91667,7426,2
3.68922e-05,1,0,1.38272e-05,-1.92444,27790.5,0.374774,-0.220983,-4.03354e-20,-1.54267e-05,2.23333,3,-2.91667,7427,2
3.71076e-05,1,0,1.46462e-05,-1.89434,27790.5,0.394664,-0.220953,-4.033e-20,-8.94643e-06,2.64167,3,-2.91667,7428,2
3.73258e-05,1,0,1.55811e-05,-1.86509,27790.5,0.4174,-0.220925,-4.0325e-20,-6.00741e-06,3.05,3,-2.91667,7429,2
3.75477e-05,1,0,1.66482e-05,-1.83663,27790.5,0.443346,-0.220901,-4.03204e-20,-1.01438e-05,3.45833,3,-2.91667,7430,2
3.77752e-05,1,0,1.78692e-05,-1.8087,27790.6,0.472993,-0.220876,-4.0316e-20,-2.37777e-05,3.86667,3,-2.91667,7431,2
3.80113e-05,1,0,1.92739e-05,-1.78108,27790.6,0.506999,-0.22085,-4.03113e-20,-4.39659e-05,4.275,3,-2.91667,7432,2
3.60976e-05,1,0,1.15371e-05,-2.08864,26702,0.319603,-0.221059,-4.03494e-20,-0.000156944,0.6,3,-2.80833,7433,2
3.62733e-05,1,0,1.19619e-05,-2.06012,26702.1,0.329757,-0.22105,-4.03477e-20,-0.000175664,1.00833,3,-2.80833,7434,2
3.64729e-05,1,0,1.24938e-05,-2.03113,26702.1,0.342531,-0.221035,-4.0345e-20,-0.00018903,1.41667,3,-2.80833,7435,2
3.66805e-05,1,0,1.31139e-05,-2.00258,26702.1,0.357493,-0.221018,-4.03419e-20,-0.000194148,1.825,3,-2.80833,7436,2
3.68929e-05,1,0,1.38291e-05,-1.97508,26702.2,0.374818,-0.221005,-4.03394e-20,-0.000191845,2.23333,3,-2.80833,7437,2
3.71083e-05,1,0,1.46484e-05,-1.94858,26702.2,0.394717,-0.220995,-4.03377e-20,-0.00018408,2.64167,3,-2.80833,7438,2
3.73264e-05,1,0,1.55836e-05,-1.92297,26702.2,0.41746,-0.22099,-4.03367e-20,-0.0001737,3.05,3,-2.80833,7439,2
3.75482e-05,1,0,1.66508e-05,-1.89771,26702.2,0.44341,-0.220984,-4.03356e-20,-0.000166279,3.45833,3,-2.80833,7440,2
3.77757e-05,1,0,1.78719e-05,-1.87162,26702.3,0.473056,-0.22097,-4.03331e-20,-0.000166393,3.86667,3,-2.80833,7441,2
3.80117e-05,1,0,1.92763e-05,-1.84403,26702.3,0.507058,-0.220942,-4.0328e-20,-0.000174992,4.275,3,-2.80833,7442,2
3.6098e-05,1,0,1.15373e-05,-2.06095,25632.9,0.319603,-0.221082,-4.03536e-20,-0.000197505,0.6,3,-2.7,7443,2
3.62737e-05,1,0,1.19621e-05,-2.03286,25633.5,0.329759,-0.221073,-4.03519e-20,-0.00021727,1.00833,3,-2.7,7444,2
3.64734e-05,1,0,1.24939e-05,-2.00298,25633.5,0.342529,-0.221055,-4.03486e-20,-0.000224669,1.41667,3,-2.7,7445,2
3.66809e-05,1,0,1.31138e-05,-1.97291,25633.5,0.357487,-0.221032,-4.03444e-20,-0.000222141,1.825,3,-2.7,7446,2
3.68932e-05,1,0,1.38289e-05,-1.94318,25633.6,0.374808,-0.221008,-4.03401e-20,-0.000211395,2.23333,3,-2.7,7447,2
3.71085e-05,1,0,1.4648e-05,-1.91414,25633.6,0.394702,-0.220986,-4.03361e-20,-0.000197918,2.64167,3,-2.7,7448,2
3.73266e-05,1,0,1.5583e-05,-1.8862,25633.6,0.417442,-0.220967,-4.03326e-20,-0.000185793,3.05,3,-2.7,7449,2
3.75483e-05,1,0,1.66501e-05,-1.85912,25633.7,0.44339,-0.22095,-4.03294e-20,-0.000178987,3.45833,3,-2.7,7450,2
3.77757e-05,1,0,1.78712e-05,-1.83223,25633.7,0.473038,-0.220931,-4.03259e-20,-0.000182073,3.86667,3,-2.7,7451,2
3.80117e-05,1,0,1.92758e-05,-1.80496,25633.7,0.507045,-0.220906,-4.03213e-20,-0.000193738,4.275,3,-2.7,7452,2
3.60986e-05,1,0,1.15376e-05,-2.08281,24609.2,0.319607,-0.221069,-4.03512e-20,-0.000179068,0.6,3,-2.6,7453,2
3.62747e-05,1,0,1.19632e-05,-2.0544,24609.3,0.329778,-0.221059,-4.03492e-20,-0.00020217,1.00833,3,-2.6,7454,2
3.64746e-05,1,0,1.24955e-05,-2.02509,24609.3,0.342561,-0.22104,-4.03459e-20,-0.000218522,1.41667,3,-2.6,7455,2
3.66822e-05,1,0,1.31158e-05,-1.99604,24609.3,0.35753,-0.221019,-4.03421e-20,-0.000222909,1.825,3,-2.6,7456,2
3.68946e-05,1,0,1.38313e-05,-1.9682,24609.4,0.374859,-0.221003,-4.0339e-20,-0.000216992,2.23333,3,-2.6,7457,2
3.71098e-05,1,0,1.46505e-05,-1.94142,24609.4,0.394758,-0.220992,-4.03371e-20,-0.000205579,2.64167,3,-2.6,7458,2
3.73275e-05,1,0,1.55854e-05,-1.91558,24609.4,0.417494,-0.220986,-4.0336e-20,-0.000192178,3.05,3,-2.6,7459,2
3.75488e-05,1,0,1.66518e-05,-1.89034,24609.4,0.44343,-0.220982,-4.03352e-20,-0.000183934,3.45833,3,-2.6,7460,2
3.7776e-05,1,0,1.78724e-05,-1.86439,24609.5,0.473068,-0.220971,-4.03333e-20,-0.000187851,3.86667,3,-2.6,7461,2
3.80119e-05,1,0,1.9277e-05,-1.83685,24609.5,0.507072,-0.220947,-4.03288e-20,-0.000203012,4.275,3,-2.6,7462,2
3.60881e-05,1,0,1.14992e-05,-1.88459,23462,0.31864,-0.221173,-4.03701e-20,0.00145684,0.6,3,-2.5,7463,2
3.62747e-05,1,0,1.19459e-05,-1.84618,23455.2,0.32931,-0.221138,-4.03637e-20,0.00154197,1.00833,3,-2.5,7464,2
3.61756e-05,1,0,1.17053e-05,-2.0621,23636.9,0.323568,-0.221082,-4.03536e-20,-0.000354418,0.804167,3,-2.5,7465,2
3.64816e-05,1,0,1.24982e-05,-1.81054,23455.3,0.342579,-0.221083,-4.03537e-20,0.00155831,1.41667,3,-2.5,7466,2
3.6695e-05,1,0,1.31413e-05,-1.77154,23455.3,0.358111,-0.221008,-4.034e-20,0.00157298,1.825,3,-2.5,7467,2
3.65855e-05,1,0,1.28014e-05,-2.00263,23636.9,0.349901,-0.221041,-4.0346e-20,-0.000377876,1.62083,3,-2.5,7468,2
3.69121e-05,1,0,1.38825e-05,-1.72966,23455.4,0.376082,-0.220913,-4.03226e-20,0.0015799,2.23333,3,-2.5,7469,2
3.71318e-05,1,0,1.47316e-05,-1.68666,23455.4,0.396721,-0.220805,-4.03029e-20,0.00156142,2.64167,3,-2.5,7470,2
3.70173e-05,1,0,1.42729e-05,-1.94503,23637,0.385569,-0.220991,-4.03369e-20,-0.000350834,2.4375,3,-2.5,7471,2
3.73546e-05,1,0,1.57024e-05,-1.64606,23455.4,0.420341,-0.220705,-4.02847e-20,0.00149987,3.05,3,-2.5,7472,2
3.75692e-05,1,0,1.67477e-05,-1.70238,23517.1,0.445759,-0.220745,-4.0292e-20,0.000829086,3.45833,3,-2.5,7473,2
3.74603e-05,1,0,1.61983e-05,-1.89272,23637,0.432406,-0.220968,-4.03326e-20,-0.000307535,3.25417,3,-2.5,7474,2
3.77761e-05,1,0,1.7871e-05,-1.80505,23605,0.473029,-0.220898,-4.03199e-20,-2.61585e-05,3.86667,3,-2.5,7475,2
3.8012e-05,1,0,1.92758e-05,-1.77799,23605,0.50704,-0.220875,-4.03157e-20,-5.55696e-05,4.275,3,-2.5,7476,2
3.77767e-05,1,0,1.78737e-05,-1.86648,22600.4,0.473094,-0.220991,-4.0337e-20,-0.000214001,3.86667,3,-2.4,7477,2
3.80124e-05,1,0,1.92782e-05,-1.83856,22600.4,0.507098,-0.220967,-4.03325e-20,-0.000227353,4.275,3,-2.4,7478,2
3.77767e-05,1,0,1.78722e-05,-1.80288,21595.9,0.473052,-0.220904,-4.0321e-20,-2.63794e-05,3.86667,3,-2.3,7479,2
3.80124e-05,1,0,1.9277e-05,-1.77615,21595.9,0.507066,-0.22089,-4.03186e-20,-5.98897e-05,4.275,3,-2.3,7480,2
3.77774e-05,1,0,1.78752e-05,-1.86827,20591.3,0.473123,-0.22101,-4.03404e-20,-0.000235341,3.86667,3,-2.2,7481,2
3.80129e-05,1,0,1.92796e-05,-1.84043,20591.3,0.507128,-0.22099,-4.03368e-20,-0.000249195,4.275,3,-2.2,7482,2
3.77775e-05,1,0,1.78736e-05,-1.8003,19586.8,0.473079,-0.220914,-4.03229e-20,-2.40284e-05,3.86667,3,-2.1,7483,2
3.8013e-05,1,0,1.92785e-05,-1.774,19586.8,0.507097,-0.220906,-4.03214e-20,-6.27548e-05,4.275,3,-2.1,7484,2
3.77782e-05,1,0,1.78769e-05,-1.8705,18582.2,0.473158,-0.221033,-4.03447e-20,-0.000254305,3.86667,3,-2,7485,2
3.80135e-05,1,0,1.92813e-05,-1.84251,18582.2,0.507164,-0.221017,-4.03417e-20,-0.000267911,4.275,3,-2,7486,2
3.77784e-05,1,0,1.78752e-05,-1.79732,17577.7,0.473111,-0.220924,-4.03247e-20,-1.98871e-05,3.86667,3,-1.9,7487,2
3.80137e-05,1,0,1.92802e-05,-1.77152,17577.7,0.507133,-0.220922,-4.03244e-20,-6.43062e-05,4.275,3,-1.9,7488,2
3.77794e-05,1,0,1.7879e-05,-1.87325,16573.1,0.473199,-0.221062,-4.03498e-20,-0.000269902,3.86667,3,-1.8,7489,2
3.80143e-05,1,0,1.92832e-05,-1.84481,16573.1,0.507206,-0.221048,-4.03473e-20,-0.000282628,4.275,3,-1.8,7490,2
3.77797e-05,1,0,1.78772e-05,-1.79387,15568.6,0.473148,-0.220933,-4.03263e-20,-1.12644e-05,3.86667,3,-1.7,7491,2
3.80145e-05,1,0,1.92822e-05,-1.76864,15568.7,0.507176,-0.220939,-4.03274e-20,-6.45694e-05,4.275,3,-1.7,7492,2
3.77808e-05,1,0,1.78815e-05,-1.87594,14564,0.473248,-0.221095,-4.03558e-20,-0.000281083,3.86667,3,-1.6,7493,2
3.80152e-05,1,0,1.92856e-05,-1.84734,14564,0.507255,-0.221082,-4.03536e-20,-0.000292166,4.275,3,-1.6,7494,2
3.77813e-05,1,0,1.78797e-05,-1.78987,13559.6,0.473193,-0.22094,-4.03275e-20,-3.15749e-07,3.86667,3,-1.5,7495,2
3.80156e-05,1,0,1.92847e-05,-1.76528,13559.6,0.507226,-0.220954,-4.03302e-20,-6.39219e-05,4.275,3,-1.5,7496,2
3.77828e-05,1,0,1.78847e-05,-1.8794,12554.9,0.473307,-0.221133,-4.03629e-20,-0.000286706,3.86667,3,-1.4,7497,2
3.80165e-05,1,0,1.92884e-05,-1.8501,12555,0.507312,-0.221121,-4.03607e-20,-0.000294867,4.275,3,-1.4,7498,2
3.77836e-05,1,0,1.78827e-05,-1.78517,11550.5,0.473245,-0.220941,-4.03279e-20,1.21384e-05,3.86667,3,-1.3,7499,2
3.80171e-05,1,0,1.92877e-05,-1.7613,11550.5,0.507286,-0.220966,-4.03324e-20,-6.28203e-05,4.275,3,-1.3,7500,2
3.77855e-05,1,0,1.78886e-05,-1.88352,10545.8,0.473377,-0.221177,-4.03709e-20,-0.000285371,3.86667,3,-1.2,7501,2
3.80182e-05,1,0,1.92919e-05,-1.85297,10545.9,0.507381,-0.221164,-4.03684e-20,-0.000288293,4.275,3,-1.2,7502,2
3.77867e-05,1,0,1.78866e-05,-1.77946,9541.39,0.473308,-0.220934,-4.03266e-20,2.50455e-05,3.86667,3,-1.1,7503,2
3.80192e-05,1,0,1.92915e-05,-1.75646,9541.41,0.507358,-0.220972,-4.03335e-20,-6.16682e-05,4.275,3,-1.1,7504,2
3.77894e-05,1,0,1.78937e-05,-1.88802,8536.74,0.473463,-0.221223,-4.03794e-20,-0.000275618,3.86667,3,-1,7505,2
3.80207e-05,1,0,1.92963e-05,-1.85567,8536.77,0.507463,-0.221207,-4.03763e-20,-0.000268454,4.275,3,-1,7506,2
3.77915e-05,1,0,1.78918e-05,-1.77219,7532.31,0.473386,-0.220912,-4.03224e-20,3.63254e-05,3.86667,3,-0.9,7507,2
3.80223e-05,1,0,1.92965e-05,-1.75035,7532.33,0.507446,-0.220965,-4.03322e-20,-6.06028e-05,4.275,3,-0.9,7508,2
3.77954e-05,1,0,1.79006e-05,-1.8923,6527.64,0.473571,-0.221268,-4.03874e-20,-0.000263652,3.86667,3,-0.8,7509,2
3.80247e-05,1,0,1.93022e-05,-1.85776,6527.68,0.507565,-0.221246,-4.03835e-20,-0.000239568,4.275,3,-0.8,7510,2
3.77989e-05,1,0,1.78989e-05,-1.7632,5523.23,0.473484,-0.220865,-4.03139e-20,4.26177e-05,3.86667,3,-0.7,7511,2
3.80274e-05,1,0,1.93032e-05,-1.74263,5523.25,0.507557,-0.220935,-4.03267e-20,-5.90599e-05,4.275,3,-0.7,7512,2
3.78047e-05,0.999999,0,1.79101e-05,-1.89509,4518.55,0.473708,-0.2213,-4.03934e-20,-0.000256905,3.86667,3,-0.6,7513,2
3.80311e-05,0.999999,0,1.93103e-05,-1.85845,4518.59,0.507694,-0.221274,-4.03886e-20,-0.00020896,4.275,3,-0.6,7514,2
3.78118e-05,0.999967,0,1.79103e-05,-1.74785,3514.15,0.473625,-0.220784,-4.02992e-20,3.94835e-05,3.86667,3,-0.5,7515,2
3.80363e-05,0.999975,0,1.93135e-05,-1.72863,3514.17,0.507709,-0.220876,-4.03159e-20,-5.48934e-05,4.275,3,-0.5,7516,2
3.78359e-05,0.999133,0,1.79351e-05,-1.83564,2509.48,0.473976,-0.221361,-4.04045e-20,-0.000251893,3.86667,3,-0.4,7517,2
3.80567e-05,0.999274,0,1.93327e-05,-1.80791,2509.51,0.507942,-0.22131,-4.03951e-20,-0.000164135,4.275,3,-0.4,7518,2
3.87044e-05,0.98853,0,1.86484e-05,-2.30749,1688.15,0.481719,-0.223732,-4.08372e-20,-0.00372479,3.86667,3,-0.3,7519,2
3.86748e-05,0.990009,0,1.98615e-05,-2.29658,1688.22,0.513499,-0.223174,-4.07354e-20,-0.00305174,4.275,3,-0.3,7520,2
4.01263e-05,0.966781,0,1.96735e-05,-0.478106,1254.14,0.490288,-0.219666,-4.00951e-20,-0.000370223,3.86667,3,-0.275,7521,2
3.98178e-05,0.970173,0,2.07417e-05,-0.593821,1254.14,0.520922,-0.219721,-4.01051e-20,-0.00047344,4.275,3,-0.275,7522,2
4.18942e-05,0.929819,0,2.10225e-05,0.61378,1003.38,0.50165,-0.217373,-3.96765e-20,2.99785e-05,3.86667,3,-0.25,7523,2
4.15139e-05,0.934598,0,2.21268e-05,0.451941,1003.34,0.532862,-0.217608,-3.97194e-20,-3.55659e-05,4.275,3,-0.25,7524,2
4.41444e-05,0.864241,0,2.27754e-05,2.04387,752.89,0.515817,-0.21432,-3.91193e-20,-0.000361204,3.86667,3,-0.225,7525,2
4.3751e-05,0.869551,0,2.39869e-05,1.87112,752.823,0.548173,-0.21455,-3.91612e-20,-0.000432132,4.275,3,-0.225,7526,2
4.46717e-05,0.765007,0,2.30233e-05,3.66881,503.022,0.515322,-0.210794,-3.84756e-20,6.45225e-05,3.86667,3,-0.2,7527,2
4.44398e-05,0.768982,0,2.44077e-05,3.50944,502.919,0.549241,-0.210895,-3.84941e-20,8.23602e-06,4.275,3,-0.2,7528,2
4.2863e-05,0.63246,0,2.12577e-05,4.88976,253.837,0.495583,-0.20806,-3.79767e-20,-0.000386503,3.86667,3,-0.175,7529,2
4.27627e-05,0.633221,0,2.26588e-05,4.76433,253.724,0.529509,-0.207956,-3.79576e-20,-0.000404865,4.275,3,-0.175,7530,2
4.22975e-05,0.478598,0,2.06942e-05,5.42768,5.69162,0.489188,-0.207418,-3.78594e-20,5.90713e-05,3.86667,3,-0.15,7531,2
4.20428e-05,0.475152,0,2.19172e-05,5.30985,5.5811,0.521302,-0.207212,-3.78219e-20,2.56617e-05,4.275,3,-0.15,7532,2
4.46938e-05,0.328498,0,2.28966e-05,4.90981,-241.547,0.511748,-0.20956,-3.82505e-20,-0.000454996,3.86667,3,-0.125,7533,2
4.41489e-05,0.321378,0,2.398e-05,4.78837,-241.616,0.54271,-0.209354,-3.82129e-20,-0.000429371,4.275,3,-0.125,7534,2
4.65245e-05,0.204511,0,2.47073e-05,3.79323,-487.766,0.531168,-0.213368,-3.89455e-20,4.84744e-05,3.86667,3,-0.1,7535,2
4.56168e-05,0.195656,0,2.55477e-05,3.65101,-487.79,0.560223,-0.213223,-3.89191e-20,4.45365e-05,4.275,3,-0.1,7536,2
4.50087e-05,0.114609,0,2.35759e-05,2.29819,-733.401,0.523554,-0.217466,-3.96935e-20,-0.000516282,3.86667,3,-0.075,7537,2
4.39999e-05,0.106333,0,2.4249e-05,2.1773,-733.36,0.550921,-0.217243,-3.96527e-20,-0.00046041,4.275,3,-0.075,7538,2
4.21595e-05,0.0576898,0,2.12765e-05,1.09955,-978.417,0.504546,-0.220641,-4.0273e-20,4.90219e-05,3.86667,3,-0.05,7539,2
4.13766e-05,0.0514823,0,2.20185e-05,1.01913,-978.337,0.532072,-0.220233,-4.01985e-20,5.61413e-05,4.275,3,-0.05,7540,2
4.02886e-05,0.0285163,0,1.98143e-05,0.19915,-1223.29,0.491824,-0.223013,-4.07059e-20,-0.000604178,3.86667,3,-0.025,7541,2
3.97808e-05,0.0242684,0,2.07014e-05,0.184229,-1223.16,0.520436,-0.22225,-4.05666e-20,-0.000536499,4.275,3,-0.025,7542,2
4.28777e-05,0.0395503,0,1.65159e-05,0,-1468.66,0.385184,-0.221007,0.00540998,0,1.46771,0.447991,0,7543,2
4.28767e-05,0.0396407,0,1.64947e-05,0,-1468.66,0.384699,-0.221005,0.00537551,0,1.46771,0.423214,0,7544,2
4.27433e-05,0.0398025,0,1.63431e-05,0,-1468.67,0.382352,-0.220819,0.00536706,0,1.41667,0.447991,0,7545,2
4.27391e-05,0.0398905,0,1.63203e-05,0,-1468.67,0.381857,-0.220807,0.00531703,0,1.41667,0.423214,0,7546,2
4.37906e-05,0.0336972,0,1.8859e-05,0,-1468.42,0.430663,-0.223716,0.0072704,0,2.33542,0.472768,0,7547,2
4.38024e-05,0.0338176,0,1.88232e-05,0,-1468.43,0.429732,-0.223443,0.00727228,0,2.33542,0.423214,0,7548,2
4.38594e-05,0.0345113,0,1.86722e-05,0,-1468.46,0.425728,-0.223453,0.00718494,0,2.23333,0.472768,0,7549,2
4.38488e-05,0.0346435,0,1.86203e-05,0,-1468.46,0.42465,-0.2233,0.00720197,0,2.23333,0.423214,0,7550,2
4.10466e-05,0.0254405,0,1.89521e-05,0,-1468.1,0.461747,-0.224218,0.00435892,0,3.25417,0.522321,0,7551,2
4.24749e-05,0.0256069,0,2.01035e-05,0,-1468.1,0.473026,-0.223746,0.00420562,0,3.25417,0.423214,0,7552,2
4.16526e-05,0.0273366,0,1.88832e-05,0,-1468.17,0.453364,-0.224635,0.00528031,0,3.05,0.522321,0,7553,2
4.28749e-05,0.0275043,0,1.98329e-05,0,-1468.18,0.462442,-0.22404,0.00456408,0,3.05,0.423214,0,7554,2
4.13688e-05,0.041771,0,1.45376e-05,0,-1468.75,0.351413,-0.221032,0.00631171,0,0.651042,0.84442,0,7555,2
4.15962e-05,0.0418084,0,1.46763e-05,0,-1468.75,0.352826,-0.220989,0.00660266,0,0.651042,0.819643,0,7556,2
4.15097e-05,0.0418636,0,1.45776e-05,0,-1468.75,0.351183,-0.221164,0.00640609,0,0.6,0.84442,0,7557,2
4.17579e-05,0.0419011,0,1.47293e-05,0,-1468.75,0.352729,-0.221138,0.0067188,0,0.6,0.819643,0,7558,2
4.15029e-05,0.0389828,0,1.56656e-05,0,-1468.63,0.377457,-0.220907,0.00481885,0,1.46771,0.84442,0,7559,2
4.1663e-05,0.0390229,0,1.57672e-05,0,-1468.64,0.378442,-0.220937,0.00490689,0,1.46771,0.819643,0,7560,2
4.14441e-05,0.0392321,0,1.55486e-05,0,-1468.64,0.375168,-0.220819,0.00482505,0,1.41667,0.84442,0,7561,2
4.15994e-05,0.0392722,0,1.56464e-05,0,-1468.65,0.376119,-0.220844,0.0049139,0,1.41667,0.819643,0,7562,2
4.16115e-05,0.0333271,0,1.72982e-05,0,-1468.41,0.415707,-0.22326,0.00467769,0,2.33542,0.869196,0,7563,2
4.20327e-05,0.0333756,0,1.75994e-05,0,-1468.41,0.41869,-0.223339,0.00485025,0,2.33542,0.819643,0,7564,2
4.16526e-05,0.0341117,0,1.71112e-05,0,-1468.44,0.410805,-0.222947,0.00470777,0,2.23333,0.869196,0,7565,2
4.20568e-05,0.0341624,0,1.7396e-05,0,-1468.44,0.413617,-0.223027,0.00487641,0,2.23333,0.819643,0,7566,2
4.0306e-05,0.0254001,0,1.84047e-05,0,-1468.09,0.456646,-0.224655,0.00322093,0,3.25417,0.91875,0,7567,2
4.0906e-05,0.0254126,0,1.88842e-05,0,-1468.1,0.461627,-0.224715,0.00412409,0,3.25417,0.819643,0,7568,2
4.06469e-05,0.0272445,0,1.81394e-05,0,-1468.17,0.44628,-0.224599,0.00364956,0,3.05,0.91875,0,7569,2
4.13152e-05,0.0272689,0,1.86606e-05,0,-1468.17,0.451642,-0.22469,0.00438365,0,3.05,0.819643,0,7570,2
3.86029e-05,0.0413966,0,1.29192e-05,0,-1468.73,0.334664,-0.220947,0.00280482,0,0.702083,1.26562,0,7571,2
3.88079e-05,0.0414154,0,1.30385e-05,0,-1468.73,0.33597,-0.220986,0.00305458,0,0.702083,1.21607,0,7572,2
