nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
1.38027e-05,1,0,3.4656e-06,-2.06523,38631,0.25108,-0.0799776,-7.67594e-08,5.27522e-19,-7.875,0.1125,-4,27,2
1.38026e-05,1,0,3.46558e-06,-2.06382,36998.6,0.251082,-0.0799998,-6.04879e-09,-3.43973e-07,-15,0.225,-3.78333,28,2
1.38027e-05,1,0,3.4656e-06,-2.06373,36998.6,0.251081,-0.0799963,0,-3.60329e-07,-14.25,0,-3.78333,29,2
1.38027e-05,1,0,3.4656e-06,-2.06363,36998.6,0.251081,-0.0799943,0,-3.98435e-07,-13.5,0,-3.78333,30,2
1.38027e-05,1,0,3.4656e-06,-2.06362,36998.6,0.251081,-0.0799912,0,-4.29521e-07,-12.75,0,-3.78333,31,2
1.38027e-05,1,0,3.4656e-06,-2.06369,36998.6,0.251082,-0.0799884,0,-4.49321e-07,-12,0,-3.78333,32,2
1.38027e-05,1,0,3.4656e-06,-2.06382,36998.6,0.251082,-0.0799857,0,-4.49565e-07,-11.25,0,-3.78333,33,2
1.38027e-05,1,0,3.4656e-06,-2.06402,36998.6,0.251082,-0.0799831,0,-4.18838e-07,-10.5,0,-3.78333,34,2
1.38027e-05,1,0,3.4656e-06,-2.06428,36998.6,0.251081,-0.0799808,0,-3.4456e-07,-9.75,0,-3.78333,35,2
1.38027e-05,1,0,3.4656e-06,-2.06445,36998.6,0.251081,-0.0799798,0,-2.77407e-07,-9.375,0,-3.78333,36,2
1.38027e-05,1,0,3.4656e-06,-2.06482,36998.6,0.251081,-0.0799782,0,-2.07905e-08,-8.625,0,-3.78333,37,2
1.38027e-05,1,0,3.4656e-06,-2.06462,36998.6,0.251081,-0.0799789,0,-1.76105e-07,-9,0,-3.78333,38,2
1.38027e-05,1,0,3.4656e-06,-2.06521,36998.6,0.251081,-0.0799775,0,5.48493e-07,-7.875,0,-3.78333,39,2
1.38027e-05,1,0,3.4656e-06,-2.06502,36998.6,0.251081,-0.0799777,0,2.12611e-07,-8.25,0,-3.78333,40,2
1.38026e-05,1,0,3.46558e-06,-2.0646,35910.4,0.251082,-0.0799999,-2.23669e-09,-1.94394e-06,-15,0.225,-3.675,41,2
1.38027e-05,1,0,3.4656e-06,-2.06448,35910.4,0.251081,-0.0799963,0,-1.93625e-06,-14.25,0,-3.675,42,2
1.38027e-05,1,0,3.4656e-06,-2.06433,35910.4,0.251081,-0.0799942,0,-1.92196e-06,-13.5,0,-3.675,43,2
1.38027e-05,1,0,3.4656e-06,-2.06427,35910.4,0.251081,-0.0799911,0,-1.88667e-06,-12.75,0,-3.675,44,2
1.38027e-05,1,0,3.4656e-06,-2.06429,35910.4,0.251082,-0.079988,0,-1.82876e-06,-12,0,-3.675,45,2
1.38027e-05,1,0,3.4656e-06,-2.06439,35910.4,0.251082,-0.079985,0,-1.73644e-06,-11.25,0,-3.675,46,2
1.38027e-05,1,0,3.4656e-06,-2.06458,35910.4,0.251082,-0.079982,0,-1.59256e-06,-10.5,0,-3.675,47,2
1.38027e-05,1,0,3.4656e-06,-2.06488,35910.4,0.251081,-0.0799791,0,-1.38111e-06,-9.75,0,-3.675,48,2
1.38027e-05,1,0,3.4656e-06,-2.06507,35910.4,0.251081,-0.0799778,0,-1.2314e-06,-9.375,0,-3.675,49,2
1.38027e-05,1,0,3.4656e-06,-2.06553,35910.4,0.251081,-0.0799756,0,-8.15e-07,-8.625,0,-3.675,50,2
1.38027e-05,1,0,3.4656e-06,-2.06528,35910.4,0.251081,-0.0799766,0,-1.04277e-06,-9,0,-3.675,51,2
1.38027e-05,1,0,3.4656e-06,-2.06606,35910.4,0.251081,-0.0799747,0,-1.95259e-07,-7.875,0,-3.675,52,2
1.38027e-05,1,0,3.4656e-06,-2.0658,35910.4,0.251081,-0.079975,0,-5.35636e-07,-8.25,0,-3.675,53,2
1.38026e-05,1,0,3.46558e-06,-2.06381,34822.1,0.251082,-0.0799998,2.14777e-09,-6.88048e-07,-15,0.225,-3.56667,54,2
1.38027e-05,1,0,3.4656e-06,-2.06371,34822.1,0.251081,-0.0799963,0,-7.18146e-07,-14.25,0,-3.56667,55,2
1.38027e-05,1,0,3.4656e-06,-2.0636,34822.1,0.251081,-0.0799943,0,-7.87761e-07,-13.5,0,-3.56667,56,2
1.38027e-05,1,0,3.4656e-06,-2.0636,34822.1,0.251081,-0.0799912,0,-8.49434e-07,-12.75,0,-3.56667,57,2
1.38027e-05,1,0,3.4656e-06,-2.06366,34822.1,0.251082,-0.0799884,0,-8.89506e-07,-12,0,-3.56667,58,2
1.38027e-05,1,0,3.4656e-06,-2.06379,34822.1,0.251082,-0.0799857,0,-8.92906e-07,-11.25,0,-3.56667,59,2
1.38027e-05,1,0,3.4656e-06,-2.06399,34822.1,0.251082,-0.0799831,0,-8.35623e-07,-10.5,0,-3.56667,60,2
1.38027e-05,1,0,3.4656e-06,-2.06426,34822.1,0.251081,-0.0799807,0,-6.90664e-07,-9.75,0,-3.56667,61,2
1.38027e-05,1,0,3.4656e-06,-2.06443,34822.1,0.251081,-0.0799797,0,-5.5892e-07,-9.375,0,-3.56667,62,2
1.38027e-05,1,0,3.4656e-06,-2.0648,34822.1,0.251081,-0.0799781,0,-5.81295e-08,-8.625,0,-3.56667,63,2
1.38027e-05,1,0,3.4656e-06,-2.0646,34822.1,0.251081,-0.0799788,0,-3.60793e-07,-9,0,-3.56667,64,2
1.38027e-05,1,0,3.4656e-06,-2.06522,34822.1,0.251081,-0.0799773,0,1.05761e-06,-7.875,0,-3.56667,65,2
1.38027e-05,1,0,3.4656e-06,-2.06501,34822.1,0.251081,-0.0799776,0,3.97956e-07,-8.25,0,-3.56667,66,2
1.38026e-05,1,0,3.46558e-06,-2.0646,33733.9,0.251082,-0.0799999,3.07876e-09,-3.25515e-06,-15,0.225,-3.45833,67,2
1.38027e-05,1,0,3.4656e-06,-2.06448,33733.9,0.251081,-0.0799963,0,-3.23806e-06,-14.25,0,-3.45833,68,2
1.38027e-05,1,0,3.4656e-06,-2.06432,33733.9,0.251081,-0.0799942,0,-3.20405e-06,-13.5,0,-3.45833,69,2
1.38027e-05,1,0,3.4656e-06,-2.06427,33733.9,0.251081,-0.0799911,0,-3.14594e-06,-12.75,0,-3.45833,70,2
1.38027e-05,1,0,3.4656e-06,-2.06429,33733.9,0.251082,-0.0799881,0,-3.05251e-06,-12,0,-3.45833,71,2
1.38027e-05,1,0,3.4656e-06,-2.06439,33733.9,0.251082,-0.079985,0,-2.90482e-06,-11.25,0,-3.45833,72,2
1.38027e-05,1,0,3.4656e-06,-2.06458,33733.9,0.251082,-0.079982,0,-2.67136e-06,-10.5,0,-3.45833,73,2
1.38027e-05,1,0,3.4656e-06,-2.06488,33733.9,0.251081,-0.0799791,0,-2.32248e-06,-9.75,0,-3.45833,74,2
1.38027e-05,1,0,3.4656e-06,-2.06507,33733.9,0.251081,-0.0799777,0,-2.07414e-06,-9.375,0,-3.45833,75,2
1.38027e-05,1,0,3.4656e-06,-2.06553,33733.9,0.251081,-0.0799754,0,-1.38337e-06,-8.625,0,-3.45833,76,2
1.38027e-05,1,0,3.4656e-06,-2.06528,33733.9,0.251081,-0.0799764,0,-1.76124e-06,-9,0,-3.45833,77,2
1.38027e-05,1,0,3.4656e-06,-2.06612,33733.9,0.251081,-0.0799743,0,-3.52655e-07,-7.875,0,-3.45833,78,2
1.38027e-05,1,0,3.4656e-06,-2.06581,33733.9,0.251081,-0.0799747,0,-9.19164e-07,-8.25,0,-3.45833,79,2
1.38026e-05,1,0,3.46558e-06,-2.06379,32645.6,0.251082,-0.0799998,2.60396e-09,-1.0256e-06,-15,0.225,-3.35,80,2
1.38027e-05,1,0,3.4656e-06,-2.06368,32645.6,0.251081,-0.0799962,0,-1.06788e-06,-14.25,0,-3.35,81,2
1.38027e-05,1,0,3.4656e-06,-2.06357,32645.6,0.251081,-0.0799942,0,-1.16448e-06,-13.5,0,-3.35,82,2
1.38027e-05,1,0,3.4656e-06,-2.06356,32645.6,0.251081,-0.0799912,0,-1.25594e-06,-12.75,0,-3.35,83,2
1.38027e-05,1,0,3.4656e-06,-2.06362,32645.6,0.251082,-0.0799884,0,-1.31762e-06,-12,0,-3.35,84,2
1.38027e-05,1,0,3.4656e-06,-2.06376,32645.6,0.251082,-0.0799856,0,-1.32684e-06,-11.25,0,-3.35,85,2
1.38027e-05,1,0,3.4656e-06,-2.06396,32645.6,0.251082,-0.079983,0,-1.24714e-06,-10.5,0,-3.35,86,2
1.38027e-05,1,0,3.4656e-06,-2.06423,32645.6,0.251081,-0.0799806,0,-1.03846e-06,-9.75,0,-3.35,87,2
1.38027e-05,1,0,3.4656e-06,-2.06439,32645.6,0.251081,-0.0799795,0,-8.47352e-07,-9.375,0,-3.35,88,2
1.38027e-05,1,0,3.4656e-06,-2.06477,32645.6,0.251081,-0.0799778,0,-1.27078e-07,-8.625,0,-3.35,89,2
1.38027e-05,1,0,3.4656e-06,-2.06457,32645.6,0.251081,-0.0799786,0,-5.61022e-07,-9,0,-3.35,90,2
1.38027e-05,1,0,3.4656e-06,-2.06525,32645.6,0.251081,-0.079977,0,1.4852e-06,-7.875,0,-3.35,91,2
1.38027e-05,1,0,3.4656e-06,-2.06499,32645.6,0.251081,-0.0799773,0,5.31596e-07,-8.25,0,-3.35,92,2
1.38026e-05,1,0,3.46558e-06,-2.0646,31557.4,0.251082,-0.0799999,1.92613e-09,-4.57757e-06,-15,0.225,-3.24167,93,2
1.38027e-05,1,0,3.4656e-06,-2.06448,31557.4,0.251081,-0.0799963,0,-4.55042e-06,-14.25,0,-3.24167,94,2
1.38027e-05,1,0,3.4656e-06,-2.06432,31557.4,0.251081,-0.0799943,0,-4.49584e-06,-13.5,0,-3.24167,95,2
1.38027e-05,1,0,3.4656e-06,-2.06427,31557.4,0.251081,-0.0799911,0,-4.41816e-06,-12.75,0,-3.24167,96,2
1.38027e-05,1,0,3.4656e-06,-2.06429,31557.4,0.251082,-0.0799881,0,-4.29432e-06,-12,0,-3.24167,97,2
1.38027e-05,1,0,3.4656e-06,-2.06439,31557.4,0.251082,-0.079985,0,-4.09544e-06,-11.25,0,-3.24167,98,2
1.38027e-05,1,0,3.4656e-06,-2.06459,31557.4,0.251082,-0.0799819,0,-3.77619e-06,-10.5,0,-3.24167,99,2
1.38027e-05,1,0,3.4656e-06,-2.06488,31557.4,0.251081,-0.079979,0,-3.29402e-06,-9.75,0,-3.24167,100,2
1.38027e-05,1,0,3.4656e-06,-2.06507,31557.4,0.251081,-0.0799775,0,-2.94937e-06,-9.375,0,-3.24167,101,2
1.38027e-05,1,0,3.4656e-06,-2.06553,31557.4,0.251081,-0.0799751,0,-1.99016e-06,-8.625,0,-3.24167,102,2
1.38027e-05,1,0,3.4656e-06,-2.06528,31557.4,0.251081,-0.0799762,0,-2.51466e-06,-9,0,-3.24167,103,2
1.38027e-05,1,0,3.4656e-06,-2.06619,31557.4,0.251081,-0.0799736,0,-5.53668e-07,-7.875,0,-3.24167,104,2
1.38027e-05,1,0,3.4656e-06,-2.06581,31557.4,0.251081,-0.0799742,0,-1.34401e-06,-8.25,0,-3.24167,105,2
1.38026e-05,1,0,3.46558e-06,-2.06374,30469.1,0.251082,-0.0799998,6.26204e-10,-1.3498e-06,-15,0.225,-3.13333,106,2
1.38027e-05,1,0,3.4656e-06,-2.06364,30469.1,0.251081,-0.0799962,0,-1.40431e-06,-14.25,0,-3.13333,107,2
1.38027e-05,1,0,3.4656e-06,-2.06352,30469.1,0.251081,-0.0799942,0,-1.52735e-06,-13.5,0,-3.13333,108,2
1.38027e-05,1,0,3.4656e-06,-2.06351,30469.1,0.251081,-0.0799912,0,-1.64832e-06,-12.75,0,-3.13333,109,2
1.38027e-05,1,0,3.4656e-06,-2.06357,30469.1,0.251082,-0.0799883,0,-1.73274e-06,-12,0,-3.13333,110,2
1.38027e-05,1,0,3.4656e-06,-2.06371,30469.1,0.251082,-0.0799855,0,-1.7493e-06,-11.25,0,-3.13333,111,2
1.38027e-05,1,0,3.4656e-06,-2.06391,30469.1,0.251082,-0.0799829,0,-1.65122e-06,-10.5,0,-3.13333,112,2
1.38027e-05,1,0,3.4656e-06,-2.06418,30469.1,0.251081,-0.0799804,0,-1.38816e-06,-9.75,0,-3.13333,113,2
1.38027e-05,1,0,3.4656e-06,-2.06435,30469.1,0.251081,-0.0799793,0,-1.14541e-06,-9.375,0,-3.13333,114,2
1.38027e-05,1,0,3.4656e-06,-2.06473,30469.1,0.251081,-0.0799775,0,-2.43518e-07,-8.625,0,-3.13333,115,2
1.38027e-05,1,0,3.4656e-06,-2.06453,30469.1,0.251081,-0.0799783,0,-7.82646e-07,-9,0,-3.13333,116,2
1.38027e-05,1,0,3.4656e-06,-2.06523,30469.1,0.251081,-0.0799765,0,1.80548e-06,-7.875,0,-3.13333,117,2
1.38027e-05,1,0,3.4656e-06,-2.06496,30469.1,0.251081,-0.0799769,0,5.90972e-07,-8.25,0,-3.13333,118,2
1.38026e-05,1,0,3.46558e-06,-2.06459,29380.8,0.251082,-0.0799999,-2.61713e-10,-5.91211e-06,-15,0.225,-3.025,119,2
1.38027e-05,1,0,3.4656e-06,-2.06447,29380.8,0.251081,-0.0799963,0,-5.87649e-06,-14.25,0,-3.025,120,2
1.38027e-05,1,0,3.4656e-06,-2.06432,29380.8,0.251081,-0.0799943,0,-5.80561e-06,-13.5,0,-3.025,121,2
1.38027e-05,1,0,3.4656e-06,-2.06427,29380.8,0.251081,-0.0799911,0,-5.71274e-06,-12.75,0,-3.025,122,2
1.38027e-05,1,0,3.4656e-06,-2.0643,29380.8,0.251082,-0.0799881,0,-5.56327e-06,-12,0,-3.025,123,2
1.38027e-05,1,0,3.4656e-06,-2.0644,29380.8,0.251082,-0.079985,0,-5.31728e-06,-11.25,0,-3.025,124,2
1.38027e-05,1,0,3.4656e-06,-2.06459,29380.8,0.251082,-0.0799819,0,-4.91713e-06,-10.5,0,-3.025,125,2
1.38027e-05,1,0,3.4656e-06,-2.06488,29380.8,0.251081,-0.0799788,0,-4.30763e-06,-9.75,0,-3.025,126,2
1.38027e-05,1,0,3.4656e-06,-2.06506,29380.8,0.251081,-0.0799774,0,-3.86993e-06,-9.375,0,-3.025,127,2
1.38027e-05,1,0,3.4656e-06,-2.06552,29380.8,0.251081,-0.0799747,0,-2.65121e-06,-8.625,0,-3.025,128,2
1.38027e-05,1,0,3.4656e-06,-2.06527,29380.8,0.251081,-0.079976,0,-3.31662e-06,-9,0,-3.025,129,2
1.38027e-05,1,0,3.4656e-06,-2.06615,29380.8,0.251081,-0.0799728,0,-8.12579e-07,-7.875,0,-3.025,130,2
1.38027e-05,1,0,3.4656e-06,-2.06581,29380.8,0.251081,-0.0799736,0,-1.82746e-06,-8.25,0,-3.025,131,2
1.38026e-05,1,0,3.46558e-06,-2.06368,28292.6,0.251082,-0.0799998,-1.31319e-09,-1.65682e-06,-15,0.225,-2.91667,132,2
1.38027e-05,1,0,3.4656e-06,-2.06358,28292.6,0.251081,-0.0799962,0,-1.72451e-06,-14.25,0,-2.91667,133,2
1.38027e-05,1,0,3.4656e-06,-2.06346,28292.6,0.251081,-0.0799942,0,-1.87516e-06,-13.5,0,-2.91667,134,2
1.38027e-05,1,0,3.4656e-06,-2.06345,28292.6,0.251081,-0.0799911,0,-2.02473e-06,-12.75,0,-2.91667,135,2
1.38027e-05,1,0,3.4656e-06,-2.06351,28292.6,0.251082,-0.0799883,0,-2.13141e-06,-12,0,-2.91667,136,2
1.38027e-05,1,0,3.4656e-06,-2.06364,28292.6,0.251082,-0.0799854,0,-2.15657e-06,-11.25,0,-2.91667,137,2
1.38027e-05,1,0,3.4656e-06,-2.06385,28292.6,0.251082,-0.0799827,0,-2.04528e-06,-10.5,0,-2.91667,138,2
1.38027e-05,1,0,3.4656e-06,-2.06412,28292.6,0.251081,-0.0799802,0,-1.73942e-06,-9.75,0,-2.91667,139,2
1.38027e-05,1,0,3.4656e-06,-2.06429,28292.6,0.251081,-0.079979,0,-1.45486e-06,-9.375,0,-2.91667,140,2
1.38027e-05,1,0,3.4656e-06,-2.06466,28292.6,0.251081,-0.0799771,0,-4.07289e-07,-8.625,0,-2.91667,141,2
1.38027e-05,1,0,3.4656e-06,-2.06447,28292.6,0.251081,-0.079978,0,-1.02872e-06,-9,0,-2.91667,142,2
1.38027e-05,1,0,3.4656e-06,-2.06517,28292.6,0.251081,-0.0799758,0,2.01306e-06,-7.875,0,-2.91667,143,2
1.38027e-05,1,0,3.4656e-06,-2.06489,28292.6,0.251081,-0.0799763,0,5.70319e-07,-8.25,0,-2.91667,144,2
1.38026e-05,1,0,3.46558e-06,-2.06458,27204.3,0.251082,-0.0799999,-2.37664e-09,-7.26102e-06,-15,0.225,-2.80833,145,2
1.38027e-05,1,0,3.4656e-06,-2.06446,27204.3,0.251081,-0.0799964,0,-7.21867e-06,-14.25,0,-2.80833,146,2
1.38027e-05,1,0,3.4656e-06,-2.06431,27204.3,0.251081,-0.0799944,0,-7.1375e-06,-13.5,0,-2.80833,147,2
1.38027e-05,1,0,3.4656e-06,-2.06428,27204.3,0.251081,-0.0799912,0,-7.0349e-06,-12.75,0,-2.80833,148,2
1.38027e-05,1,0,3.4656e-06,-2.06431,27204.3,0.251082,-0.0799881,0,-6.86475e-06,-12,0,-2.80833,149,2
1.38027e-05,1,0,3.4656e-06,-2.06441,27204.3,0.251082,-0.0799849,0,-6.57773e-06,-11.25,0,-2.80833,150,2
1.38027e-05,1,0,3.4656e-06,-2.0646,27204.3,0.251082,-0.0799818,0,-6.10398e-06,-10.5,0,-2.80833,151,2
1.38027e-05,1,0,3.4656e-06,-2.06488,27204.3,0.251081,-0.0799787,0,-5.37495e-06,-9.75,0,-2.80833,152,2
1.38027e-05,1,0,3.4656e-06,-2.06506,27204.3,0.251081,-0.0799772,0,-4.84849e-06,-9.375,0,-2.80833,153,2
1.38027e-05,1,0,3.4656e-06,-2.06548,27204.3,0.251081,-0.0799742,0,-3.38057e-06,-8.625,0,-2.80833,154,2
1.38027e-05,1,0,3.4656e-06,-2.06526,27204.3,0.251081,-0.0799757,0,-4.17992e-06,-9,0,-2.80833,155,2
1.38027e-05,1,0,3.4656e-06,-2.06614,27204.3,0.251081,-0.0799718,0,-1.14308e-06,-7.875,0,-2.80833,156,2
1.38027e-05,1,0,3.4656e-06,-2.06577,27204.3,0.251081,-0.0799729,0,-2.38587e-06,-8.25,0,-2.80833,157,2
1.38025e-05,1,0,3.46558e-06,-2.06394,26134.2,0.251082,-0.0799998,-3.20191e-09,-3.67014e-06,-15,0.225,-2.7,158,2
1.38027e-05,1,0,3.4656e-06,-2.06388,26136.6,0.251081,-0.0799962,0,-3.95065e-06,-14.25,0,-2.7,159,2
1.38027e-05,1,0,3.4656e-06,-2.06373,26136.6,0.251081,-0.0799942,0,-4.06861e-06,-13.5,0,-2.7,160,2
1.38027e-05,1,0,3.4656e-06,-2.0637,26136.6,0.251082,-0.079991,0,-4.20173e-06,-12.75,0,-2.7,161,2
1.38027e-05,1,0,3.4656e-06,-2.06375,26136.6,0.251082,-0.0799881,0,-4.32892e-06,-12,0,-2.7,162,2
1.38027e-05,1,0,3.4656e-06,-2.06387,26136.6,0.251082,-0.079985,0,-4.42678e-06,-11.25,0,-2.7,163,2
1.38027e-05,1,0,3.4656e-06,-2.06406,26136.6,0.251082,-0.079982,0,-4.45662e-06,-10.5,0,-2.7,164,2
1.38027e-05,1,0,3.4656e-06,-2.06434,26135.9,0.251082,-0.0799791,0,-4.28989e-06,-9.75,0,-2.7,165,2
1.38027e-05,1,0,3.4656e-06,-2.06452,26135.5,0.251081,-0.0799778,0,-4.11211e-06,-9.375,0,-2.7,166,2
1.38027e-05,1,0,3.4656e-06,-2.06488,26135.5,0.251081,-0.0799753,0,-3.45668e-06,-8.625,0,-2.7,167,2
1.38027e-05,1,0,3.4656e-06,-2.06471,26135.5,0.251081,-0.0799765,0,-3.86451e-06,-9,0,-2.7,168,2
1.38027e-05,1,0,3.4656e-06,-2.06551,26135.5,0.251081,-0.0799735,0,-1.57162e-06,-7.875,0,-2.7,169,2
1.38027e-05,1,0,3.4656e-06,-2.06515,26135.5,0.251081,-0.0799743,0,-2.73249e-06,-8.25,0,-2.7,170,2
1.38025e-05,1,0,3.46559e-06,-2.06441,25111.5,0.251084,-0.0799999,-3.7651e-09,-8.55998e-06,-15,0.225,-2.6,171,2
1.38027e-05,1,0,3.46561e-06,-2.06431,25111.5,0.251083,-0.0799964,0,-8.52813e-06,-14.25,0,-2.6,172,2
1.38026e-05,1,0,3.46561e-06,-2.06417,25111.5,0.251083,-0.0799944,0,-8.47376e-06,-13.5,0,-2.6,173,2
1.38026e-05,1,0,3.46561e-06,-2.06415,25111.5,0.251083,-0.0799912,0,-8.39638e-06,-12.75,0,-2.6,174,2
1.38026e-05,1,0,3.46561e-06,-2.06419,25111.5,0.251083,-0.0799881,0,-8.24007e-06,-12,0,-2.6,175,2
1.38026e-05,1,0,3.46561e-06,-2.0643,25111.5,0.251084,-0.079985,0,-7.95371e-06,-11.25,0,-2.6,176,2
1.38026e-05,1,0,3.46561e-06,-2.06449,25111.5,0.251084,-0.0799818,0,-7.45938e-06,-10.5,0,-2.6,177,2
1.38026e-05,1,0,3.46561e-06,-2.06476,25111.5,0.251083,-0.0799787,0,-6.67233e-06,-9.75,0,-2.6,178,2
1.38026e-05,1,0,3.46561e-06,-2.06494,25111.5,0.251083,-0.0799772,0,-6.08555e-06,-9.375,0,-2.6,179,2
1.38026e-05,1,0,3.4656e-06,-2.06529,25111.5,0.251083,-0.0799741,0,-4.31005e-06,-8.625,0,-2.6,180,2
1.38026e-05,1,0,3.4656e-06,-2.06514,25111.5,0.251083,-0.0799756,0,-5.30641e-06,-9,0,-2.6,181,2
1.38025e-05,1,0,3.46558e-06,-2.066,25111.5,0.251084,-0.0799713,0,-1.62877e-06,-7.875,0,-2.6,182,2
1.38026e-05,1,0,3.46559e-06,-2.06558,25111.5,0.251083,-0.0799726,0,-3.09174e-06,-8.25,0,-2.6,183,2
1.38025e-05,1,0,3.46559e-06,-2.06353,24107,0.251084,-0.0799998,-3.49939e-09,-2.19209e-06,-15,0.225,-2.5,184,2
1.38026e-05,1,0,3.46561e-06,-2.06343,24107,0.251083,-0.0799962,0,-2.2849e-06,-14.25,0,-2.5,185,2
1.38026e-05,1,0,3.46561e-06,-2.0633,24107,0.251083,-0.0799942,0,-2.48697e-06,-13.5,0,-2.5,186,2
1.38026e-05,1,0,3.46561e-06,-2.06329,24107,0.251083,-0.0799911,0,-2.68361e-06,-12.75,0,-2.5,187,2
1.38026e-05,1,0,3.46561e-06,-2.06335,24107,0.251083,-0.0799882,0,-2.82663e-06,-12,0,-2.5,188,2
1.38026e-05,1,0,3.46561e-06,-2.06348,24107,0.251084,-0.0799852,0,-2.86976e-06,-11.25,0,-2.5,189,2
1.38025e-05,1,0,3.4656e-06,-2.06368,24107,0.251084,-0.0799824,0,-2.74749e-06,-10.5,0,-2.5,190,2
1.38024e-05,1,0,3.46556e-06,-2.06396,24107,0.251084,-0.0799796,0,-2.39382e-06,-9.75,0,-2.5,191,2
1.38022e-05,1,0,3.46552e-06,-2.06414,24107,0.251085,-0.0799783,0,-2.06005e-06,-9.375,0,-2.5,192,2
1.38013e-05,1,0,3.46538e-06,-2.06441,24107,0.25109,-0.079976,0,-8.13688e-07,-8.625,0,-2.5,193,2
1.38018e-05,1,0,3.46546e-06,-2.06433,24107,0.251087,-0.0799771,0,-1.55187e-06,-9,0,-2.5,194,2
1.37998e-05,1,0,3.46516e-06,-2.06507,24107,0.251102,-0.0799742,0,1.98979e-06,-7.875,0,-2.5,195,2
