nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
2.61931e-05,1,0,7.18136e-06,-0.325657,37628.2,0.27417,-0.159954,0,1.05504e-18,-9.75,0,-4,15,2
2.61931e-05,1,0,7.18146e-06,-0.325729,37628.2,0.274174,-0.159954,-6.47294e-07,1.05503e-18,-9.75,0.225,-4,16,2
2.61932e-05,1,0,7.1814e-06,-0.323913,37628.2,0.27417,-0.15996,0,1.05508e-18,-10.5,0,-4,17,2
2.6193e-05,1,0,7.18135e-06,-0.330084,37084.1,0.274171,-0.159929,0,-7.20222e-07,-9.375,0,-3.89167,18,2
2.6193e-05,1,0,7.18136e-06,-0.32641,37628.2,0.274172,-0.159952,-3.9544e-07,1.05502e-18,-9.375,0.1125,-4,19,2
2.61924e-05,1,0,7.18124e-06,-0.334464,37084.1,0.274172,-0.159929,0,-5.03138e-07,-8.625,0,-3.89167,20,2
2.61927e-05,1,0,7.18132e-06,-0.328321,37628.2,0.274172,-0.159949,-5.39109e-07,1.055e-18,-9,0.1125,-4,21,2
2.61927e-05,1,0,7.1813e-06,-0.331928,37084.1,0.274171,-0.159929,0,-6.05864e-07,-9,0,-3.89167,22,2
2.61924e-05,1,0,7.18125e-06,-0.330959,37628.2,0.274173,-0.159946,-7.33084e-07,1.05498e-18,-8.625,0.1125,-4,23,2
2.61915e-05,1,0,7.18108e-06,-0.337619,37084.1,0.274176,-0.15993,0,-1.54706e-07,-7.875,0,-3.89167,24,2
2.6192e-05,1,0,7.18117e-06,-0.33291,37628.2,0.274174,-0.159943,-9.9571e-07,1.05495e-18,-8.25,0.1125,-4,25,2
2.6192e-05,1,0,7.18116e-06,-0.335952,37084.1,0.274174,-0.159929,0,-3.80076e-07,-8.25,0,-3.89167,26,2
2.61915e-05,1,0,7.18109e-06,-0.334732,37628.2,0.274176,-0.159938,-1.36969e-06,1.05492e-18,-7.875,0.1125,-4,27,2
2.61929e-05,1,0,7.18142e-06,-0.322677,35995.8,0.274174,-0.160003,-5.56613e-09,-1.23393e-06,-15,0.225,-3.78333,28,2
2.61931e-05,1,0,7.18138e-06,-0.322004,35995.8,0.27417,-0.159991,0,-1.25845e-06,-14.25,0,-3.78333,29,2
2.61931e-05,1,0,7.18139e-06,-0.321197,35995.8,0.274171,-0.159987,0,-1.34056e-06,-13.5,0,-3.78333,30,2
2.61931e-05,1,0,7.1814e-06,-0.321118,35995.8,0.274171,-0.159978,0,-1.45881e-06,-12.75,0,-3.78333,31,2
2.61932e-05,1,0,7.18142e-06,-0.321528,35995.8,0.274171,-0.159972,0,-1.52724e-06,-12,0,-3.78333,32,2
2.61932e-05,1,0,7.18143e-06,-0.322503,35995.8,0.274172,-0.159965,0,-1.33393e-06,-11.25,0,-3.78333,33,2
2.61932e-05,1,0,7.18145e-06,-0.324015,35995.8,0.274172,-0.159959,0,-6.38838e-07,-10.5,0,-3.78333,34,2
2.61931e-05,1,0,7.18142e-06,-0.325794,35995.8,0.274172,-0.159953,0,4.50139e-07,-9.75,0,-3.78333,35,2
2.6193e-05,1,0,7.18138e-06,-0.326304,35995.8,0.274172,-0.159951,0,9.37786e-07,-9.375,0,-3.78333,36,2
2.61924e-05,1,0,7.18127e-06,-0.331255,35995.8,0.274173,-0.159945,0,1.43272e-06,-8.625,0,-3.78333,37,2
2.61927e-05,1,0,7.18133e-06,-0.328332,35995.8,0.274173,-0.159948,0,1.23043e-06,-9,0,-3.78333,38,2
2.61915e-05,1,0,7.18111e-06,-0.334997,35995.8,0.274177,-0.159937,0,2.24879e-06,-7.875,0,-3.78333,39,2
2.6192e-05,1,0,7.18119e-06,-0.333152,35995.8,0.274175,-0.159941,0,1.69542e-06,-8.25,0,-3.78333,40,2
2.61929e-05,1,0,7.18142e-06,-0.328813,34907.6,0.274174,-0.16,-1.60681e-08,-6.03673e-06,-15,0.225,-3.675,41,2
2.61931e-05,1,0,7.18138e-06,-0.328044,34907.6,0.27417,-0.159987,0,-5.81192e-06,-14.25,0,-3.675,42,2
2.61931e-05,1,0,7.18139e-06,-0.326999,34907.6,0.274171,-0.15998,0,-5.40437e-06,-13.5,0,-3.675,43,2
2.61931e-05,1,0,7.1814e-06,-0.326638,34907.6,0.274171,-0.159969,0,-5.02119e-06,-12.75,0,-3.675,44,2
2.61932e-05,1,0,7.18142e-06,-0.326738,34907.6,0.274171,-0.159958,0,-4.62359e-06,-12,0,-3.675,45,2
2.61932e-05,1,0,7.18144e-06,-0.327374,34907.6,0.274172,-0.159946,0,-4.17217e-06,-11.25,0,-3.675,46,2
2.61932e-05,1,0,7.18145e-06,-0.328552,34907.6,0.274172,-0.159936,0,-3.52917e-06,-10.5,0,-3.675,47,2
2.61931e-05,1,0,7.18142e-06,-0.329837,34907.6,0.274172,-0.15993,0,-2.61442e-06,-9.75,0,-3.675,48,2
2.6193e-05,1,0,7.18138e-06,-0.329978,34907.6,0.274172,-0.159929,0,-2.12245e-06,-9.375,0,-3.675,49,2
2.61924e-05,1,0,7.18127e-06,-0.334276,34907.6,0.274174,-0.159929,0,-1.37557e-06,-8.625,0,-3.675,50,2
2.61927e-05,1,0,7.18133e-06,-0.331626,34907.6,0.274173,-0.159929,0,-1.71882e-06,-9,0,-3.675,51,2
2.61915e-05,1,0,7.18111e-06,-0.337706,34907.6,0.274177,-0.159929,0,-3.39538e-07,-7.875,0,-3.675,52,2
2.6192e-05,1,0,7.18119e-06,-0.336003,34907.6,0.274175,-0.159929,0,-9.95385e-07,-8.25,0,-3.675,53,2
2.61929e-05,1,0,7.18142e-06,-0.322562,33819.3,0.274174,-0.160003,-1.09098e-13,-2.46082e-06,-15,0.225,-3.56667,54,2
2.61931e-05,1,0,7.18138e-06,-0.321888,33819.3,0.27417,-0.159991,0,-2.50755e-06,-14.25,0,-3.56667,55,2
2.61931e-05,1,0,7.18139e-06,-0.321074,33819.3,0.274171,-0.159987,0,-2.66794e-06,-13.5,0,-3.56667,56,2
2.61931e-05,1,0,7.1814e-06,-0.320992,33819.3,0.274171,-0.159978,0,-2.90908e-06,-12.75,0,-3.56667,57,2
2.61932e-05,1,0,7.18142e-06,-0.321399,33819.3,0.274171,-0.159972,0,-3.05796e-06,-12,0,-3.56667,58,2
2.61932e-05,1,0,7.18144e-06,-0.322378,33819.3,0.274172,-0.159965,0,-2.68621e-06,-11.25,0,-3.56667,59,2
2.61932e-05,1,0,7.18145e-06,-0.323917,33819.3,0.274172,-0.159959,0,-1.29411e-06,-10.5,0,-3.56667,60,2
2.61931e-05,1,0,7.18142e-06,-0.325749,33819.3,0.274172,-0.159953,0,9.09236e-07,-9.75,0,-3.56667,61,2
2.6193e-05,1,0,7.18138e-06,-0.326158,33819.3,0.274172,-0.15995,0,1.89166e-06,-9.375,0,-3.56667,62,2
2.61924e-05,1,0,7.18128e-06,-0.331161,33819.3,0.274174,-0.159944,0,2.82998e-06,-8.625,0,-3.56667,63,2
2.61927e-05,1,0,7.18134e-06,-0.328071,33819.3,0.274173,-0.159947,0,2.46496e-06,-9,0,-3.56667,64,2
2.61915e-05,1,0,7.18112e-06,-0.335094,33819.3,0.274177,-0.159937,0,4.38183e-06,-7.875,0,-3.56667,65,2
2.6192e-05,1,0,7.1812e-06,-0.333242,33819.3,0.274175,-0.159941,0,3.30297e-06,-8.25,0,-3.56667,66,2
2.61929e-05,1,0,7.18142e-06,-0.32881,32731.1,0.274174,-0.16,-1.27492e-08,-1.00988e-05,-15,0.225,-3.45833,67,2
2.61931e-05,1,0,7.18138e-06,-0.328037,32731.1,0.27417,-0.159987,0,-9.71481e-06,-14.25,0,-3.45833,68,2
2.61931e-05,1,0,7.18139e-06,-0.326981,32731.1,0.274171,-0.15998,0,-9.01987e-06,-13.5,0,-3.45833,69,2
2.61931e-05,1,0,7.1814e-06,-0.326612,32731.1,0.274171,-0.159969,0,-8.37864e-06,-12.75,0,-3.45833,70,2
2.61932e-05,1,0,7.18142e-06,-0.326708,32731.1,0.274171,-0.159958,0,-7.72446e-06,-12,0,-3.45833,71,2
2.61932e-05,1,0,7.18144e-06,-0.327346,32731.1,0.274172,-0.159946,0,-6.99969e-06,-11.25,0,-3.45833,72,2
2.61932e-05,1,0,7.18146e-06,-0.328536,32731.1,0.274173,-0.159936,0,-5.95418e-06,-10.5,0,-3.45833,73,2
2.61931e-05,1,0,7.18143e-06,-0.329843,32731.1,0.274172,-0.159929,0,-4.40582e-06,-9.75,0,-3.45833,74,2
2.6193e-05,1,0,7.18139e-06,-0.329827,32731.1,0.274172,-0.159928,0,-3.54533e-06,-9.375,0,-3.45833,75,2
2.61925e-05,1,0,7.18128e-06,-0.334226,32731.1,0.274174,-0.159928,0,-2.23594e-06,-8.625,0,-3.45833,76,2
2.61928e-05,1,0,7.18134e-06,-0.331375,32731.1,0.274173,-0.159928,0,-2.82554e-06,-9,0,-3.45833,77,2
2.61916e-05,1,0,7.18112e-06,-0.337884,32731.1,0.274177,-0.159928,0,-5.71379e-07,-7.875,0,-3.45833,78,2
2.6192e-05,1,0,7.18121e-06,-0.336126,32731.1,0.274175,-0.159928,0,-1.62454e-06,-8.25,0,-3.45833,79,2
2.61929e-05,1,0,7.18142e-06,-0.322364,31642.8,0.274174,-0.160002,8.32582e-10,-3.66251e-06,-15,0.225,-3.35,80,2
2.61931e-05,1,0,7.18138e-06,-0.321689,31642.8,0.27417,-0.159991,0,-3.72952e-06,-14.25,0,-3.35,81,2
2.61931e-05,1,0,7.18139e-06,-0.320868,31642.8,0.274171,-0.159986,0,-3.96447e-06,-13.5,0,-3.35,82,2
2.61931e-05,1,0,7.1814e-06,-0.320782,31642.8,0.274171,-0.159978,0,-4.33453e-06,-12.75,0,-3.35,83,2
2.61932e-05,1,0,7.18142e-06,-0.321187,31642.8,0.274171,-0.159972,0,-4.58425e-06,-12,0,-3.35,84,2
2.61932e-05,1,0,7.18144e-06,-0.322173,31642.8,0.274172,-0.159965,0,-4.05903e-06,-11.25,0,-3.35,85,2
2.61932e-05,1,0,7.18146e-06,-0.323752,31642.8,0.274173,-0.159959,0,-1.96477e-06,-10.5,0,-3.35,86,2
2.61931e-05,1,0,7.18143e-06,-0.325697,31642.8,0.274172,-0.159952,0,1.41253e-06,-9.75,0,-3.35,87,2
2.6193e-05,1,0,7.1814e-06,-0.326026,31642.8,0.274172,-0.159949,0,2.90725e-06,-9.375,0,-3.35,88,2
2.61925e-05,1,0,7.18129e-06,-0.331224,31642.8,0.274174,-0.159943,0,4.15212e-06,-8.625,0,-3.35,89,2
2.61928e-05,1,0,7.18135e-06,-0.327923,31642.8,0.274173,-0.159947,0,3.7189e-06,-9,0,-3.35,90,2
2.61916e-05,1,0,7.18113e-06,-0.335257,31642.8,0.274177,-0.159935,0,6.28413e-06,-7.875,0,-3.35,91,2
2.61921e-05,1,0,7.18122e-06,-0.333423,31642.8,0.274175,-0.15994,0,4.72893e-06,-8.25,0,-3.35,92,2
2.61929e-05,1,0,7.18142e-06,-0.328799,30554.6,0.274174,-0.16,-1.39021e-08,-1.42051e-05,-15,0.225,-3.24167,93,2
2.61931e-05,1,0,7.18138e-06,-0.328019,30554.6,0.27417,-0.159987,0,-1.36505e-05,-14.25,0,-3.24167,94,2
2.61931e-05,1,0,7.18139e-06,-0.326952,30554.6,0.274171,-0.15998,0,-1.26495e-05,-13.5,0,-3.24167,95,2
2.61931e-05,1,0,7.1814e-06,-0.326577,30554.6,0.274171,-0.159969,0,-1.17389e-05,-12.75,0,-3.24167,96,2
2.61932e-05,1,0,7.18142e-06,-0.32667,30554.6,0.274171,-0.159958,0,-1.08303e-05,-12,0,-3.24167,97,2
2.61932e-05,1,0,7.18144e-06,-0.32731,30554.6,0.274172,-0.159946,0,-9.86747e-06,-11.25,0,-3.24167,98,2
2.61932e-05,1,0,7.18146e-06,-0.328513,30554.6,0.274173,-0.159935,0,-8.47126e-06,-10.5,0,-3.24167,99,2
2.61931e-05,1,0,7.18144e-06,-0.329881,30554.6,0.274172,-0.159929,0,-6.28986e-06,-9.75,0,-3.24167,100,2
2.6193e-05,1,0,7.18141e-06,-0.329758,30554.6,0.274172,-0.159927,0,-5.01877e-06,-9.375,0,-3.24167,101,2
2.61925e-05,1,0,7.1813e-06,-0.33432,30554.5,0.274174,-0.159927,0,-3.0816e-06,-8.625,0,-3.24167,102,2
2.61928e-05,1,0,7.18136e-06,-0.331279,30554.5,0.274173,-0.159927,0,-3.92777e-06,-9,0,-3.24167,103,2
2.61916e-05,1,0,7.18114e-06,-0.338152,30554.5,0.274177,-0.159925,0,-8.95609e-07,-7.875,0,-3.24167,104,2
2.61921e-05,1,0,7.18123e-06,-0.336332,30554.5,0.274175,-0.159927,0,-2.29006e-06,-8.25,0,-3.24167,105,2
2.61929e-05,1,0,7.18142e-06,-0.322082,29466.3,0.274174,-0.160002,2.94829e-10,-4.82376e-06,-15,0.225,-3.13333,106,2
2.61931e-05,1,0,7.18138e-06,-0.321407,29466.3,0.27417,-0.159991,0,-4.90967e-06,-14.25,0,-3.13333,107,2
2.61931e-05,1,0,7.18139e-06,-0.320583,29466.3,0.274171,-0.159986,0,-5.21744e-06,-13.5,0,-3.13333,108,2
2.61931e-05,1,0,7.1814e-06,-0.320493,29466.3,0.274171,-0.159978,0,-5.72535e-06,-12.75,0,-3.13333,109,2
2.61932e-05,1,0,7.18142e-06,-0.320895,29466.3,0.274171,-0.159972,0,-6.10593e-06,-12,0,-3.13333,110,2
2.61932e-05,1,0,7.18144e-06,-0.321885,29466.3,0.274172,-0.159965,0,-5.46435e-06,-11.25,0,-3.13333,111,2
2.61932e-05,1,0,7.18147e-06,-0.323515,29466.3,0.274173,-0.159958,0,-2.65973e-06,-10.5,0,-3.13333,112,2
2.61932e-05,1,0,7.18145e-06,-0.325661,29466.3,0.274173,-0.159952,0,1.98572e-06,-9.75,0,-3.13333,113,2
2.6193e-05,1,0,7.18142e-06,-0.326086,29466.3,0.274173,-0.159948,0,4.02286e-06,-9.375,0,-3.13333,114,2
2.61925e-05,1,0,7.18132e-06,-0.331489,29466.3,0.274174,-0.159942,0,5.3454e-06,-8.625,0,-3.13333,115,2
2.61928e-05,1,0,7.18137e-06,-0.32808,29466.3,0.274173,-0.159945,0,5.0034e-06,-9,0,-3.13333,116,2
2.61916e-05,1,0,7.18116e-06,-0.335479,29466.3,0.274177,-0.159933,0,7.80763e-06,-7.875,0,-3.13333,117,2
2.61921e-05,1,0,7.18124e-06,-0.333703,29466.3,0.274176,-0.159938,0,5.84824e-06,-8.25,0,-3.13333,118,2
2.61929e-05,1,0,7.18142e-06,-0.328785,28378,0.274174,-0.16,-1.59258e-08,-1.83707e-05,-15,0.225,-3.025,119,2
2.61931e-05,1,0,7.18138e-06,-0.327999,28378,0.27417,-0.159987,0,-1.76316e-05,-14.25,0,-3.025,120,2
2.61931e-05,1,0,7.18139e-06,-0.32692,28378,0.274171,-0.15998,0,-1.63018e-05,-13.5,0,-3.025,121,2
2.61931e-05,1,0,7.1814e-06,-0.326536,28378,0.274171,-0.159969,0,-1.51024e-05,-12.75,0,-3.025,122,2
2.61932e-05,1,0,7.18142e-06,-0.326624,28378,0.274171,-0.159958,0,-1.3937e-05,-12,0,-3.025,123,2
2.61932e-05,1,0,7.18145e-06,-0.327261,28378,0.274172,-0.159946,0,-1.2788e-05,-11.25,0,-3.025,124,2
2.61932e-05,1,0,7.18148e-06,-0.328475,28378,0.274173,-0.159934,0,-1.11321e-05,-10.5,0,-3.025,125,2
2.61932e-05,1,0,7.18146e-06,-0.329964,28378,0.274173,-0.159927,0,-8.34108e-06,-9.75,0,-3.025,126,2
2.61931e-05,1,0,7.18143e-06,-0.330046,28378,0.274173,-0.159926,0,-6.59903e-06,-9.375,0,-3.025,127,2
2.61926e-05,1,0,7.18133e-06,-0.334551,28378,0.274174,-0.159926,0,-3.91475e-06,-8.625,0,-3.025,128,2
2.61929e-05,1,0,7.18139e-06,-0.331602,28378,0.274173,-0.159926,0,-5.04262e-06,-9,0,-3.025,129,2
2.61917e-05,1,0,7.18118e-06,-0.33851,28378,0.274178,-0.159923,0,-1.43415e-06,-7.875,0,-3.025,130,2
2.61922e-05,1,0,7.18126e-06,-0.336616,28378,0.274176,-0.159925,0,-3.02646e-06,-8.25,0,-3.025,131,2
2.61929e-05,1,0,7.18142e-06,-0.321721,27289.8,0.274174,-0.160002,2.74184e-10,-5.93128e-06,-15,0.225,-2.91667,132,2
2.61931e-05,1,0,7.18138e-06,-0.321047,27289.8,0.27417,-0.159991,0,-6.03504e-06,-14.25,0,-2.91667,133,2
2.61931e-05,1,0,7.18139e-06,-0.320222,27289.8,0.274171,-0.159986,0,-6.41372e-06,-13.5,0,-2.91667,134,2
2.61932e-05,1,0,7.1814e-06,-0.320124,27289.8,0.274171,-0.159978,0,-7.06933e-06,-12.75,0,-2.91667,135,2
2.61932e-05,1,0,7.18142e-06,-0.320517,27289.8,0.274171,-0.159971,0,-7.61952e-06,-12,0,-2.91667,136,2
2.61932e-05,1,0,7.18145e-06,-0.321506,27289.8,0.274172,-0.159965,0,-6.91292e-06,-11.25,0,-2.91667,137,2
2.61933e-05,1,0,7.18148e-06,-0.32319,27289.8,0.274173,-0.159958,0,-3.38954e-06,-10.5,0,-2.91667,138,2
2.61932e-05,1,0,7.18147e-06,-0.325628,27289.8,0.274173,-0.159951,0,2.65416e-06,-9.75,0,-2.91667,139,2
2.61931e-05,1,0,7.18145e-06,-0.326798,27289.8,0.274173,-0.159947,0,5.28193e-06,-9.375,0,-2.91667,140,2
2.61926e-05,1,0,7.18135e-06,-0.331924,27289.8,0.274175,-0.15994,0,6.32856e-06,-8.625,0,-2.91667,141,2
2.61929e-05,1,0,7.18141e-06,-0.328983,27289.8,0.274174,-0.159943,0,6.325e-06,-9,0,-2.91667,142,2
2.61917e-05,1,0,7.1812e-06,-0.335819,27289.8,0.274178,-0.15993,0,8.75575e-06,-7.875,0,-2.91667,143,2
2.61922e-05,1,0,7.18128e-06,-0.334075,27289.8,0.274176,-0.159936,0,6.48333e-06,-8.25,0,-2.91667,144,2
2.61929e-05,1,0,7.18142e-06,-0.328769,26201.5,0.274174,-0.16,-1.78394e-08,-2.26128e-05,-15,0.225,-2.80833,145,2
2.61931e-05,1,0,7.18138e-06,-0.327975,26201.5,0.274171,-0.159987,0,-2.16717e-05,-14.25,0,-2.80833,146,2
2.61931e-05,1,0,7.18139e-06,-0.326881,26201.5,0.274171,-0.159981,0,-1.99828e-05,-13.5,0,-2.80833,147,2
2.61932e-05,1,0,7.1814e-06,-0.326484,26201.5,0.274171,-0.15997,0,-1.84637e-05,-12.75,0,-2.80833,148,2
2.61932e-05,1,0,7.18142e-06,-0.326566,26201.5,0.274171,-0.159958,0,-1.70289e-05,-12,0,-2.80833,149,2
2.61932e-05,1,0,7.18145e-06,-0.3272,26201.5,0.274172,-0.159945,0,-1.57664e-05,-11.25,0,-2.80833,150,2
2.61933e-05,1,0,7.18149e-06,-0.328411,26201.5,0.274173,-0.159933,0,-1.40038e-05,-10.5,0,-2.80833,151,2
2.61932e-05,1,0,7.18148e-06,-0.330033,26201.5,0.274173,-0.159925,0,-1.06828e-05,-9.75,0,-2.80833,152,2
2.61931e-05,1,0,7.18146e-06,-0.331567,26201.5,0.274173,-0.159924,0,-8.39178e-06,-9.375,0,-2.80833,153,2
2.61927e-05,1,0,7.18137e-06,-0.334781,26201.5,0.274175,-0.159924,0,-4.76242e-06,-8.625,0,-2.80833,154,2
2.61929e-05,1,0,7.18142e-06,-0.333137,26201.5,0.274174,-0.159924,0,-6.22053e-06,-9,0,-2.80833,155,2
2.61918e-05,1,0,7.18122e-06,-0.338963,26201.5,0.274178,-0.159919,0,-2.2976e-06,-7.875,0,-2.80833,156,2
2.61923e-05,1,0,7.1813e-06,-0.336953,26201.5,0.274176,-0.159922,0,-3.89392e-06,-8.25,0,-2.80833,157,2
2.61929e-05,1,0,7.18143e-06,-0.323908,25131.4,0.274174,-0.16,-6.69628e-09,-1.98233e-05,-15,0.225,-2.7,158,2
2.61931e-05,1,0,7.18139e-06,-0.323537,25133.8,0.274171,-0.159988,0,-2.22102e-05,-14.25,0,-2.7,159,2
2.61931e-05,1,0,7.18139e-06,-0.322597,25133.8,0.274171,-0.159982,0,-2.3804e-05,-13.5,0,-2.7,160,2
2.61931e-05,1,0,7.18141e-06,-0.322358,25133.8,0.274171,-0.159972,0,-2.62328e-05,-12.75,0,-2.7,161,2
2.61932e-05,1,0,7.18142e-06,-0.322598,25133.8,0.274172,-0.159963,0,-2.96612e-05,-12,0,-2.7,162,2
2.61932e-05,1,0,7.18145e-06,-0.323423,25133.8,0.274172,-0.159953,0,-3.31668e-05,-11.25,0,-2.7,163,2
2.61932e-05,1,0,7.18148e-06,-0.324969,25133.8,0.274173,-0.159942,0,-3.49109e-05,-10.5,0,-2.7,164,2
2.61932e-05,1,0,7.18148e-06,-0.327293,25133.1,0.274173,-0.159932,0,-3.27772e-05,-9.75,0,-2.7,165,2
2.61931e-05,1,0,7.18146e-06,-0.331015,25132.7,0.274173,-0.159928,0,-3.1901e-05,-9.375,0,-2.7,166,2
2.61927e-05,1,0,7.18138e-06,-0.333684,25132.7,0.274175,-0.159924,0,-3.58036e-05,-8.625,0,-2.7,167,2
2.61929e-05,1,0,7.18143e-06,-0.33331,25132.7,0.274174,-0.159926,0,-3.32801e-05,-9,0,-2.7,168,2
2.61918e-05,1,0,7.18124e-06,-0.337374,25132.7,0.274179,-0.159919,0,-3.69307e-05,-7.875,0,-2.7,169,2
2.61923e-05,1,0,7.18131e-06,-0.335693,25132.7,0.274177,-0.159923,0,-3.80107e-05,-8.25,0,-2.7,170,2
2.61929e-05,1,0,7.18146e-06,-0.327708,24108.7,0.274176,-0.16,-1.65368e-08,-2.72199e-05,-15,0.225,-2.6,171,2
2.61931e-05,1,0,7.18142e-06,-0.326926,24108.7,0.274172,-0.159988,0,-2.6253e-05,-14.25,0,-2.6,172,2
2.61931e-05,1,0,7.18142e-06,-0.32586,24108.7,0.274173,-0.159981,0,-2.4567e-05,-13.5,0,-2.6,173,2
2.6193e-05,1,0,7.18142e-06,-0.325497,24108.7,0.274173,-0.159971,0,-2.31676e-05,-12.75,0,-2.6,174,2
2.6193e-05,1,0,7.18143e-06,-0.32563,24108.7,0.274174,-0.159961,0,-2.19154e-05,-12,0,-2.6,175,2
2.6193e-05,1,0,7.18145e-06,-0.326333,24108.7,0.274175,-0.159948,0,-2.06149e-05,-11.25,0,-2.6,176,2
2.61929e-05,1,0,7.18148e-06,-0.327618,24108.7,0.274176,-0.159935,0,-1.7834e-05,-10.5,0,-2.6,177,2
2.61928e-05,1,0,7.18148e-06,-0.329361,24108.7,0.274178,-0.159927,0,-1.21992e-05,-9.75,0,-2.6,178,2
2.61927e-05,1,0,7.18146e-06,-0.332928,24108.7,0.274178,-0.159925,0,-8.67336e-06,-9.375,0,-2.6,179,2
2.61922e-05,1,0,7.18142e-06,-0.334902,24108.7,0.274181,-0.159925,0,-4.03546e-06,-8.625,0,-2.6,180,2
2.61925e-05,1,0,7.18145e-06,-0.334886,24108.7,0.27418,-0.159925,0,-5.73091e-06,-9,0,-2.6,181,2
2.61914e-05,1,0,7.18132e-06,-0.339256,24108.7,0.274186,-0.159917,0,-1.84627e-06,-7.875,0,-2.6,182,2
2.61919e-05,1,0,7.18137e-06,-0.337108,24108.7,0.274183,-0.159922,0,-3.35113e-06,-8.25,0,-2.6,183,2
2.61927e-05,1,0,7.18142e-06,-0.320815,23104.2,0.274176,-0.160002,2.24651e-09,-7.83952e-06,-15,0.225,-2.5,184,2
2.61928e-05,1,0,7.18137e-06,-0.32014,23104.2,0.274173,-0.15999,0,-7.95741e-06,-14.25,0,-2.5,185,2
2.61926e-05,1,0,7.18133e-06,-0.319301,23104.2,0.274174,-0.159985,0,-8.42864e-06,-13.5,0,-2.5,186,2
2.61921e-05,1,0,7.18126e-06,-0.319174,23104.2,0.274177,-0.159977,0,-9.35728e-06,-12.75,0,-2.5,187,2
2.61914e-05,1,0,7.18117e-06,-0.31954,23104.2,0.27418,-0.159971,0,-1.03379e-05,-12,0,-2.5,188,2
2.61905e-05,1,0,7.18108e-06,-0.320511,23104.2,0.274187,-0.159965,0,-9.72187e-06,-11.25,0,-2.5,189,2
2.61893e-05,1,0,7.18103e-06,-0.322267,23104.2,0.274197,-0.159956,0,-4.90854e-06,-10.5,0,-2.5,190,2
2.6188e-05,1,0,7.18106e-06,-0.324924,23104.2,0.274211,-0.159945,0,4.21622e-06,-9.75,0,-2.5,191,2
2.61875e-05,1,0,7.18114e-06,-0.329398,23104.2,0.27422,-0.15994,0,8.10348e-06,-9.375,0,-2.5,192,2
2.61868e-05,1,0,7.18147e-06,-0.332976,23104.2,0.27424,-0.159939,0,7.42868e-06,-8.625,0,-2.5,193,2
2.61871e-05,1,0,7.18129e-06,-0.332503,23104.2,0.27423,-0.159939,0,8.96722e-06,-9,0,-2.5,194,2
2.61864e-05,1,0,7.18191e-06,-0.336565,23104.2,0.274261,-0.159932,0,7.89899e-06,-7.875,0,-2.5,195,2
2.61866e-05,1,0,7.18168e-06,-0.334916,23104.2,0.27425,-0.159938,0,5.5515e-06,-8.25,0,-2.5,196,2
2.61925e-05,1,0,7.18136e-06,-0.327695,22099.6,0.274176,-0.16,-1.79785e-08,-3.1326e-05,-15,0.225,-2.4,197,2
