nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
1.38027e-05,1,0,3.46561e-06,-0.403065,35409.8,0.251082,-0.0800002,-7.62433e-10,-1.02554e-06,-15,0.225,-3.675,41,2
1.38029e-05,1,0,3.46564e-06,-0.402988,35409.8,0.251081,-0.0799976,0,-1.00606e-06,-14.25,0,-3.675,42,2
1.38029e-05,1,0,3.46564e-06,-0.402893,35409.8,0.251081,-0.0799958,0,-9.65409e-07,-13.5,0,-3.675,43,2
1.38028e-05,1,0,3.46564e-06,-0.402885,35409.8,0.251081,-0.0799935,0,-9.25467e-07,-12.75,0,-3.675,44,2
1.38028e-05,1,0,3.46564e-06,-0.402968,35409.8,0.251082,-0.0799915,0,-9.02827e-07,-12,0,-3.675,45,2
1.38028e-05,1,0,3.46564e-06,-0.403144,35409.8,0.251082,-0.0799894,0,-8.67579e-07,-11.25,0,-3.675,46,2
1.38028e-05,1,0,3.46564e-06,-0.403402,35409.8,0.251082,-0.0799876,0,-7.83186e-07,-10.5,0,-3.675,47,2
1.38029e-05,1,0,3.46564e-06,-0.40374,35409.8,0.251081,-0.0799858,0,-6.47749e-07,-9.75,0,-3.675,48,2
1.38029e-05,1,0,3.46564e-06,-0.403944,35409.8,0.251081,-0.079985,0,-5.57115e-07,-9.375,0,-3.675,49,2
1.38029e-05,1,0,3.46564e-06,-0.404414,35409.8,0.251081,-0.0799835,0,-3.23844e-07,-8.625,0,-3.675,50,2
1.38029e-05,1,0,3.46564e-06,-0.404168,35409.8,0.251081,-0.0799842,0,-4.50051e-07,-9,0,-3.675,51,2
1.38029e-05,1,0,3.46564e-06,-0.404979,35409.8,0.251081,-0.0799821,0,-1.56912e-08,-7.875,0,-3.675,52,2
1.38029e-05,1,0,3.46564e-06,-0.404683,35409.8,0.251081,-0.0799828,0,-1.78026e-07,-8.25,0,-3.675,53,2
1.38027e-05,1,0,3.46561e-06,-0.403068,34321.5,0.251082,-0.0800002,1.15488e-09,-1.30996e-06,-15,0.225,-3.56667,54,2
1.38029e-05,1,0,3.46564e-06,-0.402987,34321.5,0.251081,-0.0799975,0,-1.28561e-06,-14.25,0,-3.56667,55,2
1.38029e-05,1,0,3.46564e-06,-0.402887,34321.5,0.251081,-0.0799957,0,-1.23146e-06,-13.5,0,-3.56667,56,2
1.38028e-05,1,0,3.46564e-06,-0.402858,34321.5,0.251081,-0.0799935,0,-1.12956e-06,-12.75,0,-3.56667,57,2
1.38028e-05,1,0,3.46564e-06,-0.402874,34321.5,0.251082,-0.0799917,0,-9.59882e-07,-12,0,-3.56667,58,2
1.38028e-05,1,0,3.46564e-06,-0.402958,34321.5,0.251082,-0.0799901,0,-7.70139e-07,-11.25,0,-3.56667,59,2
1.38028e-05,1,0,3.46564e-06,-0.403128,34321.5,0.251082,-0.0799887,0,-6.05065e-07,-10.5,0,-3.56667,60,2
1.38029e-05,1,0,3.46564e-06,-0.403383,34321.5,0.251081,-0.0799876,0,-4.63279e-07,-9.75,0,-3.56667,61,2
1.38029e-05,1,0,3.46564e-06,-0.403542,34321.5,0.251081,-0.0799872,0,-3.96517e-07,-9.375,0,-3.56667,62,2
1.38029e-05,1,0,3.46564e-06,-0.403912,34321.5,0.251081,-0.0799867,0,-2.56717e-07,-8.625,0,-3.56667,63,2
1.38029e-05,1,0,3.46564e-06,-0.403717,34321.5,0.251081,-0.0799868,0,-3.29643e-07,-9,0,-3.56667,64,2
1.38029e-05,1,0,3.46564e-06,-0.404361,34321.5,0.251081,-0.0799869,0,-2.44862e-08,-7.875,0,-3.56667,65,2
1.38029e-05,1,0,3.46564e-06,-0.404127,34321.5,0.251081,-0.0799866,0,-1.66211e-07,-8.25,0,-3.56667,66,2
1.38027e-05,1,0,3.46561e-06,-0.403066,33233.3,0.251082,-0.0800002,1.44093e-09,-1.70826e-06,-15,0.225,-3.45833,67,2
1.38029e-05,1,0,3.46564e-06,-0.402985,33233.3,0.251081,-0.0799976,0,-1.6761e-06,-14.25,0,-3.45833,68,2
1.38029e-05,1,0,3.46564e-06,-0.402883,33233.3,0.251081,-0.0799958,0,-1.60757e-06,-13.5,0,-3.45833,69,2
1.38028e-05,1,0,3.46564e-06,-0.402876,33233.3,0.251081,-0.0799935,0,-1.55031e-06,-12.75,0,-3.45833,70,2
1.38028e-05,1,0,3.46564e-06,-0.40296,33233.3,0.251082,-0.0799914,0,-1.51858e-06,-12,0,-3.45833,71,2
1.38028e-05,1,0,3.46564e-06,-0.403135,33233.3,0.251082,-0.0799894,0,-1.45674e-06,-11.25,0,-3.45833,72,2
1.38028e-05,1,0,3.46564e-06,-0.403392,33233.3,0.251082,-0.0799875,0,-1.31524e-06,-10.5,0,-3.45833,73,2
1.38029e-05,1,0,3.46564e-06,-0.403731,33233.3,0.251081,-0.0799858,0,-1.08915e-06,-9.75,0,-3.45833,74,2
1.38029e-05,1,0,3.46564e-06,-0.403933,33233.3,0.251081,-0.079985,0,-9.37444e-07,-9.375,0,-3.45833,75,2
1.38029e-05,1,0,3.46564e-06,-0.404402,33233.3,0.251081,-0.0799834,0,-5.47211e-07,-8.625,0,-3.45833,76,2
1.38029e-05,1,0,3.46564e-06,-0.404156,33233.3,0.251081,-0.0799842,0,-7.58439e-07,-9,0,-3.45833,77,2
1.38029e-05,1,0,3.46564e-06,-0.404969,33233.3,0.251081,-0.079982,0,-2.88534e-08,-7.875,0,-3.45833,78,2
1.38029e-05,1,0,3.46564e-06,-0.404673,33233.3,0.251081,-0.0799827,0,-3.02126e-07,-8.25,0,-3.45833,79,2
1.38027e-05,1,0,3.46561e-06,-0.403063,32145,0.251082,-0.0800002,1.66745e-09,-1.97623e-06,-15,0.225,-3.35,80,2
1.38029e-05,1,0,3.46564e-06,-0.402981,32145,0.251081,-0.0799975,0,-1.93885e-06,-14.25,0,-3.35,81,2
1.38029e-05,1,0,3.46564e-06,-0.402873,32145,0.251081,-0.0799957,0,-1.85078e-06,-13.5,0,-3.35,82,2
1.38028e-05,1,0,3.46564e-06,-0.402832,32145,0.251081,-0.0799935,0,-1.68107e-06,-12.75,0,-3.35,83,2
1.38028e-05,1,0,3.46564e-06,-0.40284,32145,0.251082,-0.0799917,0,-1.41638e-06,-12,0,-3.35,84,2
1.38028e-05,1,0,3.46564e-06,-0.402925,32145,0.251082,-0.07999,0,-1.13853e-06,-11.25,0,-3.35,85,2
1.38028e-05,1,0,3.46564e-06,-0.403101,32145,0.251082,-0.0799887,0,-8.97862e-07,-10.5,0,-3.35,86,2
1.38029e-05,1,0,3.46564e-06,-0.40336,32145,0.251081,-0.0799875,0,-6.90422e-07,-9.75,0,-3.35,87,2
1.38029e-05,1,0,3.46564e-06,-0.403522,32145,0.251081,-0.0799871,0,-5.92582e-07,-9.375,0,-3.35,88,2
1.38029e-05,1,0,3.46564e-06,-0.403897,32145,0.251081,-0.0799865,0,-3.89373e-07,-8.625,0,-3.35,89,2
1.38029e-05,1,0,3.46564e-06,-0.403699,32145,0.251081,-0.0799867,0,-4.95148e-07,-9,0,-3.35,90,2
1.38029e-05,1,0,3.46564e-06,-0.404352,32145,0.251081,-0.0799867,0,-6.54962e-08,-7.875,0,-3.35,91,2
1.38029e-05,1,0,3.46564e-06,-0.404115,32145,0.251081,-0.0799865,0,-2.60784e-07,-8.25,0,-3.35,92,2
1.38027e-05,1,0,3.46561e-06,-0.403056,31056.7,0.251082,-0.0800002,9.0231e-10,-2.38934e-06,-15,0.225,-3.24167,93,2
1.38029e-05,1,0,3.46564e-06,-0.402973,31056.8,0.251081,-0.0799975,0,-2.34603e-06,-14.25,0,-3.24167,94,2
1.38029e-05,1,0,3.46564e-06,-0.402866,31056.8,0.251081,-0.0799957,0,-2.25305e-06,-13.5,0,-3.24167,95,2
1.38028e-05,1,0,3.46564e-06,-0.402864,31056.8,0.251081,-0.0799934,0,-2.1914e-06,-12.75,0,-3.24167,96,2
1.38028e-05,1,0,3.46564e-06,-0.402955,31056.8,0.251082,-0.0799913,0,-2.15839e-06,-12,0,-3.24167,97,2
1.38028e-05,1,0,3.46564e-06,-0.403128,31056.7,0.251082,-0.0799893,0,-2.06488e-06,-11.25,0,-3.24167,98,2
1.38028e-05,1,0,3.46564e-06,-0.403382,31056.7,0.251082,-0.0799875,0,-1.86274e-06,-10.5,0,-3.24167,99,2
1.38029e-05,1,0,3.46564e-06,-0.403716,31056.7,0.251081,-0.0799858,0,-1.54365e-06,-9.75,0,-3.24167,100,2
1.38029e-05,1,0,3.46564e-06,-0.403918,31056.7,0.251081,-0.0799849,0,-1.32971e-06,-9.375,0,-3.24167,101,2
1.38029e-05,1,0,3.46564e-06,-0.404385,31056.7,0.251081,-0.0799834,0,-7.8056e-07,-8.625,0,-3.24167,102,2
1.38029e-05,1,0,3.46564e-06,-0.404139,31056.7,0.251081,-0.0799841,0,-1.07796e-06,-9,0,-3.24167,103,2
1.38029e-05,1,0,3.46564e-06,-0.404954,31056.7,0.251081,-0.0799819,0,-4.43624e-08,-7.875,0,-3.24167,104,2
1.38029e-05,1,0,3.46564e-06,-0.404656,31056.7,0.251081,-0.0799826,0,-4.32731e-07,-8.25,0,-3.24167,105,2
1.38027e-05,1,0,3.46561e-06,-0.403048,29968.5,0.251082,-0.0800002,6.84879e-10,-2.65316e-06,-15,0.225,-3.13333,106,2
1.38029e-05,1,0,3.46564e-06,-0.402965,29968.5,0.251081,-0.0799975,0,-2.60028e-06,-14.25,0,-3.13333,107,2
1.38029e-05,1,0,3.46564e-06,-0.402849,29968.5,0.251081,-0.0799956,0,-2.46865e-06,-13.5,0,-3.13333,108,2
1.38028e-05,1,0,3.46564e-06,-0.402795,29968.5,0.251081,-0.0799935,0,-2.21247e-06,-12.75,0,-3.13333,109,2
1.38028e-05,1,0,3.46564e-06,-0.402795,29968.5,0.251082,-0.0799917,0,-1.84624e-06,-12,0,-3.13333,110,2
1.38028e-05,1,0,3.46564e-06,-0.402883,29968.5,0.251082,-0.07999,0,-1.48911e-06,-11.25,0,-3.13333,111,2
1.38028e-05,1,0,3.46564e-06,-0.403063,29968.5,0.251082,-0.0799886,0,-1.1796e-06,-10.5,0,-3.13333,112,2
1.38029e-05,1,0,3.46564e-06,-0.403329,29968.5,0.251081,-0.0799874,0,-9.118e-07,-9.75,0,-3.13333,113,2
1.38029e-05,1,0,3.46564e-06,-0.403493,29968.5,0.251081,-0.0799869,0,-7.85579e-07,-9.375,0,-3.13333,114,2
1.38029e-05,1,0,3.46564e-06,-0.403874,29968.5,0.251081,-0.0799863,0,-5.26339e-07,-8.625,0,-3.13333,115,2
1.38029e-05,1,0,3.46564e-06,-0.403673,29968.5,0.251081,-0.0799866,0,-6.60804e-07,-9,0,-3.13333,116,2
1.38029e-05,1,0,3.46564e-06,-0.404339,29968.5,0.251081,-0.0799865,0,-1.39615e-07,-7.875,0,-3.13333,117,2
1.38029e-05,1,0,3.46564e-06,-0.404098,29968.5,0.251081,-0.0799863,0,-3.66772e-07,-8.25,0,-3.13333,118,2
1.38027e-05,1,0,3.46561e-06,-0.403037,28880.2,0.251082,-0.0800002,-1.85377e-10,-3.04961e-06,-15,0.225,-3.025,119,2
1.38029e-05,1,0,3.46564e-06,-0.402954,28880.2,0.251081,-0.0799975,0,-3.00521e-06,-14.25,0,-3.025,120,2
1.38029e-05,1,0,3.46564e-06,-0.402847,28880.2,0.251081,-0.0799957,0,-2.91153e-06,-13.5,0,-3.025,121,2
1.38028e-05,1,0,3.46564e-06,-0.402857,28880.2,0.251081,-0.0799934,0,-2.86539e-06,-12.75,0,-3.025,122,2
1.38028e-05,1,0,3.46564e-06,-0.402954,28880.2,0.251082,-0.0799912,0,-2.83305e-06,-12,0,-3.025,123,2
1.38028e-05,1,0,3.46564e-06,-0.403122,28880.2,0.251082,-0.0799892,0,-2.69969e-06,-11.25,0,-3.025,124,2
1.38028e-05,1,0,3.46564e-06,-0.403369,28880.2,0.251082,-0.0799874,0,-2.43167e-06,-10.5,0,-3.025,125,2
1.38029e-05,1,0,3.46564e-06,-0.403698,28880.2,0.251081,-0.0799857,0,-2.01677e-06,-9.75,0,-3.025,126,2
1.38029e-05,1,0,3.46564e-06,-0.403896,28880.2,0.251081,-0.0799849,0,-1.73887e-06,-9.375,0,-3.025,127,2
1.38029e-05,1,0,3.46564e-06,-0.404359,28880.2,0.251081,-0.0799833,0,-1.02856e-06,-8.625,0,-3.025,128,2
1.38029e-05,1,0,3.46564e-06,-0.404113,28880.2,0.251081,-0.0799841,0,-1.41307e-06,-9,0,-3.025,129,2
1.38029e-05,1,0,3.46564e-06,-0.404934,28880.2,0.251081,-0.0799817,0,-6.32593e-08,-7.875,0,-3.025,130,2
1.38029e-05,1,0,3.46564e-06,-0.404634,28880.2,0.251081,-0.0799825,0,-5.72793e-07,-8.25,0,-3.025,131,2
1.38027e-05,1,0,3.46561e-06,-0.403028,27792,0.251082,-0.0800002,-3.21285e-10,-3.38887e-06,-15,0.225,-2.91667,132,2
1.38029e-05,1,0,3.46564e-06,-0.402943,27792,0.251081,-0.0799974,0,-3.29566e-06,-14.25,0,-2.91667,133,2
1.38029e-05,1,0,3.46564e-06,-0.402813,27792,0.251081,-0.0799956,0,-3.06802e-06,-13.5,0,-2.91667,134,2
1.38028e-05,1,0,3.46564e-06,-0.402741,27792,0.251081,-0.0799935,0,-2.69996e-06,-12.75,0,-2.91667,135,2
1.38028e-05,1,0,3.46564e-06,-0.402737,27792,0.251082,-0.0799916,0,-2.24147e-06,-12,0,-2.91667,136,2
1.38028e-05,1,0,3.46564e-06,-0.402829,27792,0.251082,-0.0799899,0,-1.81667e-06,-11.25,0,-2.91667,137,2
1.38028e-05,1,0,3.46564e-06,-0.403015,27792,0.251082,-0.0799885,0,-1.44688e-06,-10.5,0,-2.91667,138,2
1.38029e-05,1,0,3.46564e-06,-0.403288,27792,0.251081,-0.0799873,0,-1.12553e-06,-9.75,0,-2.91667,139,2
1.38029e-05,1,0,3.46564e-06,-0.403456,27792,0.251081,-0.0799868,0,-9.74374e-07,-9.375,0,-2.91667,140,2
1.38029e-05,1,0,3.46564e-06,-0.403839,27792,0.251081,-0.0799861,0,-6.68754e-07,-8.625,0,-2.91667,141,2
1.38029e-05,1,0,3.46564e-06,-0.403633,27792,0.251081,-0.0799864,0,-8.26498e-07,-9,0,-2.91667,142,2
1.38029e-05,1,0,3.46564e-06,-0.404322,27792,0.251081,-0.0799862,0,-2.27894e-07,-7.875,0,-2.91667,143,2
1.38029e-05,1,0,3.46564e-06,-0.404076,27792,0.251081,-0.079986,0,-4.84234e-07,-8.25,0,-2.91667,144,2
1.38027e-05,1,0,3.46561e-06,-0.403012,26703.7,0.251082,-0.0800002,-1.09546e-09,-3.66684e-06,-15,0.225,-2.80833,145,2
1.38029e-05,1,0,3.46564e-06,-0.402927,26703.7,0.251081,-0.0799975,0,-3.63601e-06,-14.25,0,-2.80833,146,2
1.38029e-05,1,0,3.46564e-06,-0.402836,26703.7,0.251081,-0.0799956,0,-3.60493e-06,-13.5,0,-2.80833,147,2
1.38028e-05,1,0,3.46564e-06,-0.402863,26703.7,0.251081,-0.0799932,0,-3.60675e-06,-12.75,0,-2.80833,148,2
1.38028e-05,1,0,3.46564e-06,-0.402956,26703.7,0.251082,-0.0799911,0,-3.55216e-06,-12,0,-2.80833,149,2
1.38028e-05,1,0,3.46564e-06,-0.403114,26703.7,0.251082,-0.0799891,0,-3.36754e-06,-11.25,0,-2.80833,150,2
1.38028e-05,1,0,3.46564e-06,-0.403352,26703.7,0.251082,-0.0799873,0,-3.0275e-06,-10.5,0,-2.80833,151,2
1.38029e-05,1,0,3.46564e-06,-0.403674,26703.7,0.251081,-0.0799856,0,-2.5147e-06,-9.75,0,-2.80833,152,2
1.38029e-05,1,0,3.46564e-06,-0.403869,26703.7,0.251081,-0.0799848,0,-2.17017e-06,-9.375,0,-2.80833,153,2
1.38029e-05,1,0,3.46564e-06,-0.404304,26703.7,0.251081,-0.0799832,0,-1.29749e-06,-8.625,0,-2.80833,154,2
1.38029e-05,1,0,3.46564e-06,-0.404059,26703.7,0.251081,-0.079984,0,-1.76833e-06,-9,0,-2.80833,155,2
1.38029e-05,1,0,3.46564e-06,-0.404908,26703.7,0.251081,-0.0799815,0,-8.64797e-08,-7.875,0,-2.80833,156,2
1.38029e-05,1,0,3.46564e-06,-0.404606,26703.7,0.251081,-0.0799824,0,-7.2549e-07,-8.25,0,-2.80833,157,2
1.38027e-05,1,0,3.46561e-06,-0.403003,25633.6,0.251082,-0.0800002,-1.3867e-09,-4.62431e-06,-15,0.225,-2.7,158,2
1.38029e-05,1,0,3.46564e-06,-0.402915,25636,0.251081,-0.0799975,0,-4.5754e-06,-14.25,0,-2.7,159,2
1.38028e-05,1,0,3.46564e-06,-0.402761,25636,0.251081,-0.0799956,0,-4.20947e-06,-13.5,0,-2.7,160,2
1.38028e-05,1,0,3.46564e-06,-0.402688,25636,0.251082,-0.0799935,0,-3.73721e-06,-12.75,0,-2.7,161,2
1.38028e-05,1,0,3.46564e-06,-0.402726,25636,0.251082,-0.0799915,0,-3.33988e-06,-12,0,-2.7,162,2
1.38028e-05,1,0,3.46564e-06,-0.402863,25636,0.251082,-0.0799895,0,-3.04877e-06,-11.25,0,-2.7,163,2
1.38028e-05,1,0,3.46564e-06,-0.403091,25636,0.251082,-0.0799878,0,-2.88451e-06,-10.5,0,-2.7,164,2
1.38029e-05,1,0,3.46564e-06,-0.403399,25635.3,0.251081,-0.0799863,0,-2.78984e-06,-9.75,0,-2.7,165,2
1.38029e-05,1,0,3.46564e-06,-0.403588,25634.9,0.251081,-0.0799856,0,-2.79513e-06,-9.375,0,-2.7,166,2
1.38029e-05,1,0,3.46564e-06,-0.403959,25634.9,0.251081,-0.0799843,0,-2.99223e-06,-8.625,0,-2.7,167,2
1.38029e-05,1,0,3.46564e-06,-0.403729,25634.9,0.251081,-0.0799849,0,-2.87321e-06,-9,0,-2.7,168,2
1.38029e-05,1,0,3.46564e-06,-0.404563,25634.9,0.251081,-0.0799835,0,-3.35701e-06,-7.875,0,-2.7,169,2
1.38029e-05,1,0,3.46564e-06,-0.404286,25634.9,0.251081,-0.0799838,0,-3.15544e-06,-8.25,0,-2.7,170,2
1.38026e-05,1,0,3.46562e-06,-0.402986,24610.9,0.251084,-0.0800002,-1.88016e-09,-4.28466e-06,-15,0.225,-2.6,171,2
1.38028e-05,1,0,3.46565e-06,-0.4029,24610.9,0.251083,-0.0799974,0,-4.27535e-06,-14.25,0,-2.6,172,2
1.38028e-05,1,0,3.46565e-06,-0.402823,24610.9,0.251083,-0.0799955,0,-4.36158e-06,-13.5,0,-2.6,173,2
1.38028e-05,1,0,3.46564e-06,-0.402851,24610.9,0.251083,-0.0799931,0,-4.45674e-06,-12.75,0,-2.6,174,2
1.38028e-05,1,0,3.46564e-06,-0.402918,24610.9,0.251083,-0.079991,0,-4.38688e-06,-12,0,-2.6,175,2
1.38028e-05,1,0,3.46564e-06,-0.403056,24610.9,0.251083,-0.0799891,0,-4.1701e-06,-11.25,0,-2.6,176,2
1.38028e-05,1,0,3.46565e-06,-0.403279,24610.9,0.251084,-0.0799873,0,-3.79153e-06,-10.5,0,-2.6,177,2
1.38028e-05,1,0,3.46565e-06,-0.403588,24610.9,0.251083,-0.0799857,0,-3.24659e-06,-9.75,0,-2.6,178,2
1.38028e-05,1,0,3.46564e-06,-0.403778,24610.9,0.251083,-0.0799849,0,-2.88416e-06,-9.375,0,-2.6,179,2
1.38028e-05,1,0,3.46563e-06,-0.404195,24610.9,0.251083,-0.0799835,0,-1.90942e-06,-8.625,0,-2.6,180,2
1.38028e-05,1,0,3.46564e-06,-0.403955,24610.9,0.251083,-0.0799842,0,-2.43894e-06,-9,0,-2.6,181,2
1.38027e-05,1,0,3.46562e-06,-0.404798,24610.9,0.251083,-0.079982,0,-4.9218e-07,-7.875,0,-2.6,182,2
1.38027e-05,1,0,3.46563e-06,-0.404501,24610.9,0.251083,-0.0799828,0,-1.27625e-06,-8.25,0,-2.6,183,2
1.38026e-05,1,0,3.46562e-06,-0.402968,23606.4,0.251084,-0.0800002,-1.63417e-09,-4.76461e-06,-15,0.225,-2.5,184,2
1.38028e-05,1,0,3.46565e-06,-0.402837,23606.4,0.251083,-0.0799974,0,-4.50647e-06,-14.25,0,-2.5,185,2
1.38028e-05,1,0,3.46565e-06,-0.402643,23606.4,0.251083,-0.0799956,0,-3.9676e-06,-13.5,0,-2.5,186,2
1.38028e-05,1,0,3.46564e-06,-0.402564,23606.4,0.251083,-0.0799935,0,-3.41055e-06,-12.75,0,-2.5,187,2
1.38028e-05,1,0,3.46564e-06,-0.402579,23606.4,0.251083,-0.0799916,0,-2.8671e-06,-12,0,-2.5,188,2
1.38027e-05,1,0,3.46564e-06,-0.402687,23606.4,0.251084,-0.0799898,0,-2.3548e-06,-11.25,0,-2.5,189,2
1.38027e-05,1,0,3.46563e-06,-0.402889,23606.4,0.251084,-0.0799882,0,-1.89734e-06,-10.5,0,-2.5,190,2
1.38025e-05,1,0,3.4656e-06,-0.403182,23606.4,0.251084,-0.0799869,0,-1.49314e-06,-9.75,0,-2.5,191,2
1.38023e-05,1,0,3.46555e-06,-0.403363,23606.4,0.251085,-0.0799863,0,-1.30333e-06,-9.375,0,-2.5,192,2
1.38014e-05,1,0,3.46539e-06,-0.403753,23606.4,0.25109,-0.0799855,0,-9.25794e-07,-8.625,0,-2.5,193,2
1.38019e-05,1,0,3.46549e-06,-0.403534,23606.4,0.251087,-0.0799859,0,-1.11818e-06,-9,0,-2.5,194,2
1.37997e-05,1,0,3.46515e-06,-0.404281,23606.4,0.251103,-0.0799854,0,-4.38842e-07,-7.875,0,-2.5,195,2
