nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
2.00889e-05,1,0,5.34398e-06,-0.816696,35409.4,0.266016,-0.119982,0,-5.54882e-06,-13.5,0,-3.675,43,2
2.00889e-05,1,0,5.34398e-06,-0.816387,35409.4,0.266017,-0.119973,0,-5.2573e-06,-12.75,0,-3.675,44,2
2.00889e-05,1,0,5.34399e-06,-0.816397,35409.4,0.266017,-0.119964,0,-4.87965e-06,-12,0,-3.675,45,2
2.00889e-05,1,0,5.34399e-06,-0.816808,35409.4,0.266017,-0.119956,0,-4.39612e-06,-11.25,0,-3.675,46,2
2.00889e-05,1,0,5.344e-06,-0.81766,35409.4,0.266017,-0.119947,0,-3.78972e-06,-10.5,0,-3.675,47,2
2.0089e-05,1,0,5.344e-06,-0.818962,35409.4,0.266016,-0.119939,0,-3.07238e-06,-9.75,0,-3.675,48,2
2.0089e-05,1,0,5.34399e-06,-0.819797,35409.4,0.266016,-0.119935,0,-2.66581e-06,-9.375,0,-3.675,49,2
2.00889e-05,1,0,5.34399e-06,-0.821761,35409.4,0.266016,-0.11993,0,-1.81524e-06,-8.625,0,-3.675,50,2
2.0089e-05,1,0,5.34399e-06,-0.820741,35409.4,0.266016,-0.119932,0,-2.24167e-06,-9,0,-3.675,51,2
2.00888e-05,1,0,5.34395e-06,-0.823874,35409.4,0.266017,-0.119929,0,-9.84171e-07,-7.875,0,-3.675,52,2
2.00889e-05,1,0,5.34398e-06,-0.82282,35409.4,0.266017,-0.119928,0,-1.39636e-06,-8.25,0,-3.675,53,2
2.00886e-05,1,0,5.34394e-06,-0.81359,34321.1,0.266019,-0.120001,3.80036e-09,-2.27109e-06,-15,0.225,-3.56667,54,2
2.00889e-05,1,0,5.34398e-06,-0.813101,34321.1,0.266016,-0.11999,0,-2.24529e-06,-14.25,0,-3.56667,55,2
2.00889e-05,1,0,5.34398e-06,-0.812468,34321.1,0.266016,-0.119985,0,-2.2134e-06,-13.5,0,-3.56667,56,2
2.00889e-05,1,0,5.34398e-06,-0.812285,34321.1,0.266017,-0.119976,0,-2.1813e-06,-12.75,0,-3.56667,57,2
2.00889e-05,1,0,5.34399e-06,-0.812394,34321.1,0.266017,-0.119969,0,-2.1285e-06,-12,0,-3.56667,58,2
2.00889e-05,1,0,5.34399e-06,-0.812858,34321.1,0.266017,-0.119962,0,-2.05123e-06,-11.25,0,-3.56667,59,2
2.00889e-05,1,0,5.344e-06,-0.81368,34321.1,0.266017,-0.119957,0,-1.89624e-06,-10.5,0,-3.56667,60,2
2.0089e-05,1,0,5.344e-06,-0.814824,34321.1,0.266016,-0.119952,0,-1.52435e-06,-9.75,0,-3.56667,61,2
2.0089e-05,1,0,5.34399e-06,-0.815524,34321.1,0.266016,-0.11995,0,-1.11349e-06,-9.375,0,-3.56667,62,2
2.0089e-05,1,0,5.34399e-06,-0.817199,34321.1,0.266016,-0.119947,0,8.79673e-07,-8.625,0,-3.56667,63,2
2.0089e-05,1,0,5.34399e-06,-0.816313,34321.1,0.266016,-0.119949,0,-3.4882e-07,-9,0,-3.56667,64,2
2.00888e-05,1,0,5.34396e-06,-0.819211,34321.1,0.266017,-0.119946,0,4.44904e-06,-7.875,0,-3.56667,65,2
2.00889e-05,1,0,5.34398e-06,-0.818171,34321.1,0.266017,-0.119947,0,2.5283e-06,-8.25,0,-3.56667,66,2
2.00886e-05,1,0,5.34394e-06,-0.818011,33232.8,0.266019,-0.12,-2.12598e-09,-9.83776e-06,-15,0.225,-3.45833,67,2
2.00889e-05,1,0,5.34398e-06,-0.817466,33232.8,0.266016,-0.119989,0,-9.65557e-06,-14.25,0,-3.45833,68,2
2.00889e-05,1,0,5.34398e-06,-0.816701,33232.8,0.266016,-0.119982,0,-9.26559e-06,-13.5,0,-3.45833,69,2
2.00889e-05,1,0,5.34398e-06,-0.816379,33232.8,0.266017,-0.119973,0,-8.77983e-06,-12.75,0,-3.45833,70,2
2.00889e-05,1,0,5.34399e-06,-0.816377,33232.8,0.266017,-0.119964,0,-8.15193e-06,-12,0,-3.45833,71,2
2.00889e-05,1,0,5.34399e-06,-0.816784,33232.8,0.266017,-0.119956,0,-7.3493e-06,-11.25,0,-3.45833,72,2
2.00889e-05,1,0,5.344e-06,-0.817635,33232.8,0.266017,-0.119947,0,-6.34059e-06,-10.5,0,-3.45833,73,2
2.0089e-05,1,0,5.344e-06,-0.81894,33232.8,0.266016,-0.119939,0,-5.14379e-06,-9.75,0,-3.45833,74,2
2.0089e-05,1,0,5.34399e-06,-0.819778,33232.8,0.266016,-0.119935,0,-4.4655e-06,-9.375,0,-3.45833,75,2
2.0089e-05,1,0,5.34399e-06,-0.821792,33232.8,0.266016,-0.119929,0,-3.05145e-06,-8.625,0,-3.45833,76,2
2.0089e-05,1,0,5.34399e-06,-0.820743,33232.8,0.266016,-0.119931,0,-3.75966e-06,-9,0,-3.45833,77,2
2.00888e-05,1,0,5.34396e-06,-0.823957,33232.8,0.266017,-0.119927,0,-1.68148e-06,-7.875,0,-3.45833,78,2
2.00889e-05,1,0,5.34398e-06,-0.822873,33232.8,0.266017,-0.119927,0,-2.35814e-06,-8.25,0,-3.45833,79,2
2.00886e-05,1,0,5.34394e-06,-0.813457,32144.6,0.266019,-0.120001,4.45344e-09,-3.38031e-06,-15,0.225,-3.35,80,2
2.00889e-05,1,0,5.34398e-06,-0.812966,32144.6,0.266016,-0.11999,0,-3.34124e-06,-14.25,0,-3.35,81,2
2.00889e-05,1,0,5.34398e-06,-0.812323,32144.6,0.266016,-0.119985,0,-3.29048e-06,-13.5,0,-3.35,82,2
2.00889e-05,1,0,5.34398e-06,-0.812139,32144.6,0.266017,-0.119976,0,-3.24424e-06,-12.75,0,-3.35,83,2
2.00889e-05,1,0,5.34399e-06,-0.812251,32144.6,0.266017,-0.119969,0,-3.16902e-06,-12,0,-3.35,84,2
2.00889e-05,1,0,5.34399e-06,-0.812722,32144.6,0.266017,-0.119962,0,-3.06043e-06,-11.25,0,-3.35,85,2
2.00889e-05,1,0,5.344e-06,-0.813554,32144.6,0.266017,-0.119957,0,-2.84448e-06,-10.5,0,-3.35,86,2
2.0089e-05,1,0,5.344e-06,-0.814703,32144.6,0.266016,-0.119952,0,-2.32068e-06,-9.75,0,-3.35,87,2
2.0089e-05,1,0,5.34399e-06,-0.815403,32144.6,0.266016,-0.11995,0,-1.73223e-06,-9.375,0,-3.35,88,2
2.0089e-05,1,0,5.34399e-06,-0.81712,32144.6,0.266016,-0.119947,0,1.20275e-06,-8.625,0,-3.35,89,2
2.0089e-05,1,0,5.344e-06,-0.816206,32144.6,0.266016,-0.119948,0,-6.33941e-07,-9,0,-3.35,90,2
2.00888e-05,1,0,5.34396e-06,-0.819184,32144.6,0.266017,-0.119946,0,6.66222e-06,-7.875,0,-3.35,91,2
2.00889e-05,1,0,5.34398e-06,-0.818117,32144.6,0.266017,-0.119946,0,3.72858e-06,-8.25,0,-3.35,92,2
2.00886e-05,1,0,5.34394e-06,-0.818044,31056.3,0.266019,-0.12,-3.53763e-09,-1.38392e-05,-15,0.225,-3.24167,93,2
2.00889e-05,1,0,5.34398e-06,-0.81749,31056.3,0.266016,-0.119989,0,-1.35758e-05,-14.25,0,-3.24167,94,2
2.00889e-05,1,0,5.34398e-06,-0.816706,31056.3,0.266016,-0.119982,0,-1.3017e-05,-13.5,0,-3.24167,95,2
2.00889e-05,1,0,5.34398e-06,-0.81637,31056.3,0.266017,-0.119973,0,-1.23368e-05,-12.75,0,-3.24167,96,2
2.00889e-05,1,0,5.34399e-06,-0.816357,31056.3,0.266017,-0.119964,0,-1.14597e-05,-12,0,-3.24167,97,2
2.00889e-05,1,0,5.34399e-06,-0.816756,31056.3,0.266017,-0.119956,0,-1.03365e-05,-11.25,0,-3.24167,98,2
2.00889e-05,1,0,5.344e-06,-0.817602,31056.3,0.266017,-0.119947,0,-8.91966e-06,-10.5,0,-3.24167,99,2
2.0089e-05,1,0,5.344e-06,-0.818904,31056.3,0.266016,-0.119939,0,-7.23337e-06,-9.75,0,-3.24167,100,2
2.0089e-05,1,0,5.344e-06,-0.81974,31056.3,0.266016,-0.119935,0,-6.28422e-06,-9.375,0,-3.24167,101,2
2.0089e-05,1,0,5.34399e-06,-0.82184,31056.3,0.266016,-0.119928,0,-4.32579e-06,-8.625,0,-3.24167,102,2
2.0089e-05,1,0,5.344e-06,-0.820742,31056.3,0.266016,-0.119931,0,-5.30529e-06,-9,0,-3.24167,103,2
2.00888e-05,1,0,5.34396e-06,-0.824086,31056.3,0.266017,-0.119926,0,-2.45738e-06,-7.875,0,-3.24167,104,2
2.00889e-05,1,0,5.34399e-06,-0.822955,31056.3,0.266017,-0.119926,0,-3.3739e-06,-8.25,0,-3.24167,105,2
2.00886e-05,1,0,5.34394e-06,-0.81326,29968.1,0.266019,-0.120001,3.55095e-09,-4.45247e-06,-15,0.225,-3.13333,106,2
2.00889e-05,1,0,5.34398e-06,-0.812769,29968.1,0.266016,-0.11999,0,-4.40299e-06,-14.25,0,-3.13333,107,2
2.00889e-05,1,0,5.34398e-06,-0.812125,29968.1,0.266016,-0.119984,0,-4.33694e-06,-13.5,0,-3.13333,108,2
2.00889e-05,1,0,5.34398e-06,-0.811941,29968.1,0.266017,-0.119976,0,-4.27873e-06,-12.75,0,-3.13333,109,2
2.00889e-05,1,0,5.34399e-06,-0.812059,29968.1,0.266017,-0.119969,0,-4.18471e-06,-12,0,-3.13333,110,2
2.00889e-05,1,0,5.34399e-06,-0.812537,29968.1,0.266017,-0.119962,0,-4.05043e-06,-11.25,0,-3.13333,111,2
2.00889e-05,1,0,5.344e-06,-0.81338,29968.1,0.266017,-0.119956,0,-3.78955e-06,-10.5,0,-3.13333,112,2
2.0089e-05,1,0,5.344e-06,-0.814533,29968.1,0.266016,-0.119951,0,-3.15341e-06,-9.75,0,-3.13333,113,2
2.0089e-05,1,0,5.344e-06,-0.815216,29968.1,0.266016,-0.119949,0,-2.41834e-06,-9.375,0,-3.13333,114,2
2.0089e-05,1,0,5.344e-06,-0.817002,29968.1,0.266017,-0.119947,0,1.42584e-06,-8.625,0,-3.13333,115,2
2.0089e-05,1,0,5.344e-06,-0.816034,29968.1,0.266016,-0.119948,0,-1.01051e-06,-9,0,-3.13333,116,2
2.00888e-05,1,0,5.34397e-06,-0.819151,29968.1,0.266017,-0.119945,0,8.86907e-06,-7.875,0,-3.13333,117,2
2.00889e-05,1,0,5.34399e-06,-0.818042,29968.1,0.266017,-0.119946,0,4.85796e-06,-8.25,0,-3.13333,118,2
2.00886e-05,1,0,5.34394e-06,-0.818079,28879.8,0.266019,-0.12,-5.8226e-09,-1.79e-05,-15,0.225,-3.025,119,2
2.00889e-05,1,0,5.34398e-06,-0.817519,28879.8,0.266016,-0.119989,0,-1.75517e-05,-14.25,0,-3.025,120,2
2.00889e-05,1,0,5.34398e-06,-0.816719,28879.8,0.266016,-0.119982,0,-1.68203e-05,-13.5,0,-3.025,121,2
2.00889e-05,1,0,5.34398e-06,-0.816365,28879.8,0.266017,-0.119973,0,-1.59458e-05,-12.75,0,-3.025,122,2
2.00889e-05,1,0,5.34399e-06,-0.816338,28879.8,0.266017,-0.119964,0,-1.48196e-05,-12,0,-3.025,123,2
2.00889e-05,1,0,5.34399e-06,-0.816722,28879.8,0.266017,-0.119956,0,-1.33724e-05,-11.25,0,-3.025,124,2
2.00889e-05,1,0,5.344e-06,-0.817558,28879.8,0.266017,-0.119947,0,-1.15373e-05,-10.5,0,-3.025,125,2
2.0089e-05,1,0,5.344e-06,-0.818859,28879.8,0.266016,-0.119939,0,-9.34188e-06,-9.75,0,-3.025,126,2
2.0089e-05,1,0,5.344e-06,-0.81966,28879.8,0.266016,-0.119934,0,-8.12181e-06,-9.375,0,-3.025,127,2
2.0089e-05,1,0,5.344e-06,-0.821856,28879.8,0.266017,-0.119926,0,-5.64978e-06,-8.625,0,-3.025,128,2
2.0089e-05,1,0,5.344e-06,-0.820663,28879.8,0.266016,-0.11993,0,-6.88235e-06,-9,0,-3.025,129,2
2.00888e-05,1,0,5.34398e-06,-0.824267,28879.8,0.266017,-0.119923,0,-3.35453e-06,-7.875,0,-3.025,130,2
2.00889e-05,1,0,5.34399e-06,-0.823067,28879.8,0.266017,-0.119924,0,-4.47021e-06,-8.25,0,-3.025,131,2
2.00886e-05,1,0,5.34394e-06,-0.813003,27791.6,0.266019,-0.120001,3.07325e-09,-5.47573e-06,-15,0.225,-2.91667,132,2
2.00889e-05,1,0,5.34398e-06,-0.812515,27791.6,0.266016,-0.11999,0,-5.42025e-06,-14.25,0,-2.91667,133,2
2.00889e-05,1,0,5.34398e-06,-0.811875,27791.6,0.266016,-0.119984,0,-5.34518e-06,-13.5,0,-2.91667,134,2
2.00889e-05,1,0,5.34398e-06,-0.811694,27791.6,0.266017,-0.119976,0,-5.27746e-06,-12.75,0,-2.91667,135,2
2.00889e-05,1,0,5.34399e-06,-0.811815,27791.6,0.266017,-0.119968,0,-5.16778e-06,-12,0,-2.91667,136,2
2.00889e-05,1,0,5.34399e-06,-0.812301,27791.6,0.266017,-0.119961,0,-5.0141e-06,-11.25,0,-2.91667,137,2
2.00889e-05,1,0,5.344e-06,-0.813157,27791.6,0.266017,-0.119956,0,-4.7279e-06,-10.5,0,-2.91667,138,2
2.0089e-05,1,0,5.344e-06,-0.814327,27791.6,0.266017,-0.119951,0,-4.03172e-06,-9.75,0,-2.91667,139,2
2.0089e-05,1,0,5.344e-06,-0.814921,27791.6,0.266016,-0.119949,0,-3.19486e-06,-9.375,0,-2.91667,140,2
2.0089e-05,1,0,5.344e-06,-0.816844,27791.6,0.266017,-0.119946,0,1.50374e-06,-8.625,0,-2.91667,141,2
2.0089e-05,1,0,5.344e-06,-0.815742,27791.6,0.266016,-0.119947,0,-1.51481e-06,-9,0,-2.91667,142,2
2.00888e-05,1,0,5.34398e-06,-0.819114,27791.6,0.266018,-0.119945,0,1.10681e-05,-7.875,0,-2.91667,143,2
2.00889e-05,1,0,5.344e-06,-0.817948,27791.6,0.266017,-0.119945,0,5.88169e-06,-8.25,0,-2.91667,144,2
2.00886e-05,1,0,5.34394e-06,-0.81812,26703.3,0.266019,-0.12,-7.96569e-09,-2.2036e-05,-15,0.225,-2.80833,145,2
2.00889e-05,1,0,5.34398e-06,-0.817552,26703.3,0.266016,-0.119989,0,-2.15971e-05,-14.25,0,-2.80833,146,2
2.00889e-05,1,0,5.34398e-06,-0.816734,26703.3,0.266016,-0.119982,0,-2.06894e-05,-13.5,0,-2.80833,147,2
2.00889e-05,1,0,5.34398e-06,-0.816361,26703.3,0.266017,-0.119973,0,-1.96211e-05,-12.75,0,-2.80833,148,2
2.00889e-05,1,0,5.34399e-06,-0.816312,26703.3,0.266017,-0.119964,0,-1.82459e-05,-12,0,-2.80833,149,2
2.00889e-05,1,0,5.34399e-06,-0.816678,26703.3,0.266017,-0.119956,0,-1.64706e-05,-11.25,0,-2.80833,150,2
2.00889e-05,1,0,5.344e-06,-0.817503,26703.3,0.266017,-0.119947,0,-1.42029e-05,-10.5,0,-2.80833,151,2
2.0089e-05,1,0,5.344e-06,-0.818821,26703.3,0.266017,-0.119938,0,-1.1462e-05,-9.75,0,-2.80833,152,2
2.0089e-05,1,0,5.344e-06,-0.81943,26703.3,0.266016,-0.119934,0,-9.96948e-06,-9.375,0,-2.80833,153,2
2.0089e-05,1,0,5.344e-06,-0.821901,26703.3,0.266017,-0.119924,0,-7.03264e-06,-8.625,0,-2.80833,154,2
2.0089e-05,1,0,5.344e-06,-0.820435,26703.3,0.266016,-0.119929,0,-8.48904e-06,-9,0,-2.80833,155,2
2.00888e-05,1,0,5.34399e-06,-0.82451,26703.3,0.266018,-0.11992,0,-4.43195e-06,-7.875,0,-2.80833,156,2
2.00889e-05,1,0,5.344e-06,-0.823223,26703.3,0.266017,-0.119921,0,-5.68016e-06,-8.25,0,-2.80833,157,2
2.00886e-05,1,0,5.34394e-06,-0.814561,25633.2,0.266019,-0.12,-7.536e-10,-1.54774e-05,-15,0.225,-2.7,158,2
2.00889e-05,1,0,5.34398e-06,-0.814295,25635.6,0.266016,-0.119989,0,-1.67971e-05,-14.25,0,-2.7,159,2
2.00889e-05,1,0,5.34398e-06,-0.813595,25635.6,0.266017,-0.119983,0,-1.70909e-05,-13.5,0,-2.7,160,2
2.00889e-05,1,0,5.34398e-06,-0.813349,25635.6,0.266017,-0.119974,0,-1.75351e-05,-12.75,0,-2.7,161,2
2.00889e-05,1,0,5.34399e-06,-0.813417,25635.6,0.266017,-0.119966,0,-1.81916e-05,-12,0,-2.7,162,2
2.00889e-05,1,0,5.34399e-06,-0.813876,25635.6,0.266017,-0.119958,0,-1.91466e-05,-11.25,0,-2.7,163,2
2.00889e-05,1,0,5.344e-06,-0.814754,25635.6,0.266017,-0.11995,0,-2.04878e-05,-10.5,0,-2.7,164,2
2.0089e-05,1,0,5.344e-06,-0.815996,25634.9,0.266017,-0.119943,0,-2.15178e-05,-9.75,0,-2.7,165,2
2.0089e-05,1,0,5.344e-06,-0.816255,25634.5,0.266016,-0.11994,0,-2.19376e-05,-9.375,0,-2.7,166,2
2.0089e-05,1,0,5.344e-06,-0.818709,25634.5,0.266017,-0.119935,0,-2.11428e-05,-8.625,0,-2.7,167,2
2.0089e-05,1,0,5.344e-06,-0.817132,25634.5,0.266017,-0.119937,0,-2.21278e-05,-9,0,-2.7,168,2
2.00888e-05,1,0,5.34399e-06,-0.821189,25634.5,0.266018,-0.119932,0,-1.54587e-05,-7.875,0,-2.7,169,2
2.00889e-05,1,0,5.344e-06,-0.819927,25634.5,0.266017,-0.119933,0,-1.87599e-05,-8.25,0,-2.7,170,2
2.00885e-05,1,0,5.34396e-06,-0.817392,24610.5,0.266021,-0.12,-7.77552e-09,-2.62886e-05,-15,0.225,-2.6,171,2
2.00889e-05,1,0,5.344e-06,-0.816828,24610.5,0.266018,-0.119989,0,-2.57919e-05,-14.25,0,-2.6,172,2
2.00889e-05,1,0,5.344e-06,-0.81602,24610.5,0.266018,-0.119983,0,-2.47847e-05,-13.5,0,-2.6,173,2
2.00888e-05,1,0,5.344e-06,-0.815657,24610.5,0.266018,-0.119973,0,-2.36306e-05,-12.75,0,-2.6,174,2
2.00888e-05,1,0,5.344e-06,-0.815616,24610.5,0.266019,-0.119965,0,-2.21749e-05,-12,0,-2.6,175,2
2.00888e-05,1,0,5.344e-06,-0.815986,24610.5,0.266019,-0.119957,0,-2.0327e-05,-11.25,0,-2.6,176,2
2.00887e-05,1,0,5.34399e-06,-0.816812,24610.5,0.266019,-0.119948,0,-1.7976e-05,-10.5,0,-2.6,177,2
2.00887e-05,1,0,5.34397e-06,-0.818168,24610.5,0.266019,-0.11994,0,-1.50654e-05,-9.75,0,-2.6,178,2
2.00886e-05,1,0,5.34395e-06,-0.818828,24610.5,0.266019,-0.119935,0,-1.32107e-05,-9.375,0,-2.6,179,2
2.00885e-05,1,0,5.34394e-06,-0.821316,24610.5,0.26602,-0.119925,0,-9.00873e-06,-8.625,0,-2.6,180,2
2.00885e-05,1,0,5.34394e-06,-0.819846,24610.5,0.26602,-0.11993,0,-1.1119e-05,-9,0,-2.6,181,2
2.00882e-05,1,0,5.34393e-06,-0.824093,24610.5,0.266023,-0.11992,0,-4.90327e-06,-7.875,0,-2.6,182,2
2.00884e-05,1,0,5.34394e-06,-0.822707,24610.5,0.266021,-0.119922,0,-6.91827e-06,-8.25,0,-2.6,183,2
2.00885e-05,1,0,5.34396e-06,-0.812359,23606,0.266021,-0.120001,4.30032e-09,-7.25121e-06,-15,0.225,-2.5,184,2
2.00888e-05,1,0,5.344e-06,-0.811873,23606,0.266018,-0.119989,0,-7.19439e-06,-14.25,0,-2.5,185,2
2.00888e-05,1,0,5.34399e-06,-0.811236,23606,0.266018,-0.119984,0,-7.11559e-06,-13.5,0,-2.5,186,2
2.00887e-05,1,0,5.34397e-06,-0.811057,23606,0.266019,-0.119975,0,-7.03117e-06,-12.75,0,-2.5,187,2
2.00885e-05,1,0,5.34393e-06,-0.811183,23606,0.26602,-0.119967,0,-6.89047e-06,-12,0,-2.5,188,2
2.0088e-05,1,0,5.34384e-06,-0.811681,23606,0.266022,-0.11996,0,-6.70137e-06,-11.25,0,-2.5,189,2
2.00872e-05,1,0,5.34369e-06,-0.81257,23606,0.266025,-0.119954,0,-6.39878e-06,-10.5,0,-2.5,190,2
2.00856e-05,1,0,5.3434e-06,-0.813866,23606,0.266032,-0.119949,0,-5.73818e-06,-9.75,0,-2.5,191,2
2.00845e-05,1,0,5.34323e-06,-0.814621,23606,0.266037,-0.119947,0,-4.86276e-06,-9.375,0,-2.5,192,2
2.00825e-05,1,0,5.34302e-06,-0.816543,23606,0.266054,-0.119944,0,1.06787e-06,-8.625,0,-2.5,193,2
2.00835e-05,1,0,5.3431e-06,-0.815486,23606,0.266045,-0.119945,0,-2.90081e-06,-9,0,-2.5,194,2
2.00809e-05,1,0,5.34305e-06,-0.819077,23606,0.266076,-0.119941,0,1.51591e-05,-7.875,0,-2.5,195,2
2.00816e-05,1,0,5.343e-06,-0.81774,23606,0.266064,-0.119942,0,7.39434e-06,-8.25,0,-2.5,196,2
2.00885e-05,1,0,5.34394e-06,-0.817444,22601.4,0.26602,-0.12,-8.66808e-09,-3.02935e-05,-15,0.225,-2.4,197,2
2.00889e-05,1,0,5.34398e-06,-0.816869,22601.4,0.266017,-0.119989,0,-2.96987e-05,-14.25,0,-2.4,198,2
