nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
3.4583e-05,1,0,7.89162e-06,-6.12453,31553.3,0.228194,-0.220571,0,2.86068e-05,-9.375,0,-3.24167,101,2
3.45836e-05,1,0,7.89236e-06,-6.12451,31553.3,0.228211,-0.220648,0,0.000146834,-8.625,0,-3.24167,102,2
3.45833e-05,1,0,7.89194e-06,-6.12396,31553.3,0.228201,-0.220601,0,8.83425e-05,-9,0,-3.24167,103,2
3.45845e-05,1,0,7.89402e-06,-6.1275,31553.3,0.228253,-0.220776,0,0.000235724,-7.875,0,-3.24167,104,2
3.45839e-05,1,0,7.89299e-06,-6.12563,31553.3,0.228227,-0.220707,0,0.000197792,-8.25,0,-3.24167,105,2
3.45749e-05,1,0,7.88738e-06,-6.14282,30465,0.228125,-0.219896,-1.92779e-05,4.57869e-05,-15,0.225,-3.13333,106,2
3.4576e-05,1,0,7.88777e-06,-6.1491,30465,0.228128,-0.219876,0,0.000109003,-14.25,0,-3.13333,107,2
3.45784e-05,1,0,7.88881e-06,-6.15743,30465,0.228142,-0.219918,0,0.000204034,-13.5,0,-3.13333,108,2
3.45813e-05,1,0,7.89005e-06,-6.15742,30465,0.228159,-0.22008,0,0.000210749,-12.75,0,-3.13333,109,2
3.45837e-05,1,0,7.89116e-06,-6.15048,30465,0.228175,-0.220284,0,0.000102331,-12,0,-3.13333,110,2
3.4585e-05,1,0,7.89181e-06,-6.13895,30465,0.228186,-0.220433,0,-6.53253e-05,-11.25,0,-3.13333,111,2
3.45854e-05,1,0,7.89218e-06,-6.13056,30465,0.228194,-0.220488,0,-0.000192675,-10.5,0,-3.13333,112,2
3.45863e-05,1,0,7.89271e-06,-6.12807,30465,0.228204,-0.220506,0,-0.00023047,-9.75,0,-3.13333,113,2
3.45869e-05,1,0,7.89308e-06,-6.12781,30465,0.22821,-0.220535,0,-0.00020419,-9.375,0,-3.13333,114,2
3.45876e-05,1,0,7.89391e-06,-6.13071,30465,0.228229,-0.220664,0,-8.19246e-05,-8.625,0,-3.13333,115,2
3.45874e-05,1,0,7.89348e-06,-6.12875,30465,0.228219,-0.22059,0,-0.000148492,-9,0,-3.13333,116,2
3.4588e-05,1,0,7.89537e-06,-6.13718,30465,0.228269,-0.220845,0,3.68702e-05,-7.875,0,-3.13333,117,2
3.45878e-05,1,0,7.89448e-06,-6.1336,30465,0.228245,-0.220751,0,-1.74659e-05,-8.25,0,-3.13333,118,2
3.45754e-05,1,0,7.88758e-06,-6.14211,29376.8,0.228127,-0.219933,-1.4246e-05,4.5366e-05,-15,0.225,-3.025,119,2
3.45768e-05,1,0,7.88807e-06,-6.14762,29376.8,0.228132,-0.219938,0,0.000137903,-14.25,0,-3.025,120,2
3.45799e-05,1,0,7.88936e-06,-6.15459,29376.8,0.228149,-0.220028,0,0.000298987,-13.5,0,-3.025,121,2
3.45837e-05,1,0,7.89095e-06,-6.15205,29376.8,0.22817,-0.220221,0,0.00037643,-12.75,0,-3.025,122,2
3.45872e-05,1,0,7.89249e-06,-6.14419,29376.8,0.228191,-0.220422,0,0.00030239,-12,0,-3.025,123,2
3.45896e-05,1,0,7.89358e-06,-6.13498,29376.8,0.228207,-0.220536,0,0.000110484,-11.25,0,-3.025,124,2
3.45911e-05,1,0,7.89434e-06,-6.12702,29376.8,0.228219,-0.220555,0,-4.28784e-05,-10.5,0,-3.025,125,2
3.45928e-05,1,0,7.8952e-06,-6.12283,29376.8,0.228233,-0.220543,0,-5.93741e-05,-9.75,0,-3.025,126,2
3.45936e-05,1,0,7.89565e-06,-6.12118,29376.8,0.22824,-0.22055,0,-7.03039e-06,-9.375,0,-3.025,127,2
3.45935e-05,1,0,7.89616e-06,-6.12056,29376.8,0.228256,-0.220624,0,0.00016453,-8.625,0,-3.025,128,2
3.45938e-05,1,0,7.89596e-06,-6.12009,29376.8,0.228247,-0.220577,0,7.73693e-05,-9,0,-3.025,129,2
3.45922e-05,1,0,7.89698e-06,-6.12352,29376.8,0.228288,-0.220758,0,0.000296424,-7.875,0,-3.025,130,2
3.45928e-05,1,0,7.89641e-06,-6.12169,29376.8,0.228267,-0.220686,0,0.000240003,-8.25,0,-3.025,131,2
3.4576e-05,1,0,7.8878e-06,-6.14388,28288.5,0.228129,-0.219876,-2.31411e-05,5.51489e-05,-15,0.225,-2.91667,132,2
3.45778e-05,1,0,7.88843e-06,-6.15138,28288.5,0.228136,-0.219847,0,0.000139907,-14.25,0,-2.91667,133,2
3.45818e-05,1,0,7.89007e-06,-6.161,28288.5,0.228157,-0.219889,0,0.000264145,-13.5,0,-2.91667,134,2
3.45868e-05,1,0,7.89214e-06,-6.15982,28288.5,0.228184,-0.220076,0,0.00026288,-12.75,0,-2.91667,135,2
3.45915e-05,1,0,7.8941e-06,-6.15038,28288.5,0.228209,-0.220309,0,0.000104447,-12,0,-2.91667,136,2
3.45944e-05,1,0,7.89538e-06,-6.13848,28288.5,0.228227,-0.220462,0,-0.000132844,-11.25,0,-2.91667,137,2
3.45961e-05,1,0,7.89621e-06,-6.1293,28288.5,0.22824,-0.220492,0,-0.000309716,-10.5,0,-2.91667,138,2
3.45984e-05,1,0,7.89728e-06,-6.12471,28288.5,0.228256,-0.22048,0,-0.000358437,-9.75,0,-2.91667,139,2
3.45996e-05,1,0,7.89789e-06,-6.124,28288.5,0.228265,-0.2205,0,-0.000323009,-9.375,0,-2.91667,140,2
3.46e-05,1,0,7.89861e-06,-6.12661,28288.5,0.228284,-0.220633,0,-0.000155873,-8.625,0,-2.91667,141,2
3.46002e-05,1,0,7.89834e-06,-6.12461,28288.5,0.228275,-0.220555,0,-0.000248413,-9,0,-2.91667,142,2
3.45979e-05,1,0,7.89916e-06,-6.13413,28288.5,0.228314,-0.22083,0,1.86874e-05,-7.875,0,-2.91667,143,2
3.45991e-05,1,0,7.8988e-06,-6.1299,28288.5,0.228295,-0.220729,0,-5.97543e-05,-8.25,0,-2.91667,144,2
3.45767e-05,1,0,7.88806e-06,-6.14248,27200.3,0.228132,-0.219912,-1.7048e-05,5.69034e-05,-15,0.225,-2.80833,145,2
3.45789e-05,1,0,7.88884e-06,-6.14905,27200.2,0.22814,-0.219914,0,0.000179952,-14.25,0,-2.80833,146,2
3.45838e-05,1,0,7.89083e-06,-6.1569,27200.2,0.228166,-0.220012,0,0.000391443,-13.5,0,-2.80833,147,2
3.45903e-05,1,0,7.89345e-06,-6.15202,27200.2,0.228199,-0.220235,0,0.000482052,-12.75,0,-2.80833,148,2
3.45969e-05,1,0,7.89615e-06,-6.14023,27200.3,0.228233,-0.220458,0,0.000359345,-12,0,-2.80833,149,2
3.46018e-05,1,0,7.89817e-06,-6.13115,27200.3,0.228259,-0.220569,0,8.4133e-05,-11.25,0,-2.80833,150,2
3.46051e-05,1,0,7.89963e-06,-6.1244,27200.3,0.228279,-0.220562,0,-0.000127682,-10.5,0,-2.80833,151,2
3.4609e-05,1,0,7.90131e-06,-6.1191,27200.3,0.228302,-0.220523,0,-0.000148153,-9.75,0,-2.80833,152,2
3.46107e-05,1,0,7.90211e-06,-6.11698,27200.3,0.228314,-0.220523,0,-7.81305e-05,-9.375,0,-2.80833,153,2
3.461e-05,1,0,7.90247e-06,-6.1149,27200.3,0.228329,-0.220592,0,0.000159587,-8.625,0,-2.80833,154,2
3.4611e-05,1,0,7.90249e-06,-6.11517,27200.3,0.228323,-0.220546,0,3.56566e-05,-9,0,-2.80833,155,2
3.4605e-05,1,0,7.90193e-06,-6.11903,27200.3,0.228346,-0.220737,0,0.0003494,-7.875,0,-2.80833,156,2
3.46078e-05,1,0,7.90215e-06,-6.11669,27200.3,0.228334,-0.220659,0,0.000268273,-8.25,0,-2.80833,157,2
3.45771e-05,1,0,7.88825e-06,-6.14502,26130.1,0.228135,-0.219874,-2.55563e-05,-2.32011e-05,-15,0.225,-2.7,158,2
3.45796e-05,1,0,7.88913e-06,-6.15367,26132.5,0.228144,-0.219854,0,9.17314e-05,-14.25,0,-2.7,159,2
3.45854e-05,1,0,7.89145e-06,-6.16416,26132.5,0.228173,-0.219928,0,0.000286465,-13.5,0,-2.7,160,2
3.4593e-05,1,0,7.89451e-06,-6.16047,26132.5,0.228211,-0.220166,0,0.000316144,-12.75,0,-2.7,161,2
3.46005e-05,1,0,7.89751e-06,-6.14686,26132.5,0.228248,-0.220433,0,0.000128532,-12,0,-2.7,162,2
3.46057e-05,1,0,7.8996e-06,-6.13298,26132.5,0.228275,-0.220574,0,-0.000165664,-11.25,0,-2.7,163,2
3.46092e-05,1,0,7.90113e-06,-6.12389,26132.6,0.228295,-0.220548,0,-0.00037376,-10.5,0,-2.7,164,2
3.46139e-05,1,0,7.90312e-06,-6.11909,26131.8,0.228322,-0.220471,0,-0.000416501,-9.75,0,-2.7,165,2
3.46163e-05,1,0,7.90418e-06,-6.11667,26131.5,0.228337,-0.220465,0,-0.000362892,-9.375,0,-2.7,166,2
3.46166e-05,1,0,7.90494e-06,-6.11783,26131.5,0.228357,-0.220569,0,-0.00014032,-8.625,0,-2.7,167,2
3.46172e-05,1,0,7.90479e-06,-6.11593,26131.5,0.228349,-0.2205,0,-0.000261384,-9,0,-2.7,168,2
3.46113e-05,1,0,7.90434e-06,-6.12539,26131.4,0.228374,-0.220765,0,8.66223e-05,-7.875,0,-2.7,169,2
3.46144e-05,1,0,7.90467e-06,-6.12092,26131.5,0.228364,-0.220663,0,-1.56126e-05,-8.25,0,-2.7,170,2
3.45775e-05,1,0,7.88855e-06,-6.14407,25107.5,0.228142,-0.219878,-2.26841e-05,7.17306e-05,-15,0.225,-2.6,171,2
3.45805e-05,1,0,7.88966e-06,-6.15208,25107.4,0.228153,-0.219869,0,0.000228861,-14.25,0,-2.6,172,2
3.45875e-05,1,0,7.89248e-06,-6.16102,25107.4,0.228189,-0.219974,0,0.000487847,-13.5,0,-2.6,173,2
3.4597e-05,1,0,7.89627e-06,-6.15313,25107.4,0.228235,-0.220235,0,0.000567188,-12.75,0,-2.6,174,2
3.46066e-05,1,0,7.90012e-06,-6.13791,25107.5,0.228283,-0.220492,0,0.000353493,-12,0,-2.6,175,2
3.46137e-05,1,0,7.90297e-06,-6.12717,25107.5,0.228319,-0.220603,0,-3.46996e-05,-11.25,0,-2.6,176,2
3.46188e-05,1,0,7.90512e-06,-6.1196,25107.5,0.228348,-0.220562,0,-0.000312793,-10.5,0,-2.6,177,2
3.4625e-05,1,0,7.90774e-06,-6.11394,25107.5,0.228382,-0.220485,0,-0.000338903,-9.75,0,-2.6,178,2
3.46278e-05,1,0,7.90897e-06,-6.11125,25107.5,0.228399,-0.220476,0,-0.000246906,-9.375,0,-2.6,179,2
3.46273e-05,1,0,7.90936e-06,-6.10861,25107.5,0.228414,-0.220553,0,5.38042e-05,-8.625,0,-2.6,180,2
3.46286e-05,1,0,7.90951e-06,-6.1091,25107.5,0.22841,-0.220501,0,-0.000105908,-9,0,-2.6,181,2
3.46194e-05,1,0,7.90767e-06,-6.1138,25107.5,0.228417,-0.220721,0,0.000326253,-7.875,0,-2.6,182,2
3.4624e-05,1,0,7.9086e-06,-6.1107,25107.5,0.228414,-0.220631,0,0.000207845,-8.25,0,-2.6,183,2
3.45749e-05,1,0,7.88873e-06,-6.14676,24102.9,0.228164,-0.219816,-3.60663e-05,7.57547e-05,-15,0.225,-2.5,184,2
3.45788e-05,1,0,7.89021e-06,-6.15788,24102.9,0.22818,-0.219764,0,0.000212349,-14.25,0,-2.5,185,2
3.45876e-05,1,0,7.89394e-06,-6.17097,24102.9,0.22823,-0.219814,0,0.000400732,-13.5,0,-2.5,186,2
3.45995e-05,1,0,7.8989e-06,-6.16596,24102.9,0.228295,-0.220082,0,0.000352011,-12.75,0,-2.5,187,2
3.46108e-05,1,0,7.90361e-06,-6.14768,24102.9,0.228356,-0.220396,0,1.75041e-05,-12,0,-2.5,188,2
3.46181e-05,1,0,7.90675e-06,-6.13067,24102.9,0.228399,-0.220554,0,-0.0004156,-11.25,0,-2.5,189,2
3.46233e-05,1,0,7.9091e-06,-6.12143,24102.9,0.228433,-0.220506,0,-0.000703431,-10.5,0,-2.5,190,2
3.46307e-05,1,0,7.91231e-06,-6.11637,24102.9,0.228477,-0.220408,0,-0.000769566,-9.75,0,-2.5,191,2
3.46345e-05,1,0,7.91398e-06,-6.11401,24102.9,0.2285,-0.220409,0,-0.000706691,-9.375,0,-2.5,192,2
3.46355e-05,1,0,7.91494e-06,-6.11348,24102.9,0.228521,-0.220548,0,-0.000421024,-8.625,0,-2.5,193,2
3.46362e-05,1,0,7.9149e-06,-6.11197,24102.9,0.228515,-0.22046,0,-0.000580113,-9,0,-2.5,194,2
3.4627e-05,1,0,7.91261e-06,-6.12403,24102.9,0.22851,-0.22079,0,-9.0016e-05,-7.875,0,-2.5,195,2
3.46322e-05,1,0,7.91407e-06,-6.1183,24102.9,0.228517,-0.220666,0,-0.000247905,-8.25,0,-2.5,196,2
3.4573e-05,1,0,7.88908e-06,-6.14513,23098.4,0.228186,-0.219849,-2.84049e-05,8.48337e-05,-15,0.225,-2.4,197,2
3.45782e-05,1,0,7.89104e-06,-6.15445,23098.4,0.228209,-0.219835,0,0.000285378,-14.25,0,-2.4,198,2
3.45894e-05,1,0,7.89589e-06,-6.16409,23098.3,0.228275,-0.219955,0,0.000608639,-13.5,0,-2.4,199,2
3.4605e-05,1,0,7.90245e-06,-6.15198,23098.4,0.228362,-0.220261,0,0.000683342,-12.75,0,-2.4,200,2
3.46208e-05,1,0,7.90905e-06,-6.13206,23098.4,0.228448,-0.220545,0,0.000361212,-12,0,-2.4,201,2
