nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
2.61916e-05,1,0,7.18101e-06,-0.00307015,35047,0.274172,-0.159958,0,1.21314e-07,-8.625,0,-3.78333,37,2
2.61918e-05,1,0,7.18106e-06,-0.00307081,35047,0.274172,-0.159963,0,-1.30842e-07,-9,0,-3.78333,38,2
2.61909e-05,1,0,7.18091e-06,-0.00323348,35047,0.274176,-0.159948,0,1.43691e-06,-7.875,0,-3.78333,39,2
2.61913e-05,1,0,7.18096e-06,-0.00319479,35047,0.274174,-0.159953,0,6.5314e-07,-8.25,0,-3.78333,40,2
2.61922e-05,1,0,7.18121e-06,-0.0119832,33987.5,0.274174,-0.16,-2.68282e-09,-4.01103e-06,-15,0.225,-3.675,41,2
2.61923e-05,1,0,7.18117e-06,-0.0112842,33987.5,0.274171,-0.15999,0,-3.85904e-06,-14.25,0,-3.675,42,2
2.61923e-05,1,0,7.18118e-06,-0.0102066,33987.5,0.274171,-0.159988,0,-3.62373e-06,-13.5,0,-3.675,43,2
2.61924e-05,1,0,7.18119e-06,-0.00941982,33987.5,0.274171,-0.159981,0,-3.48366e-06,-12.75,0,-3.675,44,2
2.61924e-05,1,0,7.18119e-06,-0.008653,33987.5,0.274171,-0.159976,0,-3.4257e-06,-12,0,-3.675,45,2
2.61924e-05,1,0,7.1812e-06,-0.00795534,33987.5,0.274171,-0.159972,0,-3.50162e-06,-11.25,0,-3.675,46,2
2.61923e-05,1,0,7.18119e-06,-0.00729483,33987.5,0.274172,-0.159968,0,-3.74333e-06,-10.5,0,-3.675,47,2
2.61922e-05,1,0,7.18114e-06,-0.0066797,33987.5,0.274171,-0.159964,0,-4.08558e-06,-9.75,0,-3.675,48,2
2.6192e-05,1,0,7.18109e-06,-0.00639171,33987.5,0.274171,-0.159963,0,-4.17684e-06,-9.375,0,-3.675,49,2
2.61916e-05,1,0,7.18102e-06,-0.00596478,33987.5,0.274173,-0.159959,0,-3.41954e-06,-8.625,0,-3.675,50,2
2.61918e-05,1,0,7.18106e-06,-0.00614444,33987.5,0.274172,-0.159961,0,-4.01325e-06,-9,0,-3.675,51,2
2.61909e-05,1,0,7.18092e-06,-0.0058664,33987.5,0.274176,-0.159956,0,-1.72597e-07,-7.875,0,-3.675,52,2
2.61913e-05,1,0,7.18097e-06,-0.00599801,33987.5,0.274174,-0.159957,0,-2.18673e-06,-8.25,0,-3.675,53,2
2.61922e-05,1,0,7.18121e-06,-0.00698914,32927.9,0.274174,-0.160008,-4.04195e-09,-1.23999e-06,-15,0.225,-3.56667,54,2
2.61923e-05,1,0,7.18117e-06,-0.00633669,32927.9,0.274171,-0.159999,0,-1.19249e-06,-14.25,0,-3.56667,55,2
2.61923e-05,1,0,7.18118e-06,-0.00539409,32927.9,0.274171,-0.159998,0,-1.07995e-06,-13.5,0,-3.56667,56,2
2.61924e-05,1,0,7.18119e-06,-0.00480388,32927.9,0.274171,-0.159992,0,-9.28477e-07,-12.75,0,-3.56667,57,2
2.61924e-05,1,0,7.18119e-06,-0.00427455,32927.9,0.274171,-0.159988,0,-7.40545e-07,-12,0,-3.56667,58,2
2.61924e-05,1,0,7.1812e-06,-0.00384731,32927.9,0.274171,-0.159983,0,-5.42959e-07,-11.25,0,-3.56667,59,2
2.61923e-05,1,0,7.18119e-06,-0.00348086,32927.9,0.274172,-0.159978,0,-3.88297e-07,-10.5,0,-3.56667,60,2
2.61922e-05,1,0,7.18114e-06,-0.00320019,32927.9,0.274171,-0.159971,0,-3.50193e-07,-9.75,0,-3.56667,61,2
2.6192e-05,1,0,7.1811e-06,-0.00310645,32927.9,0.274171,-0.159967,0,-3.78309e-07,-9.375,0,-3.56667,62,2
2.61916e-05,1,0,7.18102e-06,-0.00306085,32927.9,0.274173,-0.159957,0,1.93174e-07,-8.625,0,-3.56667,63,2
2.61918e-05,1,0,7.18106e-06,-0.00305928,32927.9,0.274172,-0.159962,0,-2.94671e-07,-9,0,-3.56667,64,2
2.61909e-05,1,0,7.18092e-06,-0.00327488,32927.9,0.274176,-0.159947,0,2.87009e-06,-7.875,0,-3.56667,65,2
2.61913e-05,1,0,7.18097e-06,-0.00323768,32927.9,0.274174,-0.159952,0,1.26303e-06,-8.25,0,-3.56667,66,2
2.61922e-05,1,0,7.18121e-06,-0.0119821,31868.3,0.274174,-0.16,-2.37417e-09,-6.69853e-06,-15,0.225,-3.45833,67,2
2.61923e-05,1,0,7.18117e-06,-0.0112825,31868.3,0.274171,-0.15999,0,-6.43724e-06,-14.25,0,-3.45833,68,2
2.61923e-05,1,0,7.18118e-06,-0.0102046,31868.3,0.274171,-0.159988,0,-6.03861e-06,-13.5,0,-3.45833,69,2
2.61924e-05,1,0,7.18119e-06,-0.00941853,31868.3,0.274171,-0.159981,0,-5.80532e-06,-12.75,0,-3.45833,70,2
2.61924e-05,1,0,7.18119e-06,-0.00865303,31868.3,0.274171,-0.159976,0,-5.70687e-06,-12,0,-3.45833,71,2
2.61924e-05,1,0,7.1812e-06,-0.00795679,31868.3,0.274171,-0.159972,0,-5.83201e-06,-11.25,0,-3.45833,72,2
2.61923e-05,1,0,7.18119e-06,-0.00729719,31868.3,0.274172,-0.159968,0,-6.23929e-06,-10.5,0,-3.45833,73,2
2.61922e-05,1,0,7.18114e-06,-0.0066822,31868.3,0.274171,-0.159964,0,-6.83144e-06,-9.75,0,-3.45833,74,2
2.6192e-05,1,0,7.1811e-06,-0.00639274,31868.4,0.274171,-0.159962,0,-7.00432e-06,-9.375,0,-3.45833,75,2
2.61916e-05,1,0,7.18102e-06,-0.00595677,31868.4,0.274173,-0.159958,0,-5.76026e-06,-8.625,0,-3.45833,76,2
2.61919e-05,1,0,7.18106e-06,-0.00613876,31868.4,0.274172,-0.15996,0,-6.75028e-06,-9,0,-3.45833,77,2
2.61909e-05,1,0,7.18092e-06,-0.00591516,31868.4,0.274176,-0.159955,0,-2.35485e-07,-7.875,0,-3.45833,78,2
2.61913e-05,1,0,7.18097e-06,-0.00605112,31868.4,0.274174,-0.159956,0,-3.67284e-06,-8.25,0,-3.45833,79,2
2.61922e-05,1,0,7.18121e-06,-0.00692949,30808.8,0.274174,-0.160008,-4.24617e-09,-1.85906e-06,-15,0.225,-3.35,80,2
2.61923e-05,1,0,7.18117e-06,-0.00628027,30808.8,0.274171,-0.159999,0,-1.78943e-06,-14.25,0,-3.35,81,2
2.61924e-05,1,0,7.18118e-06,-0.00534459,30808.8,0.274171,-0.159998,0,-1.62373e-06,-13.5,0,-3.35,82,2
2.61924e-05,1,0,7.18119e-06,-0.00476169,30808.8,0.274171,-0.159992,0,-1.39998e-06,-12.75,0,-3.35,83,2
2.61924e-05,1,0,7.18119e-06,-0.00423931,30808.8,0.274171,-0.159988,0,-1.12139e-06,-12,0,-3.35,84,2
2.61924e-05,1,0,7.1812e-06,-0.00381823,30808.8,0.274171,-0.159983,0,-8.26253e-07,-11.25,0,-3.35,85,2
2.61923e-05,1,0,7.18119e-06,-0.00345538,30808.8,0.274172,-0.159978,0,-5.91684e-07,-10.5,0,-3.35,86,2
2.61922e-05,1,0,7.18114e-06,-0.00317677,30808.8,0.274171,-0.159971,0,-5.38778e-07,-9.75,0,-3.35,87,2
2.6192e-05,1,0,7.1811e-06,-0.00308545,30808.8,0.274171,-0.159967,0,-5.95751e-07,-9.375,0,-3.35,88,2
2.61916e-05,1,0,7.18102e-06,-0.00305355,30808.8,0.274173,-0.159957,0,2.00198e-07,-8.625,0,-3.35,89,2
2.61919e-05,1,0,7.18107e-06,-0.00304273,30808.8,0.274172,-0.159962,0,-5.0293e-07,-9,0,-3.35,90,2
2.61909e-05,1,0,7.18093e-06,-0.00338049,30808.8,0.274176,-0.159946,0,4.34862e-06,-7.875,0,-3.35,91,2
2.61913e-05,1,0,7.18098e-06,-0.00334428,30808.8,0.274174,-0.159951,0,1.83575e-06,-8.25,0,-3.35,92,2
2.61922e-05,1,0,7.18121e-06,-0.0119799,29749.2,0.274174,-0.16,-1.73709e-09,-9.39589e-06,-15,0.225,-3.24167,93,2
2.61923e-05,1,0,7.18117e-06,-0.0112793,29749.2,0.274171,-0.159991,0,-9.01788e-06,-14.25,0,-3.24167,94,2
2.61924e-05,1,0,7.18118e-06,-0.0102007,29749.2,0.274171,-0.159988,0,-8.44743e-06,-13.5,0,-3.24167,95,2
2.61924e-05,1,0,7.18119e-06,-0.00941579,29749.2,0.274171,-0.159981,0,-8.11953e-06,-12.75,0,-3.24167,96,2
2.61924e-05,1,0,7.1812e-06,-0.00865218,29749.2,0.274171,-0.159976,0,-7.98259e-06,-12,0,-3.24167,97,2
2.61924e-05,1,0,7.1812e-06,-0.007958,29749.2,0.274172,-0.159972,0,-8.1642e-06,-11.25,0,-3.24167,98,2
2.61923e-05,1,0,7.1812e-06,-0.00729984,29749.2,0.274172,-0.159968,0,-8.75871e-06,-10.5,0,-3.24167,99,2
2.61922e-05,1,0,7.18114e-06,-0.00668489,29749.2,0.274171,-0.159964,0,-9.65711e-06,-9.75,0,-3.24167,100,2
2.61921e-05,1,0,7.1811e-06,-0.00639392,29749.2,0.274171,-0.159962,0,-9.95868e-06,-9.375,0,-3.24167,101,2
2.61916e-05,1,0,7.18103e-06,-0.00595217,29749.2,0.274173,-0.159958,0,-8.27617e-06,-8.625,0,-3.24167,102,2
2.61919e-05,1,0,7.18107e-06,-0.00613237,29749.2,0.274172,-0.15996,0,-9.65631e-06,-9,0,-3.24167,103,2
2.61909e-05,1,0,7.18093e-06,-0.00602774,29749.2,0.274176,-0.159954,0,-2.6222e-07,-7.875,0,-3.24167,104,2
2.61913e-05,1,0,7.18098e-06,-0.0061695,29749.2,0.274174,-0.159956,0,-5.27597e-06,-8.25,0,-3.24167,105,2
2.61922e-05,1,0,7.18121e-06,-0.00684584,28689.7,0.274174,-0.160008,-4.62408e-09,-2.47043e-06,-15,0.225,-3.13333,106,2
2.61923e-05,1,0,7.18117e-06,-0.00620142,28689.7,0.274171,-0.159999,0,-2.38107e-06,-14.25,0,-3.13333,107,2
2.61924e-05,1,0,7.18118e-06,-0.00527578,28689.7,0.274171,-0.159998,0,-2.16561e-06,-13.5,0,-3.13333,108,2
2.61924e-05,1,0,7.18119e-06,-0.0047032,28689.7,0.274171,-0.159992,0,-1.87293e-06,-12.75,0,-3.13333,109,2
2.61924e-05,1,0,7.1812e-06,-0.00419049,28689.7,0.274171,-0.159988,0,-1.50767e-06,-12,0,-3.13333,110,2
2.61924e-05,1,0,7.1812e-06,-0.00377796,28689.7,0.274172,-0.159983,0,-1.11708e-06,-11.25,0,-3.13333,111,2
2.61923e-05,1,0,7.1812e-06,-0.00342022,28689.7,0.274172,-0.159978,0,-7.99781e-07,-10.5,0,-3.13333,112,2
2.61922e-05,1,0,7.18115e-06,-0.0031448,28689.7,0.274171,-0.159971,0,-7.36962e-07,-9.75,0,-3.13333,113,2
2.61921e-05,1,0,7.18111e-06,-0.0030571,28689.7,0.274171,-0.159966,0,-8.41694e-07,-9.375,0,-3.13333,114,2
2.61916e-05,1,0,7.18103e-06,-0.00304735,28689.7,0.274173,-0.159955,0,1.0617e-07,-8.625,0,-3.13333,115,2
2.61919e-05,1,0,7.18107e-06,-0.00302171,28689.7,0.274172,-0.159961,0,-7.78979e-07,-9,0,-3.13333,116,2
2.61909e-05,1,0,7.18094e-06,-0.00354161,28689.7,0.274176,-0.159943,0,5.91164e-06,-7.875,0,-3.13333,117,2
2.61913e-05,1,0,7.18099e-06,-0.00350241,28689.7,0.274174,-0.159949,0,2.35564e-06,-8.25,0,-3.13333,118,2
2.61922e-05,1,0,7.18121e-06,-0.0119767,27630.1,0.274174,-0.16,-4.70459e-10,-1.21065e-05,-15,0.225,-3.025,119,2
2.61923e-05,1,0,7.18117e-06,-0.0112747,27630.1,0.274171,-0.159991,0,-1.16001e-05,-14.25,0,-3.025,120,2
2.61924e-05,1,0,7.18118e-06,-0.010195,27630.1,0.274171,-0.159988,0,-1.08453e-05,-13.5,0,-3.025,121,2
2.61924e-05,1,0,7.18119e-06,-0.00941156,27630.1,0.274171,-0.159981,0,-1.0421e-05,-12.75,0,-3.025,122,2
2.61924e-05,1,0,7.1812e-06,-0.0086504,27630.1,0.274171,-0.159976,0,-1.02483e-05,-12,0,-3.025,123,2
2.61924e-05,1,0,7.1812e-06,-0.00795891,27630.1,0.274172,-0.159971,0,-1.04972e-05,-11.25,0,-3.025,124,2
2.61923e-05,1,0,7.1812e-06,-0.00730297,27630.1,0.274172,-0.159967,0,-1.13103e-05,-10.5,0,-3.025,125,2
2.61922e-05,1,0,7.18115e-06,-0.00668784,27630.1,0.274171,-0.159964,0,-1.25978e-05,-9.75,0,-3.025,126,2
2.61921e-05,1,0,7.18111e-06,-0.00639577,27630.1,0.274171,-0.159962,0,-1.31003e-05,-9.375,0,-3.025,127,2
2.61916e-05,1,0,7.18104e-06,-0.00594338,27630.1,0.274173,-0.159957,0,-1.10584e-05,-8.625,0,-3.025,128,2
2.61919e-05,1,0,7.18108e-06,-0.00612632,27630.1,0.274172,-0.159959,0,-1.28166e-05,-9,0,-3.025,129,2
2.6191e-05,1,0,7.18095e-06,-0.00610216,27630.1,0.274177,-0.159953,0,-2.4247e-07,-7.875,0,-3.025,130,2
2.61913e-05,1,0,7.18099e-06,-0.00624736,27630.1,0.274174,-0.159954,0,-7.06336e-06,-8.25,0,-3.025,131,2
2.61922e-05,1,0,7.18121e-06,-0.00673742,26570.5,0.274174,-0.160007,-5.4724e-09,-3.0712e-06,-15,0.225,-2.91667,132,2
2.61923e-05,1,0,7.18117e-06,-0.00609959,26570.5,0.274171,-0.159999,0,-2.96583e-06,-14.25,0,-2.91667,133,2
2.61924e-05,1,0,7.18118e-06,-0.0051874,26570.5,0.274171,-0.159998,0,-2.70527e-06,-13.5,0,-2.91667,134,2
2.61924e-05,1,0,7.18119e-06,-0.00462832,26570.5,0.274171,-0.159992,0,-2.34791e-06,-12.75,0,-2.91667,135,2
2.61924e-05,1,0,7.1812e-06,-0.004128,26570.5,0.274171,-0.159988,0,-1.9016e-06,-12,0,-2.91667,136,2
2.61924e-05,1,0,7.18121e-06,-0.00372623,26570.5,0.274172,-0.159983,0,-1.41916e-06,-11.25,0,-2.91667,137,2
2.61923e-05,1,0,7.1812e-06,-0.00337526,26570.5,0.274172,-0.159978,0,-1.015e-06,-10.5,0,-2.91667,138,2
2.61922e-05,1,0,7.18116e-06,-0.0031045,26570.5,0.274171,-0.159971,0,-9.46072e-07,-9.75,0,-2.91667,139,2
2.61921e-05,1,0,7.18112e-06,-0.00302132,26570.5,0.274171,-0.159966,0,-1.12544e-06,-9.375,0,-2.91667,140,2
2.61917e-05,1,0,7.18105e-06,-0.00302368,26570.5,0.274173,-0.159954,0,-1.36685e-07,-8.625,0,-2.91667,141,2
2.61919e-05,1,0,7.18109e-06,-0.00299475,26570.5,0.274172,-0.15996,0,-1.14798e-06,-9,0,-2.91667,142,2
2.6191e-05,1,0,7.18096e-06,-0.00346845,26570.5,0.274177,-0.159939,0,7.60514e-06,-7.875,0,-2.91667,143,2
2.61914e-05,1,0,7.181e-06,-0.00341475,26570.5,0.274175,-0.159946,0,2.79464e-06,-8.25,0,-2.91667,144,2
2.61922e-05,1,0,7.18121e-06,-0.0119727,25511,0.274174,-0.16,1.94109e-09,-1.48334e-05,-15,0.225,-2.80833,145,2
2.61923e-05,1,0,7.18117e-06,-0.0112687,25511,0.274171,-0.159991,0,-1.41817e-05,-14.25,0,-2.80833,146,2
2.61924e-05,1,0,7.18118e-06,-0.0101875,25511,0.274171,-0.159988,0,-1.32257e-05,-13.5,0,-2.80833,147,2
2.61924e-05,1,0,7.18119e-06,-0.00940576,25511,0.274171,-0.159981,0,-1.2703e-05,-12.75,0,-2.80833,148,2
2.61924e-05,1,0,7.1812e-06,-0.00864769,25511,0.274171,-0.159976,0,-1.24977e-05,-12,0,-2.80833,149,2
2.61924e-05,1,0,7.1812e-06,-0.00795944,25511,0.274172,-0.159971,0,-1.28292e-05,-11.25,0,-2.80833,150,2
2.61923e-05,1,0,7.1812e-06,-0.00730682,25511,0.274172,-0.159967,0,-1.39023e-05,-10.5,0,-2.80833,151,2
2.61922e-05,1,0,7.18116e-06,-0.00669115,25511,0.274171,-0.159963,0,-1.56908e-05,-9.75,0,-2.80833,152,2
2.61921e-05,1,0,7.18112e-06,-0.00639834,25511,0.274171,-0.159961,0,-1.64975e-05,-9.375,0,-2.80833,153,2
2.61917e-05,1,0,7.18105e-06,-0.00590867,25511,0.274173,-0.159955,0,-1.42132e-05,-8.625,0,-2.80833,154,2
2.61919e-05,1,0,7.18109e-06,-0.00612121,25511,0.274172,-0.159959,0,-1.63317e-05,-9,0,-2.80833,155,2
2.6191e-05,1,0,7.18097e-06,-0.00548642,25511,0.274177,-0.159951,0,-1.56318e-07,-7.875,0,-2.80833,156,2
2.61914e-05,1,0,7.18101e-06,-0.00562602,25511,0.274175,-0.159953,0,-9.1082e-06,-8.25,0,-2.80833,157,2
2.61922e-05,1,0,7.18122e-06,-0.00864253,24469.1,0.274174,-0.160002,-5.70698e-09,-3.71966e-05,-15,0.225,-2.7,158,2
2.61923e-05,1,0,7.18117e-06,-0.00826095,24471.4,0.274171,-0.159993,0,-4.32759e-05,-14.25,0,-2.7,159,2
2.61923e-05,1,0,7.18118e-06,-0.00729952,24471.4,0.274171,-0.15999,0,-4.58889e-05,-13.5,0,-2.7,160,2
2.61924e-05,1,0,7.18119e-06,-0.00666397,24471.4,0.274171,-0.159984,0,-4.8164e-05,-12.75,0,-2.7,161,2
2.61924e-05,1,0,7.1812e-06,-0.00606806,24471.4,0.274172,-0.159979,0,-5.0742e-05,-12,0,-2.7,162,2
2.61924e-05,1,0,7.18121e-06,-0.005554,24471.4,0.274172,-0.159974,0,-5.33982e-05,-11.25,0,-2.7,163,2
2.61923e-05,1,0,7.18121e-06,-0.00507717,24471.4,0.274172,-0.159969,0,-5.60436e-05,-10.5,0,-2.7,164,2
2.61922e-05,1,0,7.18116e-06,-0.00460509,24470.7,0.274172,-0.159964,0,-5.65743e-05,-9.75,0,-2.7,165,2
2.61921e-05,1,0,7.18113e-06,-0.00441038,24470.3,0.274172,-0.159961,0,-5.66797e-05,-9.375,0,-2.7,166,2
2.61917e-05,1,0,7.18106e-06,-0.00422449,24470.3,0.274174,-0.159951,0,-5.60363e-05,-8.625,0,-2.7,167,2
2.61919e-05,1,0,7.1811e-06,-0.00429848,24470.3,0.274172,-0.159956,0,-5.71995e-05,-9,0,-2.7,168,2
2.6191e-05,1,0,7.18098e-06,-0.00325736,24470.3,0.274177,-0.159941,0,-4.37889e-05,-7.875,0,-2.7,169,2
2.61914e-05,1,0,7.18102e-06,-0.00324733,24470.3,0.274175,-0.159946,0,-5.16611e-05,-8.25,0,-2.7,170,2
2.61922e-05,1,0,7.18125e-06,-0.0113325,23473.4,0.274176,-0.160001,4.37407e-09,-1.79616e-05,-15,0.225,-2.6,171,2
2.61923e-05,1,0,7.18121e-06,-0.0106442,23473.4,0.274172,-0.159992,0,-1.72448e-05,-14.25,0,-2.6,172,2
2.61923e-05,1,0,7.18121e-06,-0.00960027,23473.4,0.274173,-0.159989,0,-1.61155e-05,-13.5,0,-2.6,173,2
2.61923e-05,1,0,7.18122e-06,-0.00886655,23473.4,0.274173,-0.159983,0,-1.53618e-05,-12.75,0,-2.6,174,2
2.61922e-05,1,0,7.18122e-06,-0.00816422,23473.4,0.274173,-0.159978,0,-1.48837e-05,-12,0,-2.6,175,2
2.61922e-05,1,0,7.18122e-06,-0.00753569,23473.4,0.274174,-0.159973,0,-1.49066e-05,-11.25,0,-2.6,176,2
2.61921e-05,1,0,7.18121e-06,-0.0069445,23473.4,0.274175,-0.159968,0,-1.57257e-05,-10.5,0,-2.6,177,2
2.61919e-05,1,0,7.18117e-06,-0.0063891,23473.4,0.274176,-0.159964,0,-1.75223e-05,-9.75,0,-2.6,178,2
2.61917e-05,1,0,7.18114e-06,-0.00613029,23473.4,0.274176,-0.159962,0,-1.85131e-05,-9.375,0,-2.6,179,2
2.61913e-05,1,0,7.18111e-06,-0.00569126,23473.4,0.274179,-0.159954,0,-1.59376e-05,-8.625,0,-2.6,180,2
2.61915e-05,1,0,7.18113e-06,-0.00588907,23473.4,0.274177,-0.159959,0,-1.84837e-05,-9,0,-2.6,181,2
2.61907e-05,1,0,7.18106e-06,-0.00468642,23473.4,0.274184,-0.159946,0,7.42059e-07,-7.875,0,-2.6,182,2
2.6191e-05,1,0,7.18108e-06,-0.00477399,23473.4,0.274181,-0.159949,0,-9.58224e-06,-8.25,0,-2.6,183,2
